frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
18444,3.02496,15,6,1.90755,0.00212045,222404,0.203202,0.762341,0.183005,0.0386923,0.04,0.0439781,0.0964236,0.773163,1.60558e-09,6.01593,0.219866,200.711,0.0438097,2.65545,115.999,17,9,8
18445,3.15319,15,6,1.90763,0.00212038,222419,0.203216,0.762336,0.183005,0.0386905,0.04,0.0448456,0.0969341,0.773164,1.60558e-09,6.01564,0.219856,200.709,0.0438096,2.65545,115.999,17,9,8
18446,3.13953,15,6,1.90771,0.00212031,222434,0.203229,0.762331,0.183005,0.0386887,0.04,0.0445715,0.0984905,0.773164,1.60558e-09,6.01535,0.219846,200.706,0.0438095,2.65544,115.999,17,9,8
18447,2.96516,15,6,1.90778,0.00212024,222449,0.203242,0.762326,0.183005,0.038687,0.04,0.044886,0.0960215,0.773165,1.60558e-09,6.01507,0.219836,200.704,0.0438094,2.65544,115.999,17,9,8
18448,3.17146,15,6,1.90787,0.00212017,222464,0.203255,0.762321,0.183005,0.0386852,0.04,0.0452587,0.097236,0.773165,1.60558e-09,6.01478,0.219827,200.701,0.0438093,2.65543,115.999,17,9,8
18449,3.12643,15,6,1.90795,0.0021201,222479,0.203269,0.762316,0.183005,0.0386835,0.04,0.0443696,0.0969219,0.773166,1.60558e-09,6.01449,0.219817,200.699,0.0438092,2.65543,115.999,17,9,8
18450,3.17004,15,6,1.90804,0.00212002,222494,0.203282,0.762309,0.183005,0.0386817,0.04,0.0444266,0.0918401,0.773166,1.60558e-09,6.0142,0.219807,200.696,0.0438091,2.65542,115.999,17,9,8
18451,2.75461,14,5,1.90809,0.00211996,222508,0.203292,0.762309,0.183001,0.0386801,0.04,0.0482234,0.100948,0.773169,1.60558e-09,6.01393,0.219798,200.694,0.0438091,2.65542,115.999,17,9,8
18452,3.08816,15,6,1.90817,0.00211989,222523,0.203305,0.762304,0.183001,0.0386783,0.04,0.0451628,0.0968325,0.773169,1.60558e-09,6.01364,0.219788,200.691,0.043809,2.65542,115.999,17,9,8
18453,2.55424,14,5,1.90821,0.00211982,222537,0.203314,0.762298,0.182998,0.0386767,0.04,0.0442667,0.0966725,0.773171,1.60558e-09,6.01337,0.219779,200.689,0.043809,2.65542,115.998,17,9,8
18454,2.95335,15,6,1.90828,0.00211975,222552,0.203328,0.76229,0.182998,0.0386749,0.04,0.0441922,0.0917229,0.773172,1.60558e-09,6.01309,0.219769,200.686,0.0438089,2.65542,115.998,17,9,8
18455,2.90451,15,6,1.90835,0.00211968,222567,0.203341,0.762285,0.182998,0.0386732,0.04,0.0463301,0.0904045,0.773173,1.60558e-09,6.0128,0.21976,200.684,0.0438089,2.65542,115.998,17,9,8
18456,3.04555,15,6,1.90842,0.00211961,222582,0.203354,0.76228,0.182998,0.0386714,0.04,0.0450003,0.0983593,0.773174,1.60558e-09,6.01251,0.21975,200.681,0.0438088,2.65541,115.998,17,9,8
18457,2.88863,15,6,1.90849,0.00211953,222597,0.203368,0.762274,0.182998,0.0386696,0.04,0.0446004,0.0931475,0.773174,1.60558e-09,6.01223,0.219741,200.679,0.0438087,2.65541,115.998,17,9,8
18458,2.98337,15,6,1.90856,0.00211946,222612,0.203381,0.762266,0.182998,0.0386679,0.04,0.0445142,0.0901153,0.773175,1.60558e-09,6.01194,0.219731,200.676,0.0438086,2.65541,115.998,17,9,8
18459,3.04131,15,6,1.90864,0.00211939,222627,0.203394,0.762261,0.182998,0.0386661,0.04,0.0447683,0.0964065,0.773176,1.60558e-09,6.01166,0.219721,200.674,0.0438085,2.65541,115.998,17,9,8
18460,3.02418,15,6,1.90871,0.00211932,222642,0.203407,0.762253,0.182998,0.0386644,0.04,0.0439703,0.0900437,0.773177,1.60558e-09,6.01137,0.219711,200.671,0.0438085,2.6554,115.998,17,9,8
18461,2.90904,15,6,1.90878,0.00211925,222657,0.203421,0.762246,0.182998,0.0386626,0.04,0.044287,0.0927443,0.773178,1.60558e-09,6.01108,0.219702,200.669,0.0438084,2.6554,115.998,17,9,7
18462,3.00103,15,6,1.90886,0.00211918,222672,0.203434,0.762241,0.182998,0.0386609,0.04,0.0454778,0.0943745,0.773179,1.60558e-09,6.01079,0.219692,200.666,0.0438083,2.6554,115.998,17,9,8
18463,2.94068,15,6,1.90893,0.00211911,222687,0.203447,0.762235,0.182998,0.0386591,0.04,0.0452683,0.0890142,0.773181,1.60558e-09,6.01051,0.219682,200.664,0.0438082,2.6554,115.998,17,9,8
18464,2.93957,15,6,1.90899,0.00211903,222702,0.20346,0.762228,0.182998,0.0386574,0.04,0.0447349,0.0890428,0.773182,1.60558e-09,6.01022,0.219673,200.661,0.0438081,2.65539,115.998,17,9,8
18465,3.04541,15,6,1.90907,0.00211896,222717,0.203473,0.762223,0.182998,0.0386556,0.04,0.0451198,0.0935756,0.773183,1.60558e-09,6.00993,0.219663,200.658,0.043808,2.65539,115.998,17,9,8
18466,2.96393,15,6,1.90914,0.00211889,222732,0.203487,0.762214,0.182998,0.0386538,0.04,0.0433064,0.0859037,0.773184,1.60558e-09,6.00965,0.219653,200.656,0.043808,2.65539,115.998,17,9,8
18467,2.96173,15,6,1.90921,0.00211882,222747,0.2035,0.762208,0.182998,0.0386521,0.04,0.0453859,0.0897525,0.773185,1.60558e-09,6.00936,0.219643,200.653,0.0438079,2.65539,115.998,17,9,8
18468,3.00329,15,6,1.90929,0.00211875,222762,0.203513,0.762201,0.182998,0.0386503,0.04,0.0450994,0.0930637,0.773186,1.60558e-09,6.00907,0.219634,200.651,0.0438078,2.65538,115.998,17,9,8
18469,2.89358,15,6,1.90935,0.00211868,222777,0.203526,0.762194,0.182998,0.0386486,0.04,0.0444694,0.089735,0.773187,1.60558e-09,6.00878,0.219624,200.648,0.0438078,2.65538,115.998,17,9,8
18470,2.93111,15,6,1.90942,0.00211861,222792,0.20354,0.762187,0.182998,0.0386468,0.04,0.0450733,0.0897198,0.773189,1.60558e-09,6.00849,0.219614,200.646,0.0438077,2.65538,115.998,17,9,8
18471,3.06865,15,6,1.9095,0.00211853,222807,0.203553,0.762178,0.182998,0.0386451,0.04,0.0437587,0.0861071,0.773191,1.60558e-09,6.0082,0.219604,200.643,0.0438076,2.65538,115.998,17,9,8
18472,2.98199,15,6,1.90957,0.00211846,222822,0.203566,0.762172,0.182998,0.0386433,0.04,0.0452827,0.0908276,0.773192,1.60558e-09,6.00791,0.219594,200.641,0.0438074,2.65537,115.998,17,9,8
18473,2.78231,15,6,1.90963,0.00211839,222837,0.203579,0.762167,0.182998,0.0386416,0.04,0.0457118,0.0918855,0.773193,1.60558e-09,6.00763,0.219585,200.638,0.0438074,2.65537,115.998,17,9,8
18474,2.87619,15,6,1.9097,0.00211832,222852,0.203593,0.762161,0.182998,0.0386398,0.04,0.0452518,0.0936543,0.773193,1.60558e-09,6.00734,0.219575,200.636,0.0438073,2.65537,115.998,17,9,7
18475,2.95955,15,6,1.90977,0.00211825,222867,0.203606,0.762154,0.182998,0.038638,0.04,0.044499,0.0901911,0.773194,1.60558e-09,6.00706,0.219565,200.633,0.0438072,2.65536,115.998,17,9,8
18476,2.78656,15,6,1.90983,0.00211818,222882,0.203619,0.762149,0.182998,0.0386363,0.04,0.0446373,0.0965731,0.773195,1.60558e-09,6.00677,0.219556,200.631,0.0438071,2.65536,115.998,17,9,8
18477,2.96216,15,6,1.9099,0.00211811,222897,0.203632,0.762145,0.182998,0.0386345,0.04,0.0454546,0.0982742,0.773196,1.60558e-09,6.00648,0.219546,200.628,0.0438071,2.65536,115.998,17,9,8
18478,2.86001,15,6,1.90996,0.00211804,222912,0.203645,0.762139,0.182998,0.0386328,0.04,0.0445042,0.092898,0.773197,1.60558e-09,6.0062,0.219536,200.626,0.0438069,2.65535,115.998,17,9,8
18479,3.02913,15,6,1.91004,0.00211796,222927,0.203659,0.762132,0.182998,0.0386311,0.04,0.0443916,0.0910198,0.773198,1.60558e-09,6.00591,0.219526,200.623,0.0438069,2.65535,115.998,17,9,8
18480,2.95097,15,6,1.91011,0.00211789,222942,0.203672,0.762126,0.182998,0.0386293,0.04,0.0455838,0.092524,0.773199,1.60558e-09,6.00562,0.219517,200.621,0.0438068,2.65535,115.998,17,9,8
18481,2.85486,15,6,1.91017,0.00211782,222957,0.203685,0.76212,0.182998,0.0386275,0.04,0.0451495,0.0951098,0.7732,1.60558e-09,6.00534,0.219507,200.618,0.0438067,2.65535,115.998,17,9,8
18482,2.75522,16,6,1.91023,0.00211775,222973,0.203697,0.762115,0.183002,0.0386257,0.04,0.0439271,0.0946947,0.773199,1.60558e-09,6.00504,0.219497,200.616,0.0438067,2.65534,115.998,17,9,7
18483,2.95407,15,6,1.9103,0.00211767,222988,0.203711,0.762109,0.183002,0.0386239,0.04,0.0449971,0.0947569,0.7732,1.60558e-09,6.00475,0.219487,200.613,0.0438067,2.65534,115.998,17,9,8
18484,2.93394,15,6,1.91037,0.0021176,223003,0.203724,0.762102,0.183002,0.0386222,0.04,0.0435791,0.0940207,0.773201,1.60558e-09,6.00447,0.219478,200.611,0.0438066,2.65534,115.998,17,9,8
18485,3.1766,15,6,1.91045,0.00211753,223018,0.203737,0.762097,0.183002,0.0386204,0.04,0.0443414,0.0986886,0.773201,1.60558e-09,6.00418,0.219468,200.608,0.0438065,2.65533,115.998,17,9,8
18486,2.713,14,5,1.9105,0.00211747,223032,0.203747,0.762092,0.182999,0.0386188,0.04,0.0448887,0.097212,0.773203,1.60558e-09,6.00391,0.219459,200.606,0.0438065,2.65533,115.998,17,9,8
18487,2.89962,16,6,1.91058,0.00211739,223048,0.203759,0.762088,0.183003,0.0386169,0.04,0.0458348,0.0940984,0.773202,1.60558e-09,6.00362,0.219449,200.603,0.0438065,2.65532,115.998,17,9,7
18488,2.53726,14,5,1.91061,0.00211732,223062,0.203768,0.762082,0.182999,0.0386153,0.04,0.0454021,0.0935759,0.773204,1.60558e-09,6.00335,0.21944,200.601,0.0438065,2.65532,115.998,17,9,8
18489,3.04111,15,6,1.91069,0.00211725,223077,0.203782,0.762075,0.182999,0.0386135,0.04,0.044174,0.0931274,0.773205,1.60558e-09,6.00306,0.21943,200.598,0.0438064,2.65532,115.998,17,9,8
18490,2.89687,15,6,1.91076,0.00211718,223092,0.203795,0.762068,0.182999,0.0386118,0.04,0.0440758,0.0908565,0.773206,1.60558e-09,6.00278,0.219421,200.596,0.0438063,2.65532,115.998,17,9,8
18491,3.1469,15,6,1.91084,0.00211711,223107,0.203808,0.762063,0.182999,0.0386101,0.04,0.0450976,0.0981949,0.773207,1.60558e-09,6.00249,0.219411,200.593,0.0438062,2.65532,115.998,17,9,8
18492,3.15129,15,6,1.91092,0.00211704,223122,0.203821,0.762057,0.182999,0.0386083,0.04,0.044382,0.097649,0.773207,1.60558e-09,6.0022,0.219401,200.591,0.0438061,2.65531,115.998,17,9,8
18493,3.18231,15,6,1.91101,0.00211697,223137,0.203834,0.762052,0.182999,0.0386065,0.04,0.0452186,0.0975672,0.773208,1.60558e-09,6.00191,0.219391,200.588,0.043806,2.65531,115.998,17,9,8
18494,3.04428,15,6,1.91109,0.0021169,223152,0.203848,0.762048,0.182999,0.0386048,0.04,0.0455436,0.0961523,0.773209,1.60558e-09,6.00163,0.219382,200.586,0.0438059,2.65531,115.998,17,9,8
18495,2.93378,14,5,1.91115,0.00211683,223166,0.203857,0.762043,0.182995,0.0386032,0.04,0.0449445,0.0973708,0.773211,1.60558e-09,6.00136,0.219373,200.583,0.0438059,2.6553,115.998,17,9,8
18496,3.26746,15,6,1.91124,0.00211676,223181,0.20387,0.762037,0.182995,0.0386014,0.04,0.0439191,0.0953203,0.773212,1.60558e-09,6.00107,0.219363,200.581,0.0438059,2.6553,115.998,17,9,8
18497,2.65089,14,5,1.91129,0.00211669,223195,0.20388,0.762034,0.182991,0.0385998,0.04,0.045524,0.102004,0.773214,1.60558e-09,6.0008,0.219354,200.579,0.0438058,2.6553,115.998,17,9,8
18498,2.9188,15,6,1.91135,0.00211662,223210,0.203893,0.762029,0.182991,0.0385981,0.04,0.0449693,0.0996422,0.773214,1.60558e-09,6.00051,0.219344,200.576,0.0438058,2.6553,115.998,17,9,8
18499,2.92142,14,5,1.91142,0.00211655,223224,0.203903,0.762026,0.182987,0.0385964,0.04,0.0451099,0.102415,0.773216,1.60558e-09,6.00023,0.219335,200.574,0.0438058,2.65529,115.998,17,9,8
18500,3.04931,15,6,1.91149,0.00211648,223239,0.203916,0.762019,0.182987,0.0385947,0.04,0.04316,0.0945591,0.773216,1.60558e-09,5.99995,0.219325,200.571,0.0438057,2.65529,115.998,17,9,8
18501,3.00603,15,6,1.91157,0.00211641,223254,0.203929,0.762013,0.182987,0.0385929,0.04,0.0440112,0.0997298,0.773217,1.60558e-09,5.99966,0.219315,200.569,0.0438056,2.65528,115.998,17,9,8
18502,2.83579,14,5,1.91163,0.00211635,223268,0.203939,0.76201,0.182983,0.0385913,0.04,0.0452155,0.101592,0.773219,1.60558e-09,5.99939,0.219306,200.567,0.0438055,2.65528,115.998,17,9,8
18503,2.73777,14,5,1.91168,0.00211628,223282,0.203948,0.762004,0.182979,0.0385897,0.04,0.0442973,0.0969799,0.773221,1.60558e-09,5.99912,0.219297,200.564,0.0438055,2.65528,115.997,17,9,8
18504,3.26514,16,6,1.91177,0.0021162,223298,0.203961,0.761999,0.182983,0.0385878,0.04,0.0434475,0.100759,0.773219,1.60558e-09,5.99882,0.219287,200.562,0.0438055,2.65527,115.998,17,9,7
18505,3.13057,15,6,1.91186,0.00211613,223313,0.203974,0.761995,0.182983,0.0385861,0.04,0.045205,0.0994397,0.77322,1.60558e-09,5.99854,0.219277,200.559,0.0438054,2.65527,115.998,17,9,8
18506,2.87779,14,5,1.91192,0.00211607,223327,0.203983,0.76199,0.182979,0.0385844,0.04,0.044376,0.101356,0.773222,1.60558e-09,5.99827,0.219268,200.557,0.0438054,2.65527,115.998,17,9,7
18507,3.17168,15,6,1.912,0.002116,223342,0.203997,0.761986,0.182979,0.0385827,0.04,0.045117,0.0994859,0.773223,1.60558e-09,5.99798,0.219258,200.554,0.0438053,2.65526,115.998,17,9,8
18508,3.0227,15,6,1.91208,0.00211592,223357,0.20401,0.761981,0.182979,0.038581,0.04,0.0448497,0.100319,0.773224,1.60558e-09,5.99769,0.219249,200.552,0.0438052,2.65526,115.998,17,9,8
18509,2.90751,14,5,1.91214,0.00211586,223371,0.204019,0.761979,0.182975,0.0385793,0.04,0.0450577,0.104658,0.773226,1.60558e-09,5.99742,0.219239,200.549,0.0438052,2.65526,115.997,17,9,8
18510,2.66082,14,5,1.91219,0.00211579,223385,0.204029,0.761976,0.182971,0.0385777,0.04,0.0449235,0.105339,0.773228,1.60558e-09,5.99715,0.21923,200.547,0.0438052,2.65526,115.997,17,9,8
18511,3.21451,14,5,1.91227,0.00211573,223399,0.204039,0.761972,0.182967,0.0385761,0.04,0.0448384,0.102653,0.77323,1.60558e-09,5.99687,0.219221,200.545,0.0438052,2.65525,115.997,17,9,8
18512,2.6249,14,5,1.91231,0.00211566,223413,0.204048,0.76197,0.182964,0.0385744,0.04,0.0459867,0.103462,0.773232,1.60558e-09,5.99661,0.219212,200.543,0.0438052,2.65525,115.997,17,9,8
18513,2.77641,14,5,1.91237,0.00211559,223427,0.204058,0.761966,0.18296,0.0385728,0.04,0.0447687,0.101536,0.773233,1.60558e-09,5.99635,0.219203,200.54,0.0438052,2.65525,115.997,17,9,8
18514,2.90615,15,6,1.91243,0.00211552,223442,0.204071,0.761961,0.18296,0.0385711,0.04,0.0444559,0.0996257,0.773233,1.60558e-09,5.99606,0.219194,200.538,0.0438052,2.65525,115.997,17,9,8
18515,2.88621,14,5,1.91249,0.00211546,223456,0.20408,0.761958,0.182956,0.0385694,0.04,0.0449588,0.10484,0.773235,1.60558e-09,5.99579,0.219185,200.536,0.0438051,2.65525,115.997,17,9,8
18516,2.72604,14,5,1.91254,0.00211539,223470,0.20409,0.761953,0.182952,0.0385678,0.04,0.0444295,0.103221,0.773237,1.60558e-09,5.99552,0.219176,200.533,0.0438052,2.65525,115.996,17,9,8
18517,2.70738,14,5,1.91259,0.00211532,223484,0.2041,0.76195,0.182948,0.0385662,0.04,0.0451278,0.103182,0.77324,1.60558e-09,5.99525,0.219167,200.531,0.0438052,2.65525,115.996,17,9,8
18518,2.95603,14,5,1.91266,0.00211526,223498,0.204109,0.761947,0.182944,0.0385646,0.04,0.0459832,0.102385,0.773242,1.60558e-09,5.99498,0.219157,200.529,0.0438052,2.65524,115.996,17,9,8
18519,2.94097,14,5,1.91272,0.00211519,223512,0.204119,0.761944,0.18294,0.0385629,0.04,0.0456617,0.105164,0.773243,1.60558e-09,5.99471,0.219148,200.527,0.0438052,2.65524,115.996,17,9,8
18520,3.14244,14,5,1.9128,0.00211512,223526,0.204128,0.761941,0.182936,0.0385613,0.04,0.0453264,0.10206,0.773245,1.60558e-09,5.99443,0.219139,200.524,0.0438051,2.65524,115.996,17,9,8
18521,2.98503,15,6,1.91287,0.00211505,223541,0.204142,0.761939,0.182936,0.0385596,0.04,0.0451837,0.105118,0.773246,1.60558e-09,5.99415,0.219129,200.522,0.0438051,2.65524,115.996,17,9,8
18522,2.92085,16,6,1.91295,0.00211498,223557,0.204154,0.761933,0.18294,0.0385577,0.04,0.0435174,0.100208,0.773244,1.60558e-09,5.99387,0.21912,200.519,0.043805,2.65523,115.996,17,9,7
18523,3.21656,14,5,1.91303,0.00211491,223571,0.204163,0.761929,0.182936,0.0385561,0.04,0.0442213,0.103235,0.773246,1.60558e-09,5.99359,0.21911,200.517,0.043805,2.65523,115.996,17,9,8
18524,3.31712,14,6,1.91312,0.00211485,223585,0.204177,0.761915,0.182932,0.0385545,0.04,0.0395919,0.0899996,0.773248,1.60558e-09,5.99331,0.219101,200.515,0.043805,2.65522,115.996,17,8,9
18525,3.25607,14,6,1.9132,0.00211478,223599,0.204191,0.761899,0.182928,0.0385528,0.04,0.0372611,0.0875284,0.77325,1.60558e-09,5.99303,0.219091,200.512,0.043805,2.65522,115.995,17,8,9
18526,3.0922,14,5,1.91327,0.00211471,223613,0.204201,0.761898,0.182924,0.0385512,0.04,0.0468449,0.106009,0.773251,1.60558e-09,5.99276,0.219082,200.51,0.043805,2.65522,115.995,17,9,8
18527,3.31306,15,6,1.91337,0.00211464,223628,0.204214,0.761892,0.182924,0.0385495,0.04,0.0447049,0.0978312,0.773252,1.60558e-09,5.99247,0.219073,200.508,0.0438049,2.65522,115.995,17,9,8
18528,2.94199,14,5,1.91343,0.00211458,223642,0.204224,0.761889,0.18292,0.0385479,0.04,0.0457115,0.103584,0.773254,1.60558e-09,5.9922,0.219063,200.505,0.0438049,2.65522,115.995,17,9,8
18529,2.88579,15,6,1.9135,0.00211451,223657,0.204237,0.761887,0.18292,0.0385461,0.04,0.0465297,0.100737,0.773255,1.60558e-09,5.99192,0.219054,200.503,0.0438048,2.65521,115.995,17,9,8
18530,2.68991,14,5,1.91355,0.00211444,223671,0.204246,0.761882,0.182916,0.0385445,0.04,0.044117,0.0982484,0.773257,1.60558e-09,5.99166,0.219045,200.5,0.0438048,2.65521,115.995,17,9,8
18531,2.91612,14,5,1.91361,0.00211437,223685,0.204256,0.761877,0.182913,0.0385429,0.04,0.0446142,0.101364,0.773259,1.60558e-09,5.99138,0.219036,200.498,0.0438048,2.65521,115.995,17,9,8
18532,2.8558,14,5,1.91367,0.00211431,223699,0.204266,0.761874,0.182909,0.0385413,0.04,0.0450995,0.0993722,0.77326,1.60558e-09,5.99111,0.219027,200.496,0.0438047,2.65521,115.995,17,9,8
18533,3.07029,15,6,1.91374,0.00211424,223714,0.204279,0.761868,0.182909,0.0385395,0.04,0.0446821,0.0943229,0.773261,1.60558e-09,5.99083,0.219017,200.493,0.0438046,2.65521,115.995,17,9,8
18534,2.89297,15,6,1.91381,0.00211416,223729,0.204292,0.761863,0.182909,0.0385378,0.04,0.0445861,0.0956681,0.773262,1.60558e-09,5.99054,0.219008,200.491,0.0438045,2.6552,115.995,17,9,8
18535,3.0569,15,6,1.91389,0.00211409,223744,0.204305,0.761859,0.182909,0.038536,0.04,0.0444826,0.100455,0.773262,1.60558e-09,5.99026,0.218998,200.488,0.0438045,2.6552,115.995,17,9,8
18536,2.6782,14,5,1.91393,0.00211403,223758,0.204314,0.761853,0.182905,0.0385344,0.04,0.0439557,0.0993664,0.773265,1.60558e-09,5.98999,0.218989,200.486,0.0438044,2.6552,115.994,17,9,8
18537,2.51503,15,5,1.91397,0.00211396,223773,0.204323,0.761852,0.182905,0.0385327,0.04,0.0460963,0.100963,0.773265,1.60558e-09,5.9897,0.218979,200.484,0.0438044,2.6552,115.994,17,9,7
18538,3.17605,15,6,1.91406,0.00211389,223788,0.204336,0.761849,0.182905,0.0385309,0.04,0.0463061,0.10046,0.773266,1.60558e-09,5.98942,0.21897,200.482,0.0438044,2.65519,115.994,17,9,8
18539,2.92401,14,5,1.91412,0.00211382,223802,0.204346,0.761842,0.182901,0.0385293,0.04,0.0439729,0.0974763,0.773268,1.60558e-09,5.98915,0.218961,200.479,0.0438044,2.65519,115.994,17,9,8
18540,2.93984,14,5,1.91419,0.00211375,223816,0.204355,0.76184,0.182897,0.0385277,0.04,0.0451826,0.103732,0.77327,1.60558e-09,5.98887,0.218951,200.477,0.0438044,2.65519,115.994,17,9,8
18541,3.11117,15,6,1.91427,0.00211368,223831,0.204368,0.761836,0.182897,0.038526,0.04,0.0448758,0.100318,0.77327,1.60558e-09,5.98859,0.218942,200.475,0.0438043,2.65518,115.994,17,9,8
18542,2.99549,15,6,1.91434,0.00211361,223846,0.204382,0.761832,0.182897,0.0385242,0.04,0.0448854,0.0997062,0.773271,1.60558e-09,5.98831,0.218933,200.472,0.0438042,2.65518,115.994,17,9,8
18543,3.1844,15,6,1.91442,0.00211354,223861,0.204395,0.761828,0.182897,0.0385225,0.04,0.0451776,0.102059,0.773271,1.60558e-09,5.98802,0.218923,200.47,0.0438041,2.65518,115.994,17,9,8
18544,3.12077,16,6,1.91451,0.00211347,223877,0.204407,0.761823,0.182901,0.0385206,0.04,0.0434584,0.0973685,0.77327,1.60558e-09,5.98773,0.218913,200.467,0.043804,2.65517,115.994,17,9,7
18545,2.95184,14,5,1.91458,0.0021134,223891,0.204416,0.761821,0.182897,0.038519,0.04,0.0458483,0.104647,0.773272,1.60558e-09,5.98745,0.218903,200.465,0.043804,2.65517,115.994,17,9,8
18546,2.97198,14,5,1.91464,0.00211333,223905,0.204426,0.76182,0.182893,0.0385174,0.04,0.0466279,0.105414,0.773273,1.60558e-09,5.98718,0.218894,200.462,0.043804,2.65517,115.994,17,9,8
18547,2.65176,14,5,1.91469,0.00211327,223919,0.204436,0.761815,0.182889,0.0385158,0.04,0.0436617,0.10182,0.773275,1.60558e-09,5.98691,0.218885,200.46,0.043804,2.65517,115.994,17,9,8
18548,3.14436,15,6,1.91477,0.0021132,223934,0.204449,0.761811,0.182889,0.0385141,0.04,0.0450444,0.101597,0.773276,1.60558e-09,5.98662,0.218875,200.458,0.0438039,2.65516,115.994,17,9,8
18549,3.18955,15,6,1.91486,0.00211313,223949,0.204462,0.761807,0.182889,0.0385123,0.04,0.0442486,0.102529,0.773277,1.60558e-09,5.98634,0.218866,200.455,0.0438038,2.65516,115.994,17,9,8
18550,2.96607,14,5,1.91492,0.00211306,223963,0.204471,0.761803,0.182885,0.0385107,0.04,0.0454115,0.100302,0.773279,1.60558e-09,5.98606,0.218856,200.453,0.0438038,2.65516,115.994,17,9,8
18551,2.88561,14,5,1.91498,0.00211299,223977,0.204481,0.7618,0.182882,0.0385091,0.04,0.045532,0.101285,0.77328,1.60558e-09,5.98579,0.218847,200.451,0.0438038,2.65515,115.994,17,9,8
18552,2.92495,14,5,1.91504,0.00211293,223991,0.20449,0.761798,0.182878,0.0385075,0.04,0.0458441,0.103506,0.773282,1.60558e-09,5.98552,0.218838,200.448,0.0438038,2.65515,115.994,17,9,8
18553,3.22425,14,5,1.91513,0.00211286,224005,0.2045,0.761796,0.182874,0.0385058,0.04,0.0449476,0.105203,0.773283,1.60558e-09,5.98525,0.218829,200.446,0.0438038,2.65515,115.993,17,9,7
18554,3.48749,14,5,1.91523,0.0021128,224019,0.204509,0.761794,0.18287,0.0385042,0.04,0.0464579,0.104301,0.773285,1.60558e-09,5.98497,0.218819,200.444,0.0438038,2.65515,115.993,17,9,8
18555,3.04951,14,5,1.9153,0.00211273,224033,0.204519,0.761793,0.182866,0.0385026,0.04,0.0456587,0.10531,0.773287,1.60558e-09,5.98469,0.21881,200.442,0.0438037,2.65514,115.993,17,9,8
18556,3.01708,14,6,1.91536,0.00211266,224047,0.204533,0.761778,0.182862,0.038501,0.04,0.0384989,0.0919764,0.773289,1.60558e-09,5.98443,0.218801,200.439,0.0438037,2.65514,115.993,17,8,9
18557,3.25701,14,6,1.91545,0.0021126,224061,0.204547,0.761766,0.182858,0.0384994,0.04,0.041416,0.0926454,0.773291,1.60558e-09,5.98415,0.218792,200.437,0.0438037,2.65514,115.993,17,8,9
18558,3.48752,14,6,1.91555,0.00211253,224075,0.204561,0.761752,0.182854,0.0384977,0.04,0.0406749,0.0893637,0.773293,1.60558e-09,5.98387,0.218782,200.435,0.0438037,2.65514,115.993,17,8,9
18559,3.32927,14,6,1.91564,0.00211247,224089,0.204575,0.761739,0.18285,0.0384961,0.04,0.0400854,0.0924107,0.773294,1.60558e-09,5.98359,0.218773,200.433,0.0438037,2.65513,115.993,17,8,8
18560,3.39341,16,7,1.91574,0.00211239,224105,0.204592,0.761727,0.182854,0.0384943,0.04,0.0409781,0.096477,0.773293,1.60558e-09,5.98329,0.218762,200.43,0.0438036,2.65513,115.993,17,8,8
18561,3.89409,15,7,1.91587,0.00211232,224120,0.204609,0.761712,0.182854,0.0384925,0.04,0.0384143,0.0876295,0.773294,1.60558e-09,5.98299,0.218752,200.427,0.0438035,2.65513,115.993,17,8,9
18562,3.3015,14,6,1.91596,0.00211225,224134,0.204623,0.761698,0.18285,0.0384909,0.04,0.0396039,0.0930637,0.773296,1.60558e-09,5.98272,0.218743,200.425,0.0438035,2.65513,115.993,17,8,8
