wall_ms,type,valid_ts_ms,x,y,theta,innov_norm
1789395338911,0,1789395338903,-0.263808,-1.03126,-2.96875,0
1789395338964,0,1789395338957,-0.263805,-1.03116,-2.96919,0
1789395339020,0,1789395339012,-0.263686,-1.03117,-2.9688,0
1789395339070,0,1789395339062,-0.26357,-1.03119,-2.96917,0
1789395339121,0,1789395339112,-0.26352,-1.0312,-2.96886,0
1789395339173,0,1789395339167,-0.263476,-1.0312,-2.96937,0
1789395339226,0,1789395339219,-0.263538,-1.03126,-2.96968,0
1789395339270,0,1789395339263,-0.263634,-1.03134,-2.9695,0
1789395339325,0,1789395339316,-0.263667,-1.03139,-2.96939,0
1789395339365,0,1789395339359,-0.263621,-1.0314,-2.9693,0
1789395339416,0,1789395339410,-0.263571,-1.03139,-2.96952,0
1789395339464,0,1789395339458,-0.263538,-1.03132,-2.96989,0
1789395339524,0,1789395339516,-0.263498,-1.03123,-2.96907,0
1789395339576,0,1789395339569,-0.263467,-1.03115,-2.96869,0
1789395339627,0,1789395339618,-0.263439,-1.03108,-2.96833,0
1789395339673,0,1789395339665,-0.263381,-1.03111,-2.96738,0
1789395339725,0,1789395339718,-0.263314,-1.03114,-2.96712,0
1789395339780,0,1789395339772,-0.263328,-1.03118,-2.96701,0
1789395339829,0,1789395339820,-0.263359,-1.03122,-2.967,0
1789395339877,0,1789395339870,-0.26334,-1.03128,-2.96668,0
1789395339932,0,1789395339924,-0.263292,-1.03135,-2.96687,0
1789395339983,0,1789395339975,-0.263215,-1.03142,-2.96725,0
1789395340035,0,1789395340027,-0.263106,-1.0315,-2.96774,0
1789395340078,0,1789395340069,-0.263058,-1.03154,-2.96809,0
1789395340129,0,1789395340121,-0.263072,-1.03157,-2.96815,0
1789395340177,0,1789395340170,-0.263078,-1.03159,-2.96819,0
1789395340243,0,1789395340234,-0.263043,-1.03161,-2.96815,0
1789395340285,0,1789395340279,-0.263017,-1.03161,-2.96812,0
1789395340337,0,1789395340330,-0.26308,-1.03166,-2.96867,0
1789395340382,0,1789395340375,-0.263135,-1.0317,-2.96814,0
1789395340435,0,1789395340427,-0.26311,-1.03169,-2.96809,0
1789395340492,0,1789395340485,-0.263059,-1.03167,-2.9683,0
1789395340556,0,1789395340548,-0.263019,-1.03167,-2.96837,0
1789395340599,0,1789395340592,-0.263,-1.03168,-2.96845,0
1789395340650,0,1789395340641,-0.262974,-1.03164,-2.96821,0
1789395340697,0,1789395340688,-0.262945,-1.03157,-2.96833,0
1789395340749,0,1789395340742,-0.262938,-1.03149,-2.9684,0
1789395340801,0,1789395340794,-0.262992,-1.03146,-2.96901,0
1789395340850,0,1789395340842,-0.263022,-1.03142,-2.96937,0
1789395340897,0,1789395340890,-0.26297,-1.03137,-2.96903,0
1789395340958,0,1789395340950,-0.262905,-1.0313,-2.96871,0
1789395341002,0,1789395340993,-0.262975,-1.03132,-2.96809,0
1789395341053,0,1789395341045,-0.263062,-1.03135,-2.96852,0
1789395341101,0,1789395341095,-0.263089,-1.03135,-2.96867,0
1789395341165,0,1789395341158,-0.263111,-1.03134,-2.96866,0
1789395341218,0,1789395341209,-0.263091,-1.03136,-2.96883,0
1789395341269,0,1789395341261,-0.263051,-1.0314,-2.96925,0
1789395341320,0,1789395341305,-0.263051,-1.03145,-2.96912,0
1789395341364,0,1789395341358,-0.263079,-1.03153,-2.96886,0
1789395341417,0,1789395341409,-0.263089,-1.03162,-2.96863,0
1789395341464,0,1789395341457,-0.263067,-1.03172,-2.96777,0
1789395341512,0,1789395341506,-0.263033,-1.03183,-2.96848,0
1789395341570,0,1789395341563,-0.26293,-1.03194,-2.96905,0
1789395341618,0,1789395341612,-0.262844,-1.03203,-2.9686,0
1789395341667,0,1789395341660,-0.262846,-1.03202,-2.96855,0
1789395341715,0,1789395341709,-0.262848,-1.03202,-2.96849,0
1789395341772,0,1789395341764,-0.262964,-1.03205,-2.96864,0
1789395341825,0,1789395341818,-0.26311,-1.03209,-2.96951,0
1789395341884,0,1789395341876,-0.263137,-1.03213,-2.96968,0
1789395341928,0,1789395341920,-0.263087,-1.03215,-2.96908,0
1789395341979,0,1789395341972,-0.263044,-1.03216,-2.96871,0
1789395342025,0,1789395342018,-0.263023,-1.03217,-2.96869,0
1789395342083,0,1789395342077,-0.262961,-1.03219,-2.96866,0
1789395342130,0,1789395342122,-0.262856,-1.03224,-2.96898,0
1789395342178,0,1789395342171,-0.262757,-1.03226,-2.96838,0
1789395342225,0,1789395342218,-0.262742,-1.03218,-2.96809,0
1789395342285,0,1789395342277,-0.262723,-1.03208,-2.9678,0
1789395342335,0,1789395342328,-0.262743,-1.03209,-2.96778,0
1789395342395,0,1789395342386,-0.262765,-1.0321,-2.96822,0
1789395342437,0,1789395342431,-0.262825,-1.03209,-2.96854,0
1789395342489,0,1789395342482,-0.262895,-1.03208,-2.96881,0
1789395342537,0,1789395342528,-0.262904,-1.03209,-2.96882,0
1789395342596,0,1789395342587,-0.26289,-1.03214,-2.96873,0
1789395342644,0,1789395342637,-0.262919,-1.03216,-2.96849,0
1789395342693,0,1789395342685,-0.262983,-1.03219,-2.96931,0
1789395342738,0,1789395342732,-0.263031,-1.03222,-2.96913,0
1789395342794,0,1789395342788,-0.263057,-1.03228,-2.96972,0
1789395342844,0,1789395342836,-0.263083,-1.03234,-2.97038,0
1789395342896,0,1789395342887,-0.263134,-1.03238,-2.97069,0
1789395342942,0,1789395342934,-0.26318,-1.03243,-2.97048,0
1789395342995,0,1789395342987,-0.263192,-1.03243,-2.97044,0
1789395343048,0,1789395343041,-0.263202,-1.03244,-2.97042,0
1789395343101,0,1789395343094,-0.263214,-1.03245,-2.97025,0
1789395343147,0,1789395343139,-0.263225,-1.03247,-2.96973,0
1789395343196,0,1789395343188,-0.263234,-1.03244,-2.96983,0
1789395343243,0,1789395343235,-0.263243,-1.0324,-2.97015,0
1789395343306,0,1789395343298,-0.263272,-1.03239,-2.97015,0
1789395343357,0,1789395343350,-0.263317,-1.03245,-2.97055,0
1789395343407,0,1789395343400,-0.263335,-1.03252,-2.97049,0
1789395343455,0,1789395343447,-0.263309,-1.03262,-2.97032,0
1789395343506,0,1789395343498,-0.26328,-1.03271,-2.97054,0
1789395343556,0,1789395343551,-0.263251,-1.03267,-2.97058,0
1789395343608,0,1789395343601,-0.263224,-1.03263,-2.97063,0
1789395343654,0,1789395343648,-0.263249,-1.03256,-2.97059,0
1789395343713,0,1789395343706,-0.263281,-1.03248,-2.9707,0
1789395343768,0,1789395343763,-0.263271,-1.03246,-2.97074,0
1789395343823,0,1789395343815,-0.263249,-1.03247,-2.97082,0
1789395343866,0,1789395343859,-0.263222,-1.03245,-2.97103,0
1789395343915,0,1789395343908,-0.263189,-1.0324,-2.97169,0
1789395343961,0,1789395343954,-0.26319,-1.03237,-2.97148,0
1789395344017,0,1789395344008,-0.263222,-1.03233,-2.97206,0
1789395344071,0,1789395344063,-0.263237,-1.0323,-2.97189,0
1789395344130,0,1789395344121,-0.263209,-1.03231,-2.97229,0
1789395344174,0,1789395344167,-0.263192,-1.03231,-2.9724,0
1789395344225,0,1789395344217,-0.263201,-1.03225,-2.97139,0
1789395344272,0,1789395344265,-0.263209,-1.03219,-2.97138,0
1789395344331,0,1789395344323,-0.263236,-1.03223,-2.97165,0
1789395344376,0,1789395344368,-0.263257,-1.03227,-2.9715,0
1789395344427,0,1789395344419,-0.263239,-1.03228,-2.97094,0
1789395344471,0,1789395344465,-0.263216,-1.03228,-2.97106,0
1789395344533,0,1789395344524,-0.263137,-1.03231,-2.97094,0
1789395344585,0,1789395344579,-0.263031,-1.03235,-2.97076,0
1789395344640,0,1789395344632,-0.262996,-1.03234,-2.97057,0
1789395344682,0,1789395344675,-0.263025,-1.03229,-2.97041,0
1789395344735,0,1789395344727,-0.263043,-1.03225,-2.9701,0
1789395344786,0,1789395344779,-0.263026,-1.03224,-2.97055,0
1789395344844,0,1789395344835,-0.263005,-1.03226,-2.97058,0
1789395344894,0,1789395344887,-0.262975,-1.03247,-2.97081,0
1789395344946,0,1789395344938,-0.262945,-1.03267,-2.97032,0
1789395344989,0,1789395344983,-0.262868,-1.03269,-2.97041,0
1789395345043,0,1789395345035,-0.262777,-1.03273,-2.97083,0
1789395345095,0,1789395345089,-0.26274,-1.03272,-2.97105,0
1789395345146,0,1789395345138,-0.262721,-1.0327,-2.97113,0
1789395345193,0,1789395345186,-0.262746,-1.0327,-2.97095,0
1789395345241,0,1789395345235,-0.262788,-1.03271,-2.97133,0
1789395345290,0,1789395345282,-0.262754,-1.03272,-2.97086,0
1789395345351,0,1789395345343,-0.262628,-1.03273,-2.97093,0
1789395345398,0,1789395345391,-0.262563,-1.03275,-2.97068,0
1789395345451,0,1789395345442,-0.262556,-1.03276,-2.9703,0
1789395345495,0,1789395345487,-0.262555,-1.03277,-2.96995,0
1789395345549,0,1789395345542,-0.262581,-1.03274,-2.97,0
1789395345600,0,1789395345594,-0.262605,-1.03271,-2.97005,0
1789395345657,0,1789395345650,-0.26261,-1.03275,-2.97,0
1789395345706,0,1789395345698,-0.262612,-1.0328,-2.96979,0
1789395345755,0,1789395345747,-0.262529,-1.03281,-2.96973,0
1789395345800,0,1789395345794,-0.262438,-1.03282,-2.96945,0
1789395345855,0,1789395345849,-0.262366,-1.03273,-2.96951,0
1789395345910,0,1789395345903,-0.262319,-1.0326,-2.96962,0
1789395345968,0,1789395345959,-0.262279,-1.03253,-2.96936,0
1789395346012,0,1789395346004,-0.262256,-1.03256,-2.96923,0
1789395346061,0,1789395346054,-0.262249,-1.0326,-2.96931,0
1789395346110,0,1789395346101,-0.262278,-1.03268,-2.96979,0
1789395346169,0,1789395346161,-0.262305,-1.03277,-2.96932,0
1789395346215,0,1789395346208,-0.262284,-1.03278,-2.96927,0
1789395346264,0,1789395346257,-0.262262,-1.03279,-2.96922,0
1789395346312,0,1789395346305,-0.262229,-1.0328,-2.96952,0
1789395346367,0,1789395346360,-0.262191,-1.03282,-2.96984,0
1789395346424,0,1789395346418,-0.262275,-1.03282,-2.96998,0
1789395346475,0,1789395346468,-0.262386,-1.03281,-2.96963,0
1789395346522,0,1789395346514,-0.262435,-1.03279,-2.96969,0
1789395346573,0,1789395346565,-0.26247,-1.03277,-2.96966,0
1789395346626,0,1789395346620,-0.262456,-1.03277,-2.9695,0
1789395346678,0,1789395346670,-0.262389,-1.03281,-2.96934,0
1789395346724,0,1789395346716,-0.262359,-1.03282,-2.96965,0
1789395346774,0,1789395346766,-0.262382,-1.03279,-2.96958,0
1789395346820,0,1789395346812,-0.262395,-1.03279,-2.96942,0
1789395346876,0,1789395346867,-0.262364,-1.03287,-2.96883,0
1789395346926,0,1789395346917,-0.262337,-1.03295,-2.96894,0
1789395346977,0,1789395346970,-0.262378,-1.03292,-2.96844,0
1789395347019,0,1789395347013,-0.262412,-1.03289,-2.96892,0
1789395347072,0,1789395347064,-0.262309,-1.03291,-2.96889,0
1789395347124,0,1789395347118,-0.262169,-1.03294,-2.96852,0
1789395347183,0,1789395347177,-0.262065,-1.03305,-2.96864,0
1789395347236,0,1789395347230,-0.262007,-1.03321,-2.96933,0
1789395347290,0,1789395347281,-0.261952,-1.03331,-2.97008,0
1789395347335,0,1789395347326,-0.261905,-1.03337,-2.97035,0
1789395347383,0,1789395347377,-0.26189,-1.0334,-2.97003,0
1789395347436,0,1789395347426,-0.26195,-1.03338,-2.97,0
1789395347496,0,1789395347485,-0.262016,-1.03337,-2.96925,0
1789395347546,0,1789395347537,-0.26204,-1.03336,-2.9689,0
1789395347593,0,1789395347586,-0.262062,-1.03336,-2.96895,0
1789395347641,0,1789395347633,-0.261984,-1.03341,-2.96877,0
1789395347694,0,1789395347685,-0.261898,-1.03347,-2.96809,0
1789395347745,0,1789395347738,-0.261903,-1.03349,-2.96808,0
1789395347798,0,1789395347789,-0.26193,-1.03349,-2.96806,0
1789395347841,0,1789395347834,-0.261898,-1.03354,-2.96797,0
1789395347895,0,1789395347887,-0.261839,-1.03362,-2.9679,0
1789395347946,0,1789395347938,-0.261761,-1.03361,-2.96878,0
1789395348001,0,1789395347994,-0.26165,-1.03351,-2.96829,0
1789395348052,0,1789395348044,-0.26156,-1.03345,-2.96835,0
1789395348102,0,1789395348093,-0.261488,-1.03346,-2.96891,0
1789395348148,0,1789395348140,-0.261414,-1.03344,-2.96915,0
1789395348196,0,1789395348190,-0.261311,-1.03332,-2.96952,0
1789395348244,0,1789395348237,-0.261216,-1.03321,-2.96893,0
1789395348305,0,1789395348298,-0.261226,-1.03315,-2.96895,0
1789395348360,0,1789395348352,-0.261259,-1.03311,-2.96901,0
1789395348409,0,1789395348403,-0.261181,-1.03312,-2.96882,0
1789395348455,0,1789395348448,-0.261094,-1.03315,-2.96872,0
1789395348510,0,1789395348503,-0.261025,-1.03321,-2.96854,0
1789395348561,0,1789395348554,-0.260985,-1.03327,-2.9686,0
1789395348612,0,1789395348605,-0.26101,-1.03332,-2.96942,0
1789395348656,0,1789395348650,-0.26109,-1.03336,-2.96978,0
1789395348709,0,1789395348702,-0.261188,-1.0334,-2.9703,0
1789395348768,0,1789395348761,-0.261312,-1.03344,-2.97025,0
1789395348819,0,1789395348812,-0.261414,-1.03348,-2.97046,0
1789395348864,0,1789395348857,-0.261484,-1.03356,-2.97046,0
1789395348915,0,1789395348906,-0.261561,-1.03364,-2.97014,0
1789395348965,0,1789395348957,-0.261609,-1.03363,-2.96997,0
1789395349026,0,1789395349018,-0.261666,-1.03361,-2.97051,0
1789395349068,0,1789395349061,-0.261646,-1.03359,-2.97089,0
1789395349123,0,1789395349114,-0.26162,-1.03357,-2.97072,0
1789395349172,0,1789395349165,-0.261616,-1.03354,-2.97091,0
1789395349223,0,1789395349216,-0.261622,-1.0335,-2.97052,0
1789395349268,0,1789395349261,-0.261627,-1.03346,-2.97044,0
1789395349319,0,1789395349313,-0.261632,-1.0334,-2.97041,0
1789395349366,0,1789395349359,-0.261611,-1.03337,-2.97079,0
1789395349425,0,1789395349417,-0.261532,-1.03335,-2.97085,0
1789395349474,0,1789395349466,-0.261468,-1.03335,-2.97077,0
1789395349528,0,1789395349520,-0.261411,-1.03345,-2.97066,0
1789395349577,0,1789395349570,-0.26136,-1.03355,-2.97045,0
1789395349626,0,1789395349619,-0.261325,-1.03362,-2.97097,0
1789395349672,0,1789395349666,-0.261292,-1.0337,-2.97091,0
1789395349733,0,1789395349725,-0.261274,-1.03371,-2.97077,0
1789395349777,0,1789395349770,-0.261268,-1.03369,-2.97072,0
1789395349830,0,1789395349822,-0.261246,-1.03363,-2.97032,0
1789395349883,0,1789395349876,-0.261217,-1.03356,-2.96977,0
1789395349934,0,1789395349927,-0.261219,-1.03354,-2.96944,0
1789395349978,0,1789395349972,-0.261247,-1.03355,-2.9695,0
1789395350033,0,1789395350025,-0.261258,-1.03355,-2.9698,0
1789395350080,0,1789395350073,-0.261225,-1.03351,-2.96997,0
1789395350142,0,1789395350133,-0.2612,-1.03346,-2.96918,0
1789395350186,0,1789395350178,-0.261256,-1.03343,-2.96892,0
1789395350237,0,1789395350229,-0.261321,-1.0334,-2.96851,0
1789395350280,0,1789395350274,-0.261235,-1.03337,-2.96854,0
1789395350336,0,1789395350329,-0.261129,-1.03333,-2.96806,0
1789395350389,0,1789395350381,-0.261121,-1.03337,-2.96748,0
1789395350438,0,1789395350431,-0.261139,-1.03344,-2.96789,0
1789395350486,0,1789395350478,-0.261136,-1.03354,-2.96811,0
1789395350536,0,1789395350528,-0.261122,-1.03367,-2.96825,0
1789395350582,0,1789395350575,-0.261111,-1.03374,-2.96816,0
1789395350643,0,1789395350637,-0.261098,-1.03376,-2.96804,0
1789395350697,0,1789395350689,-0.261121,-1.03378,-2.96725,0
1789395350749,0,1789395350740,-0.261209,-1.0338,-2.96617,0
1789395350792,0,1789395350785,-0.26126,-1.0338,-2.9663,0
1789395350851,0,1789395350841,-0.261184,-1.03375,-2.96646,0
1789395350899,0,1789395350890,-0.26112,-1.0337,-2.96711,0
1789395350952,0,1789395350943,-0.26123,-1.03371,-2.96755,0
1789395350993,0,1789395350987,-0.261329,-1.03371,-2.96773,0
1789395351046,0,1789395351040,-0.261237,-1.03372,-2.96773,0
1789395351103,0,1789395351095,-0.261086,-1.03372,-2.96759,0
1789395351161,0,1789395351152,-0.261037,-1.03378,-2.96793,0
1789395351206,0,1789395351198,-0.261052,-1.03387,-2.96779,0
1789395351257,0,1789395351248,-0.261052,-1.03387,-2.96751,0
1789395351303,0,1789395351297,-0.261037,-1.03377,-2.96706,0
1789395351361,0,1789395351353,-0.261053,-1.03371,-2.96763,0
1789395351407,0,1789395351400,-0.261129,-1.03374,-2.96777,0
1789395351462,0,1789395351453,-0.26121,-1.03378,-2.96795,0
1789395351521,0,1789395351503,-0.261256,-1.03385,-2.96807,0
1789395351564,0,1789395351556,-0.261305,-1.03392,-2.96814,0
1789395351607,0,1789395351599,-0.261348,-1.03385,-2.96818,0
1789395351661,0,1789395351654,-0.261404,-1.03376,-2.96802,0
1789395351713,0,1789395351705,-0.26146,-1.03375,-2.96758,0
1789395351768,0,1789395351760,-0.261521,-1.03375,-2.96741,0
1789395351816,0,1789395351810,-0.261528,-1.03381,-2.96667,0
1789395351869,0,1789395351861,-0.261513,-1.03389,-2.96617,0
1789395351915,0,1789395351908,-0.261484,-1.03389,-2.96596,0
1789395351968,0,1789395351961,-0.261437,-1.0338,-2.96635,0
1789395352019,0,1789395352011,-0.261433,-1.03375,-2.96624,0
1789395352068,0,1789395352061,-0.261508,-1.03373,-2.96611,0
1789395352114,0,1789395352107,-0.261554,-1.03372,-2.96668,0
1789395352175,0,1789395352167,-0.261478,-1.03376,-2.96632,0
1789395352223,0,1789395352216,-0.261417,-1.03379,-2.96655,0
1789395352274,0,1789395352268,-0.261435,-1.03379,-2.96661,0
1789395352320,0,1789395352312,-0.261452,-1.0338,-2.96668,0
1789395352369,0,1789395352362,-0.261418,-1.03386,-2.9671,0
1789395352424,0,1789395352417,-0.26137,-1.03393,-2.96731,0
1789395352487,0,1789395352480,-0.261244,-1.03391,-2.96779,0
1789395352541,0,1789395352533,-0.261089,-1.03381,-2.96792,0
1789395352592,0,1789395352585,-0.261022,-1.03374,-2.96819,0
1789395352635,0,1789395352628,-0.26104,-1.03372,-2.96819,0
1789395352687,0,1789395352680,-0.261029,-1.0337,-2.96802,0
1789395352734,0,1789395352728,-0.260958,-1.0337,-2.96748,0
1789395352791,0,1789395352784,-0.260899,-1.0337,-2.96713,0
1789395352842,0,1789395352834,-0.260976,-1.03374,-2.96759,0
1789395352898,0,1789395352889,-0.261062,-1.03379,-2.96795,0
1789395352941,0,1789395352934,-0.261006,-1.03378,-2.96792,0
1789395352995,0,1789395352985,-0.260943,-1.03377,-2.96771,0
1789395353042,0,1789395353036,-0.260806,-1.03382,-2.96845,0
1789395353102,0,1789395353095,-0.260632,-1.0339,-2.96918,0
1789395353144,0,1789395353137,-0.260612,-1.03397,-2.96908,0
1789395353206,0,1789395353198,-0.260616,-1.0341,-2.96914,0
1789395353248,0,1789395353241,-0.260591,-1.03411,-2.96868,0
1789395353301,0,1789395353294,-0.260535,-1.03406,-2.96895,0
1789395353346,0,1789395353338,-0.260506,-1.034,-2.96827,0
1789395353395,0,1789395353388,-0.260499,-1.03392,-2.96741,0
1789395353443,0,1789395353437,-0.260482,-1.03385,-2.96707,0
1789395353500,0,1789395353493,-0.260401,-1.0338,-2.96652,0
1789395353550,0,1789395353544,-0.260328,-1.03376,-2.96578,0
1789395353608,0,1789395353598,-0.260406,-1.03376,-2.96541,0
1789395353652,0,1789395353645,-0.260482,-1.03376,-2.96623,0
1789395353704,0,1789395353695,-0.260518,-1.03378,-2.96637,0
1789395353750,0,1789395353741,-0.260544,-1.03381,-2.9664,0
1789395353797,0,1789395353791,-0.260553,-1.03383,-2.9664,0
1789395353850,0,1789395353842,-0.260553,-1.03385,-2.96638,0
1789395353913,0,1789395353903,-0.260529,-1.03385,-2.96608,0
1789395353964,0,1789395353957,-0.260479,-1.03385,-2.96594,0
1789395354016,0,1789395354007,-0.26045,-1.03381,-2.9663,0
1789395354059,0,1789395354053,-0.260456,-1.03371,-2.96633,0
1789395354110,0,1789395354103,-0.260458,-1.03362,-2.96609,0
1789395354156,0,1789395354149,-0.260446,-1.03366,-2.96512,0
1789395354215,0,1789395354206,-0.26043,-1.0337,-2.96484,0
1789395354263,0,1789395354255,-0.26043,-1.03372,-2.96453,0
1789395354314,0,1789395354304,-0.260429,-1.03373,-2.96425,0
1789395354359,0,1789395354350,-0.260376,-1.03374,-2.96423,0
1789395354419,0,1789395354410,-0.2603,-1.03376,-2.96442,0
1789395354468,0,1789395354461,-0.260305,-1.03381,-2.96432,0
1789395354519,0,1789395354511,-0.260343,-1.03387,-2.96453,0
1789395354562,0,1789395354555,-0.260328,-1.03391,-2.96431,0
1789395354613,0,1789395354606,-0.260272,-1.03393,-2.96394,0
1789395354660,0,1789395354653,-0.260239,-1.03397,-2.96325,0
1789395354719,0,1789395354713,-0.260242,-1.03405,-2.96326,0
1789395354763,0,1789395354757,-0.260232,-1.03408,-2.96315,0
1789395354814,0,1789395354807,-0.260169,-1.03402,-2.96227,0
1789395354863,0,1789395354855,-0.260107,-1.03396,-2.96222,0
1789395354925,0,1789395354917,-0.260154,-1.0339,-2.96187,0
1789395354977,0,1789395354971,-0.260217,-1.03384,-2.96208,0
1789395355039,0,1789395355022,-0.260274,-1.03376,-2.96192,0
1789395355074,0,1789395355067,-0.260323,-1.03369,-2.96221,0
1789395355128,0,1789395355119,-0.260308,-1.0337,-2.96177,0
1789395355171,0,1789395355163,-0.260264,-1.03375,-2.96206,0
1789395355235,0,1789395355225,-0.260244,-1.03377,-2.96233,0
1789395355286,0,1789395355280,-0.260281,-1.03372,-2.96267,0
1789395355335,0,1789395355327,-0.260253,-1.0337,-2.96277,0
1789395355381,0,1789395355373,-0.260123,-1.03374,-2.96206,0
1789395355432,0,1789395355425,-0.259997,-1.03377,-2.96217,0
1789395355478,0,1789395355472,-0.25999,-1.03374,-2.96244,0
1789395355538,0,1789395355530,-0.25998,-1.03371,-2.96283,0
1789395355582,0,1789395355576,-0.259957,-1.03375,-2.96277,0
1789395355636,0,1789395355629,-0.259929,-1.03379,-2.96242,0
1789395355692,0,1789395355685,-0.259892,-1.03375,-2.96169,0
1789395355746,0,1789395355738,-0.259855,-1.03369,-2.96132,0
1789395355796,0,1789395355788,-0.259918,-1.03367,-2.96199,0
1789395355849,0,1789395355838,-0.260026,-1.03366,-2.96261,0
1789395355899,0,1789395355889,-0.260089,-1.03364,-2.96279,0
1789395355954,0,1789395355946,-0.260105,-1.0336,-2.963,0
1789395355999,0,1789395355990,-0.260093,-1.0336,-2.96288,0
1789395356050,0,1789395356042,-0.260031,-1.03366,-2.96243,0
1789395356102,0,1789395356095,-0.259983,-1.03373,-2.96147,0
1789395356155,0,1789395356148,-0.260018,-1.03384,-2.9611,0
1789395356209,0,1789395356200,-0.260051,-1.03396,-2.96113,0
1789395356256,0,1789395356249,-0.260047,-1.034,-2.96104,0
1789395356303,0,1789395356296,-0.260043,-1.03405,-2.9612,0
1789395356359,0,1789395356351,-0.260054,-1.03401,-2.96116,0
1789395356410,0,1789395356403,-0.26007,-1.03396,-2.96148,0
1789395356467,0,1789395356460,-0.260021,-1.03395,-2.96222,0
1789395356516,0,1789395356508,-0.259942,-1.03398,-2.96221,0
1789395356567,0,1789395356560,-0.259935,-1.03396,-2.96249,0
1789395356611,0,1789395356604,-0.259998,-1.03391,-2.96235,0
1789395356663,0,1789395356656,-0.260055,-1.03385,-2.96243,0
1789395356709,0,1789395356702,-0.260075,-1.03379,-2.96213,0
1789395356764,0,1789395356757,-0.2601,-1.03373,-2.9631,0
1789395356813,0,1789395356806,-0.260131,-1.03377,-2.96327,0
1789395356864,0,1789395356858,-0.260164,-1.03382,-2.96323,0
1789395356913,0,1789395356904,-0.26026,-1.03383,-2.9637,0
1789395356972,0,1789395356965,-0.260388,-1.03385,-2.96326,0
1789395357016,0,1789395357008,-0.260297,-1.03386,-2.96282,0
1789395357070,0,1789395357062,-0.260179,-1.03387,-2.96266,0
1789395357116,0,1789395357108,-0.260096,-1.03385,-2.96283,0
1789395357171,0,1789395357164,-0.259999,-1.03381,-2.96261,0
1789395357218,0,1789395357211,-0.259978,-1.03378,-2.96209,0
1789395357273,0,1789395357265,-0.260011,-1.03375,-2.96217,0
1789395357324,0,1789395357316,-0.260036,-1.03374,-2.96216,0
1789395357377,0,1789395357368,-0.260046,-1.03373,-2.96252,0
1789395357422,0,1789395357415,-0.26003,-1.03372,-2.9628,0
1789395357477,0,1789395357469,-0.259876,-1.03368,-2.96276,0
1789395357525,0,1789395357516,-0.259744,-1.03364,-2.9628,0
1789395357583,0,1789395357575,-0.259726,-1.0337,-2.96289,0
1789395357628,0,1789395357621,-0.259729,-1.03376,-2.96279,0
1789395357677,0,1789395357671,-0.259794,-1.03374,-2.96268,0
1789395357725,0,1789395357717,-0.259862,-1.03371,-2.96261,0
1789395357783,0,1789395357773,-0.259912,-1.03367,-2.96213,0
1789395357831,0,1789395357822,-0.259935,-1.03364,-2.96144,0
1789395357884,0,1789395357875,-0.259944,-1.03366,-2.96087,0
1789395357925,0,1789395357917,-0.259936,-1.03373,-2.96119,0
1789395357976,0,1789395357969,-0.259941,-1.03378,-2.96104,0
1789395358031,0,1789395358023,-0.259974,-1.03378,-2.96088,0
1789395358090,0,1789395358083,-0.260006,-1.03379,-2.96107,0
1789395358145,0,1789395358138,-0.260009,-1.03381,-2.96103,0
1789395358195,0,1789395358189,-0.260012,-1.03382,-2.96099,0
1789395358240,0,1789395358234,-0.260022,-1.03383,-2.96103,0
1789395358293,0,1789395358286,-0.260033,-1.03384,-2.96109,0
1789395358346,0,1789395358339,-0.260007,-1.03389,-2.96068,0
1789395358400,0,1789395358391,-0.259972,-1.03395,-2.96006,0
1789395358443,0,1789395358435,-0.259962,-1.03392,-2.95991,0
1789395358497,0,1789395358489,-0.259955,-1.03386,-2.96017,0
1789395358554,0,1789395358546,-0.25993,-1.03385,-2.96121,0
1789395358612,0,1789395358603,-0.259884,-1.03392,-2.96126,0
1789395358654,0,1789395358646,-0.259874,-1.03396,-2.96076,0
1789395358701,0,1789395358694,-0.259906,-1.03399,-2.96076,0
1789395358750,0,1789395358742,-0.259921,-1.03405,-2.96102,0
1789395358804,0,1789395358795,-0.259862,-1.03424,-2.96058,0
1789395358855,0,1789395358847,-0.259804,-1.03442,-2.96004,0
1789395358908,0,1789395358898,-0.259802,-1.03438,-2.95969,0
1789395358959,0,1789395358953,-0.2598,-1.03433,-2.95939,0
1789395359010,0,1789395359004,-0.25991,-1.03428,-2.95983,0
1789395359054,0,1789395359048,-0.260021,-1.03424,-2.95975,0
1789395359108,0,1789395359099,-0.260031,-1.03418,-2.95922,0
1789395359155,0,1789395359147,-0.259982,-1.03411,-2.95941,0
1789395359209,0,1789395359199,-0.259926,-1.03409,-2.95985,0
1789395359262,0,1789395359254,-0.259862,-1.03413,-2.96057,0
1789395359311,0,1789395359305,-0.259815,-1.03415,-2.96021,0
1789395359357,0,1789395359350,-0.259795,-1.03414,-2.96026,0
1789395359408,0,1789395359401,-0.259767,-1.03413,-2.96021,0
1789395359455,0,1789395359446,-0.259726,-1.03408,-2.96005,0
1789395359510,0,1789395359503,-0.259673,-1.03401,-2.96061,0
1789395359559,0,1789395359551,-0.259748,-1.03402,-2.96068,0
1789395359610,0,1789395359603,-0.25983,-1.03402,-2.96077,0
1789395359665,0,1789395359657,-0.259854,-1.03405,-2.96062,0
1789395359716,0,1789395359709,-0.259861,-1.03409,-2.9606,0
1789395359759,0,1789395359753,-0.259837,-1.03412,-2.96098,0
1789395359814,0,1789395359806,-0.259798,-1.03415,-2.96065,0
