cycle,node,npts,gated,energy,fe_baseline,fe_surprise,R,motion_var,depth_var,trunc_frac,range,clutter_frac,s,w,h,cx,cy,yaw,std_s,std_w,std_h,phi
131,door_2,4060,0,0.352343,0.732389,0.00698191,0.0051235,0.00043968,0,0,3.07564,0.0458551,0.752465,0.7,2.05684,1.18397,2.538,0,0.600716,0.0106601,0.00440687,0
109,door_3,3477,0,1.36007,0.786561,0.477571,0.0129692,0.000785199,0,0,5.31132,0.226983,0.732088,0.870563,2.06481,-0.45026,4.61058,-0.014924,0.0290578,0.00633622,0.00716025,0
132,door_2,2531,0,0.314384,0.711489,0.00628372,0.0055781,0.00107061,0,0,3.00312,0.0408386,0.727975,0.7,2.05667,1.15948,2.538,0,0.462804,0.0105231,0.00442874,0
110,door_3,3484,0,0.83565,0.786807,0.434698,0.0126855,0.000709785,0,0,5.26206,0.130779,0.731545,0.869092,2.06453,-0.451539,4.6106,-0.014924,0.0294444,0.00632396,0.00715027,0
133,door_2,3334,0,0.365511,0.69419,0.00565535,0.00491227,0.000510587,0,0,2.95875,0.0341272,0.727975,0.7,2.05651,1.15948,2.538,0,0.462831,0.0103918,0.00445038,0
111,door_3,3540,0,0.784943,0.786714,0.391229,0.0126504,0.000807414,0,0,5.23044,0.126155,0.731707,0.86735,2.06405,-0.452247,4.61061,-0.014924,0.029831,0.00631194,0.0071408,0
134,door_2,2811,0,0.520473,0.685504,0.00508982,0.00561129,0.00129491,0,0,2.92249,0.0486105,0.727975,0.7,2.05634,1.15948,2.538,0,0.397194,0.0102658,0.00447179,0
112,door_3,3881,0,0.624146,0.778585,0.352106,0.0126673,0.00105431,0,0,5.17518,0.106006,0.725262,0.879514,2.06457,-0.45261,4.61061,-0.014924,0.0302178,0.00621131,0.00712787,0
137,door_2,5065,0,0.836971,0.686261,0.0196518,0.00463917,0.000843632,0,0,2.69051,0.0554661,0.727975,0.7,2.05603,1.15948,2.538,0,0.327632,0.0101449,0.0044383,0
115,door_3,2836,0,0.625178,0.770915,0.316895,0.0138953,0.00300756,0,0,4.99693,0.111317,0.725928,0.877738,2.06409,-0.452833,4.61062,-0.014924,0.0306203,0.00620136,0.00711871,0
138,door_2,2871,0,0.23444,0.66367,0.0176866,0.00927284,0.00555133,0,0,2.65589,0.0585792,0.727975,0.7,2.05587,1.15948,2.538,0,0.319945,0.0100287,0.00445984,0
139,door_2,6839,0,0.592107,0.660092,0.015918,0.004483,0.000930172,0,0,2.57528,0.0374881,0.727975,0.7,2.05558,1.15948,2.538,0,0.280637,0.00991697,0.00441442,0
140,door_2,1729,0,0.42502,0.648339,0.0143262,0.00460343,0.00128506,0,0,2.45885,0.0349205,0.727975,0.7,2.05558,1.15948,2.538,0,0.280682,0.00980941,0.00437679,0
118,door_3,3983,0,0.929214,0.771706,0.300956,0.0105883,0.000162526,0,0,4.88,0.132641,0.724182,0.875994,2.06361,-0.45545,4.61066,-0.014924,0.0309022,0.00619135,0.00710967,0
141,door_2,6900,0,0.984593,0.65002,0.0463509,0.00376261,0.000316429,0,0,2.52299,0.0448806,0.675999,0.7,2.05578,1.1075,2.538,0,0.216246,0.0097058,0.00432339,0
120,door_3,4059,0,0.938389,0.77254,0.287446,0.010446,1.5074e-05,0,0,4.88132,0.132303,0.710571,0.874821,2.06314,-0.469647,4.61087,-0.014924,0.030663,0.00618057,0.00710076,0
143,door_2,6829,0,1.08549,0.652197,0.0850449,0.00347361,2.94022e-05,0,0,2.52201,0.0436786,0.675999,0.7,2.05594,1.1075,2.538,0,0.109917,0.00960592,0.00427157,0
121,door_3,3913,0,0.780953,0.772582,0.259538,0.0105085,8.69581e-05,0,0,4.87893,0.110226,0.70041,0.873257,2.06267,-0.480588,4.61103,-0.014924,0.0309408,0.00617096,0.00709197,0
144,door_2,6806,0,0.608853,0.65003,0.0765404,0.00360197,0.000159557,0,0,2.52111,0.0258093,0.675999,0.7,2.05613,1.1075,2.538,0,0.110031,0.00950957,0.00422117,0
122,door_3,3926,0,0.789753,0.772668,0.235293,0.0104218,5.59783e-15,0,0,4.87899,0.110578,0.744049,0.872791,2.06221,-0.437187,4.61038,-0.014924,0.0303055,0.00616005,0.0070833,0
145,door_2,6488,0,0.626818,0.648869,0.0688864,0.00343883,1.09363e-14,0,0,2.51934,0.024009,0.675999,0.7,2.05628,1.1075,2.538,0,0.110144,0.00941656,0.00417335,0
123,door_3,3920,0,0.787695,0.772743,0.213259,0.0104219,0,0,0,4.87902,0.110344,0.712452,0.871615,2.06175,-0.469368,4.61086,-0.014924,0.0301035,0.0061501,0.00707474,0
146,door_2,6513,0,0.627353,0.647794,0.0619977,0.00343939,0,0,0,2.51962,0.0240274,0.675999,0.7,2.05639,1.1075,2.538,0,0.110258,0.00932673,0.00412848,0
124,door_3,4830,0,0.780021,0.772779,0.192657,0.0103255,1.17012e-05,0,0,4.85124,0.108933,0.702752,0.882108,2.06238,-0.473821,4.61093,-0.014924,0.0299561,0.00608936,0.00706285,0
147,door_2,1570,0,0.378715,0.63434,0.055798,0.00319426,2.75408e-05,0,0,2.3805,0.0162905,0.675999,0.7,2.05608,1.1075,2.538,0,0.110371,0.00923991,0.00409587,0
125,door_3,4955,0,0.801946,0.772925,0.176293,0.0105099,0.000533174,0,0,4.76358,0.112697,0.702585,0.880321,2.0629,-0.474882,4.61095,-0.014924,0.0303296,0.00608148,0.00705162,0
126,door_3,5147,0,0.812466,0.773123,0.162598,0.0103809,0.000506234,0,0,4.73674,0.113113,0.702362,0.878548,2.0641,-0.475991,4.61096,-0.014924,0.030694,0.00607374,0.00703792,0
127,door_3,5311,0,0.794829,0.773231,0.148498,0.0104472,0.000696984,0,0,4.70378,0.112042,0.695931,0.893011,2.06506,-0.475191,4.61095,-0.014924,0.0310602,0.00594658,0.00702548,0
128,door_3,5722,0,0.969802,0.774214,0.153207,0.00973838,0.000284601,0,0,4.62433,0.1382,0.694925,0.891207,2.06732,-0.477099,4.61098,-0.014924,0.031374,0.00594108,0.00700872,0
130,door_3,6023,0,0.881971,0.774753,0.148608,0.00943654,0.000196622,0,0,4.56616,0.1139,0.685886,0.908706,2.06867,-0.477388,4.61098,-0.014924,0.03164,0.00580279,0.00699634,0
131,door_3,5957,0,0.911174,0.775435,0.147321,0.00935848,0.000258333,0,0,4.52773,0.115776,0.684052,0.907332,2.07019,-0.479909,4.61102,-0.014924,0.0319295,0.00579966,0.00698374,0
132,door_3,6034,0,0.903705,0.776076,0.145352,0.00951675,0.000662978,0,0,4.4592,0.116201,0.68371,0.905454,2.07018,-0.481189,4.61104,-0.014924,0.0322736,0.00579663,0.00697553,0
134,door_3,7218,0,0.893124,0.776662,0.142463,0.00914816,0.000863492,0,0,4.2967,0.112486,0.676284,0.92328,2.07059,-0.479703,4.61102,-0.014924,0.032617,0.00567518,0.00696607,0
135,door_3,2188,0,0.777562,0.776666,0.128306,0.0104611,0.00298009,0,0,4.05618,0.109683,0.679519,0.921406,2.07009,-0.477404,4.61098,-0.014924,0.0329974,0.00567418,0.00695908,0
136,door_3,8677,0,0.669584,0.771312,0.115476,0.0139377,0.00662901,0,0,4.00272,0.118664,0.679949,0.919939,2.07262,-0.477708,4.61099,-0.014924,0.0333673,0.0056732,0.00694255,0
137,door_3,4839,0,1.05509,0.772731,0.132164,0.00732672,0.00100746,0,0,3.68078,0.108113,0.68878,0.917932,2.0721,-0.469882,4.61087,-0.014924,0.0337392,0.00567224,0.00693587,0
138,door_3,9727,0,0.595885,0.763889,0.118947,0.0132298,0.00689308,0,0,3.68672,0.10547,0.689124,0.916563,2.07159,-0.470222,4.61088,-0.014924,0.0340996,0.00567129,0.00692927,0
139,door_3,12204,0,0.646403,0.758014,0.107053,0.0115992,0.00563168,0,0,3.55932,0.103123,0.687082,0.922019,2.07192,-0.469536,4.61087,-0.014924,0.0344531,0.00564666,0.0069209,0
591,door_3,692,0,1.08157,0.759632,0.128541,0.016306,0.0101383,0,0,3.62893,0.189691,0.686555,0.920293,2.07142,-0.470926,4.61089,-0.014924,0.0348135,0.00564612,0.0069145,0
592,door_3,1579,0,1.1424,0.761546,0.153772,0.0127247,0.00633687,0,0,3.70398,0.178099,0.689384,0.918481,2.07092,-0.469003,4.61086,-0.014924,0.0351702,0.00564558,0.00690818,0
595,door_3,5733,0,1.13884,0.763433,0.175936,0.00952089,0.00257574,0,0,3.88753,0.148277,0.690858,0.916439,2.07042,-0.468551,4.61085,-0.014924,0.0354977,0.00564503,0.00690195,0
596,door_3,6923,0,1.14611,0.765346,0.196418,0.0112655,0.00363418,0,0,4.10222,0.173116,0.691645,0.915333,2.07039,-0.468316,4.61085,-0.014924,0.0358309,0.0056445,0.0068952,0
599,door_3,5308,0,2.06662,0.771852,0.306253,0.0102098,0.00155484,0,0,4.40312,0.429212,0.693508,0.913392,2.07006,-0.467424,4.61083,-0.014924,0.036143,0.00564396,0.00688901,0
600,door_3,5280,0,0.84962,0.772241,0.283366,0.011022,0.00197911,0,0,4.5119,0.126831,0.693996,0.912687,2.07226,-0.467288,4.61083,-0.014924,0.0364603,0.00564165,0.00687613,0
601,door_3,5050,0,1.33116,0.775036,0.310642,0.00986773,0.000696589,0,0,4.54729,0.188018,0.696295,0.911544,2.07355,-0.46556,4.61081,-0.014924,0.0367266,0.00564111,0.00686739,0
602,door_3,3997,0,1.38914,0.778106,0.340681,0.0104496,0.00106002,0,0,4.60695,0.20854,0.698177,0.910272,2.07304,-0.464315,4.61079,-0.014924,0.0370156,0.0056406,0.00686169,0
614,door_3,4446,0,1.03586,0.779395,0.332259,0.0097082,2.78121e-05,0,0,4.68519,0.137763,0.697335,0.911188,2.0726,-0.4647,4.61079,-0.014924,0.0364164,0.00563909,0.00685602,0
616,door_3,4001,0,1.20629,0.781529,0.341509,0.011101,0.00075946,0,0,4.85839,0.181471,0.699646,0.909617,2.07275,-0.463174,4.61077,-0.014924,0.0366982,0.00563861,0.00684922,0
617,door_3,3807,0,1.21252,0.783684,0.350242,0.0123769,0.00169189,0,0,4.94597,0.200509,0.701053,0.907788,2.07304,-0.462681,4.61076,-0.014924,0.0370102,0.00563816,0.00684261,0
620,door_3,3572,0,1.20228,0.785777,0.356867,0.0111642,4.27547e-05,0,0,5.05506,0.184435,0.714619,0.906099,2.07499,-0.449961,4.61057,-0.014924,0.0366987,0.00563713,0.00673098,0
621,door_3,3575,0,1.21682,0.787933,0.364069,0.0111252,3.54462e-06,0,0,5.05511,0.186294,0.740976,0.904569,2.07762,-0.424372,4.61019,-0.014924,0.0356117,0.00563542,0.00661609,0
622,door_3,3567,0,1.20555,0.790021,0.369215,0.0111414,0,0,0,5.05998,0.183708,0.762495,0.903383,2.0801,-0.403449,4.60988,-0.014924,0.0344774,0.00563267,0.00651686,0
623,door_3,3567,0,1.20291,0.792085,0.373376,0.0111414,7.95522e-14,0,0,5.05998,0.183301,0.772077,0.903109,2.08238,-0.394004,4.60974,-0.014924,0.0334868,0.00562831,0.00642363,0
624,door_3,3567,0,1.20286,0.794139,0.376911,0.0111414,2.06752e-15,0,0,5.05998,0.183297,0.772895,0.902291,2.08447,-0.393595,4.60973,-0.014924,0.0326151,0.00562393,0.00633592,0
625,door_3,3567,0,1.20282,0.796182,0.379884,0.0111414,0,0,0,5.05998,0.183294,0.773668,0.901518,2.08639,-0.393209,4.60973,-0.014924,0.0318331,0.00561952,0.00625327,0
626,door_3,3567,0,1.20278,0.798215,0.382352,0.0111414,0,0,0,5.05998,0.183291,0.774433,0.900753,2.08816,-0.392827,4.60972,-0.014924,0.0311401,0.00561505,0.00617528,0
627,door_3,3567,0,1.20275,0.800238,0.384368,0.0111414,7.73408e-15,0,0,5.05998,0.183289,0.774568,0.900619,2.08982,-0.392759,4.60972,-0.014924,0.0305346,0.00561071,0.0061016,0
628,door_3,3567,0,1.20272,0.802251,0.385978,0.0111414,8.18374e-15,0,0,5.05998,0.183286,0.774698,0.900488,2.09138,-0.392694,4.60972,-0.014924,0.0299769,0.00560644,0.00603191,0
629,door_3,3567,0,1.2027,0.804253,0.387224,0.0111414,0,0,0,5.05998,0.183286,0.775383,0.899804,2.09285,-0.392352,4.60971,-0.014924,0.0294911,0.00560211,0.00596595,0
630,door_3,3567,0,1.20266,0.806245,0.388144,0.0111414,0,0,0,5.05998,0.183282,0.776024,0.899162,2.09424,-0.392031,4.60971,-0.014924,0.0290402,0.0055977,0.00590344,0
631,door_3,3567,0,1.20264,0.808227,0.388771,0.0111414,7.69527e-15,0,0,5.05998,0.183281,0.776661,0.898525,2.09556,-0.391713,4.6097,-0.014924,0.028635,0.00559321,0.00584418,0
632,door_3,3567,0,1.20262,0.810199,0.389135,0.0111414,9.99355e-15,0,0,5.05998,0.18328,0.776679,0.898508,2.09681,-0.391704,4.6097,-0.014924,0.0282815,0.00558883,0.00578795,0
633,door_3,3567,0,1.2026,0.812161,0.389266,0.0111414,9.58959e-15,0,0,5.05998,0.183279,0.77725,0.897936,2.09801,-0.391418,4.6097,-0.014924,0.0279652,0.00558437,0.00573456,0
634,door_3,3567,0,1.20258,0.814113,0.389186,0.0111414,2.52524e-16,0,0,5.05998,0.183278,0.777817,0.897369,2.09915,-0.391135,4.6097,-0.014924,0.0276676,0.00557983,0.00568385,0
635,door_3,3567,0,1.20257,0.816055,0.388919,0.0111414,6.22782e-16,0,0,5.05998,0.183277,0.778331,0.896855,2.10024,-0.390878,4.60969,-0.014924,0.0273928,0.00557523,0.00563565,0
636,door_3,3567,0,1.20255,0.817988,0.388484,0.0111414,1.46212e-15,0,0,5.05998,0.183276,0.778833,0.896353,2.10128,-0.390627,4.60969,-0.014924,0.027154,0.00557056,0.00558981,0
638,door_3,3567,0,1.20255,0.81991,0.387899,0.0111414,2.81767e-15,0,0,5.05998,0.183277,0.779272,0.895914,2.10228,-0.390407,4.60969,-0.014924,0.0269376,0.00556584,0.00554621,0
639,door_3,3567,0,1.20253,0.821824,0.38718,0.0111414,0,0,0,5.05998,0.183276,0.77914,0.896046,2.10324,-0.390473,4.60969,-0.014924,0.0267296,0.00556126,0.00550472,0
641,door_3,3567,0,1.20252,0.823727,0.386342,0.0111414,4.25948e-14,0,0,5.05998,0.183275,0.779594,0.895593,2.10416,-0.390246,4.60968,-0.014924,0.0265509,0.00555663,0.00546521,0
642,door_3,3567,0,1.20251,0.825621,0.385396,0.0111414,0,0,0,5.05998,0.183274,0.780015,0.895171,2.10504,-0.390036,4.60968,-0.014924,0.0263783,0.00555192,0.00542759,0
644,door_3,3567,0,1.20249,0.827505,0.384355,0.0111414,0,0,0,5.05998,0.183273,0.780382,0.894804,2.10589,-0.389852,4.60968,-0.014924,0.0262319,0.00554721,0.00539176,0
646,door_3,3567,0,1.20248,0.82938,0.38323,0.0111414,1.36375e-14,0,0,5.05998,0.183272,0.780757,0.89443,2.10671,-0.389665,4.60967,-0.014924,0.0260956,0.00554246,0.00535762,0
647,door_3,3567,0,1.20247,0.831246,0.38203,0.0111414,0,0,0,5.05998,0.183272,0.780554,0.894632,2.10749,-0.389766,4.60968,-0.014924,0.0259727,0.00553788,0.00532508,0
648,door_3,3567,0,1.20246,0.833102,0.380762,0.0111414,1.00986e-15,0,0,5.05998,0.18327,0.780348,0.894838,2.10825,-0.389869,4.60968,-0.014924,0.0258502,0.00553346,0.00529407,0
649,door_3,3567,0,1.20244,0.834948,0.379435,0.0111414,0,0,0,5.05998,0.18327,0.780158,0.895029,2.10898,-0.389965,4.60968,-0.014924,0.0257496,0.00552919,0.0052645,0
651,door_3,3567,0,1.20243,0.836786,0.378056,0.0111414,5.11484e-16,0,0,5.05998,0.183268,0.780513,0.894673,2.10968,-0.389787,4.60968,-0.014924,0.0256446,0.00552488,0.00523632,0
652,door_3,3567,0,1.20242,0.838614,0.376632,0.0111414,2.0624e-15,0,0,5.05998,0.183268,0.780879,0.894307,2.11036,-0.389604,4.60967,-0.014924,0.0255485,0.00552053,0.00520945,0
653,door_3,3567,0,1.20242,0.840433,0.375167,0.0111414,5.11242e-15,0,0,5.05998,0.183269,0.781193,0.893993,2.11102,-0.389447,4.60967,-0.014924,0.0254604,0.00551615,0.00518382,0
654,door_3,3567,0,1.20241,0.842243,0.373668,0.0111414,0,0,0,5.05998,0.183267,0.781518,0.893669,2.11165,-0.389285,4.60967,-0.014924,0.0253799,0.00551175,0.00515938,0
655,door_3,3567,0,1.20241,0.844044,0.372137,0.0111414,5.80047e-15,0,0,5.05998,0.183267,0.781788,0.893398,2.11226,-0.389149,4.60967,-0.014924,0.0253098,0.00550733,0.00513608,0
656,door_3,3567,0,1.2024,0.845835,0.37058,0.0111414,8.18374e-15,0,0,5.05998,0.183268,0.782039,0.893148,2.11286,-0.389024,4.60966,-0.014924,0.0252415,0.00550291,0.00511386,0
657,door_3,3567,0,1.2024,0.847618,0.369001,0.0111414,2.92059e-14,0,0,5.05998,0.183268,0.782278,0.892908,2.11343,-0.388904,4.60966,-0.014924,0.0251814,0.0054985,0.00509267,0
658,door_3,3567,0,1.2024,0.849392,0.367401,0.0111414,1.24269e-14,0,0,5.05998,0.183268,0.782501,0.892685,2.11399,-0.388793,4.60966,-0.014924,0.0251321,0.00549406,0.00507247,0
661,door_3,3567,0,1.2024,0.851157,0.365785,0.0111414,0,0,0,5.05998,0.183268,0.782706,0.89248,2.11453,-0.38869,4.60966,-0.014924,0.0250784,0.00548964,0.00505321,0
662,door_3,3567,0,1.2024,0.852913,0.364155,0.0111414,2.17841e-14,0,0,5.05998,0.183268,0.7829,0.892286,2.11505,-0.388593,4.60966,-0.014924,0.0250291,0.00548523,0.00503484,0
663,door_3,3567,0,1.20239,0.854661,0.362512,0.0111414,0,0,0,5.05998,0.183268,0.783085,0.892101,2.11556,-0.388501,4.60966,-0.014924,0.0249953,0.00548084,0.00501734,0
664,door_3,3567,0,1.20238,0.856399,0.36086,0.0111414,0,0,0,5.05998,0.183268,0.783274,0.891912,2.11605,-0.388407,4.60966,-0.014924,0.0249527,0.00547647,0.00500065,0
666,door_3,3567,0,1.20238,0.858129,0.359199,0.0111414,4.03927e-16,0,0,5.05998,0.183268,0.783464,0.891723,2.11653,-0.388312,4.60965,-0.014924,0.024922,0.00547211,0.00498476,0
667,door_3,3567,0,1.20238,0.859851,0.357532,0.0111414,0,0,0,5.05998,0.183268,0.783612,0.891575,2.11699,-0.388238,4.60965,-0.014924,0.0248853,0.00546781,0.00496961,0
668,door_3,3567,0,1.20238,0.861563,0.35586,0.0111414,1.319e-15,0,0,5.05998,0.183268,0.783749,0.891437,2.11744,-0.388169,4.60965,-0.014924,0.0248513,0.00546353,0.00495518,0
669,door_3,3567,0,1.20237,0.863267,0.354185,0.0111414,1.98347e-15,0,0,5.05998,0.183268,0.783878,0.891308,2.11787,-0.388104,4.60965,-0.014924,0.0248203,0.0054593,0.00494143,0
670,door_3,3567,0,1.20237,0.864963,0.352507,0.0111414,1.99427e-17,0,0,5.05998,0.183268,0.784,0.891187,2.1183,-0.388044,4.60965,-0.014924,0.0248004,0.0054551,0.00492835,0
671,door_3,3567,0,1.20236,0.86665,0.350828,0.0111414,1.76025e-14,0,0,5.05998,0.183267,0.784141,0.891045,2.11871,-0.387973,4.60965,-0.014924,0.0247732,0.00545092,0.00491589,0
672,door_3,3567,0,1.20236,0.868328,0.349149,0.0111414,0,0,0,5.05998,0.183268,0.784004,0.891182,2.11911,-0.388041,4.60965,-0.014924,0.0247484,0.00544688,0.00490404,0
673,door_3,3567,0,1.20236,0.869998,0.34747,0.0111414,0,0,0,5.05998,0.183267,0.783876,0.89131,2.1195,-0.388105,4.60965,-0.014924,0.0247378,0.00544296,0.00489277,0
674,door_3,3567,0,1.20236,0.87166,0.345793,0.0111414,2.99653e-15,0,0,5.05998,0.183267,0.783997,0.89119,2.11988,-0.388045,4.60965,-0.014924,0.0247158,0.00543906,0.00488204,0
675,door_3,3567,0,1.20236,0.873314,0.344118,0.0111414,2.18201e-15,0,0,5.05998,0.183268,0.784137,0.89105,2.12025,-0.387975,4.60965,-0.014924,0.0246959,0.0054352,0.00487185,0
676,door_3,3567,0,1.20235,0.874959,0.342444,0.0111414,1.65196e-14,0,0,5.05998,0.183267,0.783758,0.891429,2.12061,-0.388165,4.60965,-0.014924,0.0246853,0.00543154,0.00486217,0
677,door_3,3567,0,1.20235,0.876596,0.340775,0.0111414,2.62453e-16,0,0,5.05998,0.183267,0.783883,0.891303,2.12096,-0.388102,4.60965,-0.014924,0.02467,0.0054279,0.00485297,0
678,door_3,3567,0,1.20235,0.878224,0.33911,0.0111414,0,0,0,5.05998,0.183268,0.784,0.891186,2.1213,-0.388043,4.60965,-0.014924,0.0246555,0.00542429,0.00484423,0
679,door_3,3567,0,1.20235,0.879845,0.337449,0.0111414,1.10717e-15,0,0,5.05998,0.183268,0.784126,0.89106,2.12163,-0.38798,4.60965,-0.014924,0.0246432,0.0054207,0.00483594,0
680,door_3,3567,0,1.20234,0.881458,0.335793,0.0111414,1.84134e-14,0,0,5.05998,0.183267,0.784258,0.890928,2.12195,-0.387915,4.60965,-0.014924,0.0246284,0.00541714,0.00482808,0
681,door_3,3567,0,1.20234,0.883062,0.334141,0.0111414,8.96552e-15,0,0,5.05998,0.183267,0.784381,0.890805,2.12227,-0.387853,4.60965,-0.014924,0.0246177,0.00541359,0.00482063,0
682,door_3,3567,0,1.20234,0.884658,0.332495,0.0111414,1.47751e-15,0,0,5.05998,0.183266,0.784468,0.890718,2.12257,-0.38781,4.60965,-0.014924,0.0246054,0.00541009,0.00481357,0
683,door_3,3567,0,1.20234,0.886247,0.330854,0.0111414,0,0,0,5.05998,0.183267,0.784575,0.890611,2.12287,-0.387756,4.60965,-0.014924,0.0246018,0.00540661,0.00480688,0
684,door_3,3567,0,1.20233,0.887827,0.329219,0.0111414,6.12137e-15,0,0,5.05998,0.183266,0.784652,0.890534,2.12316,-0.387718,4.60964,-0.014924,0.0245999,0.00540317,0.00480056,0
685,door_3,3567,0,1.20233,0.8894,0.327591,0.0111414,3.05554e-16,0,0,5.05998,0.183266,0.784723,0.890463,2.12344,-0.387682,4.60964,-0.014924,0.0245894,0.00539977,0.00479458,0
686,door_3,3567,0,1.20233,0.890964,0.325968,0.0111414,1.86682e-15,0,0,5.05998,0.183267,0.784789,0.890398,2.12372,-0.387649,4.60964,-0.014924,0.024579,0.00539641,0.00478893,0
687,door_3,3567,0,1.20233,0.892521,0.324352,0.0111414,2.46091e-16,0,0,5.05998,0.183266,0.784853,0.890334,2.12399,-0.387617,4.60964,-0.014924,0.024579,0.00539309,0.0047836,0
688,door_3,3567,0,1.20232,0.89407,0.322742,0.0111414,0,0,0,5.05998,0.183266,0.78491,0.890276,2.12425,-0.387589,4.60964,-0.014924,0.0245691,0.00538981,0.00477857,0
690,door_3,3567,0,1.20233,0.895612,0.32114,0.0111414,0,0,0,5.05998,0.183266,0.784964,0.890222,2.12451,-0.387562,4.60964,-0.014924,0.0245701,0.00538658,0.00477384,0
691,door_3,3567,0,1.20232,0.897145,0.319543,0.0111414,4.32206e-15,0,0,5.05998,0.183266,0.785014,0.890172,2.12476,-0.387537,4.60964,-0.014924,0.0245618,0.00538338,0.00476938,0
692,door_3,3567,0,1.20233,0.898671,0.317954,0.0111414,1.57256e-15,0,0,5.05998,0.183267,0.785089,0.890097,2.125,-0.387499,4.60964,-0.014924,0.0245638,0.00538022,0.00476519,0
693,door_3,3567,0,1.20232,0.900189,0.316372,0.0111414,0,0,0,5.05998,0.183266,0.785131,0.890055,2.12523,-0.387478,4.60964,-0.014924,0.0245636,0.00537708,0.00476125,0
694,door_3,3567,0,1.20231,0.9017,0.314796,0.0111414,2.1114e-15,0,0,5.05998,0.183265,0.784669,0.890517,2.12547,-0.387709,4.60964,-0.014924,0.0245547,0.00537418,0.00475756,0
695,door_3,3567,0,1.20231,0.903203,0.313227,0.0111414,1.4898e-15,0,0,5.05998,0.183265,0.784736,0.89045,2.12569,-0.387676,4.60964,-0.014924,0.0245489,0.00537129,0.0047541,0
696,door_3,3567,0,1.2023,0.904698,0.311665,0.0111414,6.7665e-15,0,0,5.05998,0.183264,0.784798,0.890388,2.12591,-0.387645,4.60964,-0.014924,0.024541,0.00536844,0.00475087,0
697,door_3,3567,0,1.2023,0.906186,0.31011,0.0111414,0,0,0,5.05998,0.183264,0.78487,0.890317,2.12612,-0.387609,4.60964,-0.014924,0.0245339,0.00536562,0.00474785,0
698,door_3,3567,0,1.2023,0.907667,0.308562,0.0111414,0,0,0,5.05998,0.183264,0.784925,0.890261,2.12633,-0.387581,4.60964,-0.014924,0.0245416,0.00536284,0.00474504,0
699,door_3,3567,0,1.20229,0.90914,0.307021,0.0111414,4.45307e-15,0,0,5.05998,0.183263,0.784505,0.890681,2.12654,-0.387791,4.60965,-0.014924,0.024535,0.00536026,0.00474243,0
700,door_3,3567,0,1.20229,0.910606,0.305488,0.0111414,5.43991e-15,0,0,5.05998,0.183264,0.784582,0.890604,2.12673,-0.387753,4.60965,-0.014924,0.0245284,0.00535771,0.00474,0
702,door_3,3567,0,1.20229,0.912064,0.303962,0.0111414,3.52075e-18,0,0,5.05998,0.183263,0.784655,0.890531,2.12693,-0.387716,4.60964,-0.014924,0.0245343,0.00535518,0.00473776,0
704,door_3,3567,0,1.20229,0.913515,0.302443,0.0111414,8.71363e-16,0,0,5.05998,0.183263,0.784725,0.890462,2.12712,-0.387681,4.60964,-0.014924,0.0245279,0.00535267,0.00473569,0
705,door_3,3567,0,1.20229,0.914959,0.300932,0.0111414,0,0,0,5.05998,0.183263,0.784787,0.890399,2.1273,-0.38765,4.60964,-0.014924,0.0245243,0.00535018,0.00473379,0
706,door_3,3567,0,1.20229,0.916396,0.299428,0.0111414,1.45086e-15,0,0,5.05998,0.183264,0.784849,0.890338,2.12748,-0.387619,4.60964,-0.014924,0.0245217,0.00534773,0.00473204,0
707,door_3,3567,0,1.20229,0.917825,0.297932,0.0111414,1.19861e-14,0,0,5.05998,0.183263,0.784905,0.890281,2.12766,-0.387591,4.60964,-0.014924,0.024519,0.00534529,0.00473044,0
708,door_3,3567,0,1.2023,0.919248,0.296444,0.0111414,1.19861e-14,0,0,5.05998,0.183265,0.784957,0.890229,2.12783,-0.387565,4.60964,-0.014924,0.0245137,0.00534289,0.00472899,0
709,door_3,3567,0,1.2023,0.920663,0.294963,0.0111414,9.13827e-17,0,0,5.05998,0.183265,0.785006,0.89018,2.12799,-0.38754,4.60964,-0.014924,0.0245087,0.00534049,0.00472768,0
710,door_3,3567,0,1.2023,0.922071,0.293489,0.0111414,0,0,0,5.05998,0.183265,0.78505,0.890136,2.12816,-0.387519,4.60964,-0.014924,0.0245123,0.00533814,0.0047265,0
711,door_3,3567,0,1.2023,0.923472,0.292024,0.0111414,9.14875e-15,0,0,5.05998,0.183266,0.785094,0.890092,2.12832,-0.387496,4.60964,-0.014924,0.0245102,0.00533582,0.00472545,0
712,door_3,3567,0,1.2023,0.924867,0.290565,0.0111414,3.08018e-16,0,0,5.05998,0.183266,0.785134,0.890052,2.12847,-0.387477,4.60964,-0.014924,0.0245055,0.00533351,0.00472452,0
713,door_3,3567,0,1.2023,0.926254,0.289113,0.0111414,0,0,0,5.05998,0.183266,0.784679,0.890507,2.12862,-0.387704,4.60964,-0.014924,0.0245012,0.00533139,0.0047237,0
714,door_3,3567,0,1.20229,0.927634,0.287667,0.0111414,2.47406e-15,0,0,5.05998,0.183266,0.784253,0.890934,2.12877,-0.387917,4.60965,-0.014924,0.0245111,0.00532948,0.004723,0
715,door_3,3567,0,1.20229,0.929007,0.286229,0.0111414,0,0,0,5.05998,0.183265,0.784344,0.890842,2.12891,-0.387872,4.60965,-0.014924,0.0245063,0.00532758,0.0047224,0
