cycle,node,L,p_exists,cx,cy,inroom,roomprior_loaded,won,since_det,sil_occ,sil_free,sil_free_eff,n_detectable,n_total,n_occluded,resolvability,central_frac,p_detect,oblq,remove_streak,obs_top_z,obs_top_conf,trunc,gated,gate_fresh
28980,door_3,4,0.982014,-0.367454,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936645,0,2.04177,0.999999,0,0,1
28980,door_2,4,0.982014,0.777063,2.538,1,1,0,29813,0,0,0,0,420,420,0,0,0,0.73418,0,2.05811,0.999681,0,0,0
29040,door_3,4,0.982014,-0.366931,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936617,0,2.04177,0.999999,0,0,1
29040,door_2,4,0.982014,0.777063,2.538,1,1,0,29882,0,0,0,0,420,420,0,0,0,0.73418,0,2.05811,0.999681,0,0,0
29100,door_3,4,0.982014,-0.371698,4.60941,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936872,0,2.04177,0.999999,0,0,1
29100,door_2,4,0.982014,0.777063,2.538,1,1,0,29947,0,0,0,0,420,420,0,0,0,0.73418,0,2.05811,0.999681,0,0,0
29160,door_3,4,0.982014,-0.367538,4.60934,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.93665,0,2.04177,0.999999,0,0,0
29160,door_2,4,0.982014,0.777063,2.538,1,1,0,30010,0,0,0,0,420,420,0,0,0,0.73418,0,2.05811,0.999681,0,0,0
29220,door_3,4,0.982014,-0.37161,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936867,0,2.04177,0.999999,0,0,1
29220,door_2,4,0.982014,0.777063,2.538,1,1,0,30075,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29280,door_3,4,0.982014,-0.369801,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936771,0,2.04177,0.999999,0,0,1
29280,door_2,4,0.982014,0.777063,2.538,1,1,0,30142,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29340,door_3,4,0.982014,-0.365574,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936546,0,2.04177,0.999999,0,0,1
29340,door_2,4,0.982014,0.777063,2.538,1,1,0,30205,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29400,door_3,4,0.982014,-0.368199,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936686,0,2.04177,0.999999,0,0,1
29400,door_2,4,0.982014,0.777063,2.538,1,1,0,30272,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29460,door_3,4,0.982014,-0.369804,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936771,0,2.04177,0.999999,0,0,1
29460,door_2,4,0.982014,0.777063,2.538,1,1,0,30341,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29520,door_3,4,0.982014,-0.371732,4.60941,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936874,0,2.04177,0.999999,0,0,1
29520,door_2,4,0.982014,0.777063,2.538,1,1,0,30404,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29580,door_3,4,0.982014,-0.366909,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936617,0,2.04177,0.999999,0,0,0
29580,door_2,4,0.982014,0.777063,2.538,1,1,0,30469,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29640,door_3,4,0.982014,-0.366687,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936606,0,2.04177,0.999999,0,0,1
29640,door_2,4,0.982014,0.777063,2.538,1,1,0,30536,0,0,0,0,420,420,0,0,0,0.734181,0,2.05811,0.999681,0,0,0
29700,door_3,4,0.982014,-0.368283,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936691,0,2.04177,0.999999,0,0,1
29700,door_2,4,0.982014,0.777063,2.538,1,1,0,30605,0,0,0,0,420,420,0,0,0,0.734182,0,2.05811,0.999681,0,0,0
29760,door_3,4,0.982014,-0.368075,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93668,0,2.04177,0.999999,0,0,1
29760,door_2,4,0.982014,0.777063,2.538,1,1,0,30669,0,0,0,0,420,420,0,0,0,0.734182,0,2.05811,0.999681,0,0,0
29820,door_3,4,0.982014,-0.365002,4.60931,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936517,0,2.04177,0.999999,0,0,0
29820,door_2,4,0.982014,0.777063,2.538,1,1,0,30737,0,0,0,0,420,420,0,0,0,0.734182,0,2.05811,0.999681,0,0,0
29880,door_3,4,0.982014,-0.367215,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936635,0,2.04177,0.999999,0,0,1
29880,door_2,4,0.982014,0.777063,2.538,1,1,0,30804,0,0,0,0,420,420,0,0,0,0.734182,0,2.05811,0.999681,0,0,0
29940,door_3,4,0.982014,-0.366771,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936611,0,2.04177,0.999999,0,0,1
29940,door_2,4,0.982014,0.777063,2.538,1,1,0,30871,0,0,0,0,420,420,0,0,0,0.734182,0,2.05811,0.999681,0,0,0
30000,door_3,4,0.982014,-0.370227,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936795,0,2.04177,0.999999,0,0,1
30000,door_2,4,0.982014,0.777063,2.538,1,1,0,30937,0,0,0,0,420,420,0,0,0,0.734183,0,2.05811,0.999681,0,0,0
30060,door_3,4,0.982014,-0.365798,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936559,0,2.04177,0.999999,0,0,1
30060,door_2,4,0.982014,0.777063,2.538,1,1,0,31007,0,0,0,0,420,420,0,0,0,0.734183,0,2.05811,0.999681,0,0,0
30120,door_3,4,0.982014,-0.371724,4.60941,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936875,0,2.04177,0.999999,0,0,0
30120,door_2,4,0.982014,0.777063,2.538,1,1,0,31072,0,0,0,0,420,420,0,0,0,0.734183,0,2.05811,0.999681,0,0,0
30180,door_3,4,0.982014,-0.366834,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936615,0,2.04177,0.999999,0,0,1
30180,door_2,4,0.982014,0.777063,2.538,1,1,0,31139,0,0,0,0,420,420,0,0,0,0.734183,0,2.05811,0.999681,0,0,0
30240,door_3,4,0.982014,-0.367517,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936651,0,2.04177,0.999999,0,0,1
30240,door_2,4,0.982014,0.777063,2.538,1,1,0,31205,0,0,0,0,420,420,0,0,0,0.734184,0,2.05811,0.999681,0,0,0
30300,door_3,4,0.982014,-0.368995,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93673,0,2.04177,0.999999,0,0,1
30300,door_2,4,0.982014,0.777063,2.538,1,1,0,31271,0,0,0,0,420,420,0,0,0,0.734184,0,2.05811,0.999681,0,0,0
30360,door_3,4,0.982014,-0.370075,4.60938,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936788,0,2.04177,0.999999,0,0,0
30360,door_2,4,0.982014,0.777063,2.538,1,1,0,31339,0,0,0,0,420,420,0,0,0,0.734185,0,2.05811,0.999681,0,0,0
30420,door_3,4,0.982014,-0.369799,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936774,0,2.04177,0.999999,0,0,1
30420,door_2,4,0.982014,0.777063,2.538,1,1,0,31408,0,0,0,0,420,420,0,0,0,0.734185,0,2.05811,0.999681,0,0,0
30480,door_3,4,0.982014,-0.368639,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936712,0,2.04177,0.999999,0,0,1
30480,door_2,4,0.982014,0.777063,2.538,1,1,0,31474,0,0,0,0,420,420,0,0,0,0.734185,0,2.05811,0.999681,0,0,0
30540,door_3,4,0.982014,-0.368627,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936712,0,2.04177,0.999999,0,0,1
30540,door_2,4,0.982014,0.777063,2.538,1,1,0,31538,0,0,0,0,420,420,0,0,0,0.734186,0,2.05811,0.999681,0,0,0
30600,door_3,4,0.982014,-0.368789,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936721,0,2.04177,0.999999,0,0,1
30600,door_2,4,0.982014,0.777063,2.538,1,1,0,31604,0,0,0,0,420,420,0,0,0,0.734186,0,2.05811,0.999681,0,0,0
30660,door_3,4,0.982014,-0.369991,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936785,0,2.04177,0.999999,0,0,1
30660,door_2,4,0.982014,0.777063,2.538,1,1,0,31670,0,0,0,0,420,420,0,0,0,0.734187,0,2.05811,0.999681,0,0,0
30720,door_3,4,0.982014,-0.368176,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936688,0,2.04177,0.999999,0,0,1
30720,door_2,4,0.982014,0.777063,2.538,1,1,0,31738,0,0,0,0,420,420,0,0,0,0.734187,0,2.05811,0.999681,0,0,0
30780,door_3,4,0.982014,-0.370178,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936795,0,2.04177,0.999999,0,0,1
30780,door_2,4,0.982014,0.777063,2.538,1,1,0,31804,0,0,0,0,420,420,0,0,0,0.734187,0,2.05811,0.999681,0,0,0
30840,door_3,4,0.982014,-0.370242,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936799,0,2.04177,0.999999,0,0,1
30840,door_2,4,0.982014,0.777063,2.538,1,1,0,31868,0,0,0,0,420,420,0,0,0,0.734188,0,2.05811,0.999681,0,0,0
30900,door_3,4,0.982014,-0.367165,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936635,0,2.04177,0.999999,0,0,1
30900,door_2,4,0.982014,0.777063,2.538,1,1,0,31936,0,0,0,0,420,420,0,0,0,0.734188,0,2.05811,0.999681,0,0,0
30960,door_3,4,0.982014,-0.370187,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936796,0,2.04177,0.999999,0,0,1
30960,door_2,4,0.982014,0.777063,2.538,1,1,0,32000,0,0,0,0,420,420,0,0,0,0.734188,0,2.05811,0.999681,0,0,0
31020,door_3,4,0.982014,-0.365272,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936535,0,2.04177,0.999999,0,0,1
31020,door_2,4,0.982014,0.777063,2.538,1,1,0,32065,0,0,0,0,420,420,0,0,0,0.734188,0,2.05811,0.999681,0,0,0
31080,door_3,4,0.982014,-0.365951,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936571,0,2.04177,0.999999,0,0,1
31080,door_2,4,0.982014,0.777063,2.538,1,1,0,32133,0,0,0,0,420,420,0,0,0,0.734189,0,2.05811,0.999681,0,0,0
31140,door_3,4,0.982014,-0.370423,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93681,0,2.04177,0.999999,0,0,1
31140,door_2,4,0.982014,0.777063,2.538,1,1,0,32197,0,0,0,0,420,420,0,0,0,0.734189,0,2.05811,0.999681,0,0,0
31200,door_3,4,0.982014,-0.368468,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936706,0,2.04177,0.999999,0,0,1
31200,door_2,4,0.982014,0.777063,2.538,1,1,0,32264,0,0,0,0,420,420,0,0,0,0.73419,0,2.05811,0.999681,0,0,0
31260,door_3,4,0.982014,-0.368797,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936723,0,2.04177,0.999999,0,0,1
31260,door_2,4,0.982014,0.777063,2.538,1,1,0,32330,0,0,0,0,420,420,0,0,0,0.73419,0,2.05811,0.999681,0,0,0
31320,door_3,4,0.982014,-0.369425,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936757,0,2.04177,0.999999,0,0,1
31320,door_2,4,0.982014,0.777063,2.538,1,1,0,32399,0,0,0,0,420,420,0,0,0,0.73419,0,2.05811,0.999681,0,0,0
31380,door_3,4,0.982014,-0.36682,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936618,0,2.04177,0.999999,0,0,1
31380,door_2,4,0.982014,0.777063,2.538,1,1,0,32466,0,0,0,0,420,420,0,0,0,0.73419,0,2.05811,0.999681,0,0,0
31440,door_3,4,0.982014,-0.368562,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936711,0,2.04177,0.999999,0,0,1
31440,door_2,4,0.982014,0.777063,2.538,1,1,0,32533,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31500,door_3,4,0.982014,-0.365592,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936553,0,2.04177,0.999999,0,0,1
31500,door_2,4,0.982014,0.777063,2.538,1,1,0,32597,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31560,door_3,4,0.982014,-0.366542,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936604,0,2.04177,0.999999,0,0,1
31560,door_2,4,0.982014,0.777063,2.538,1,1,0,32661,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31620,door_3,4,0.982014,-0.36965,4.60938,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.93677,0,2.04177,0.999999,0,0,0
31620,door_2,4,0.982014,0.777063,2.538,1,1,0,32730,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31680,door_3,4,0.982014,-0.369748,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936775,0,2.04177,0.999999,0,0,1
31680,door_2,4,0.982014,0.777063,2.538,1,1,0,32795,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31740,door_3,4,0.982014,-0.370734,4.60939,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936828,0,2.04177,0.999999,0,0,0
31740,door_2,4,0.982014,0.777063,2.538,1,1,0,32861,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31800,door_3,4,0.982014,-0.366722,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936614,0,2.04177,0.999999,0,0,1
31800,door_2,4,0.982014,0.777063,2.538,1,1,0,32926,0,0,0,0,420,420,0,0,0,0.734191,0,2.05811,0.999681,0,0,0
31860,door_3,4,0.982014,-0.370458,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936813,0,2.04177,0.999999,0,0,1
31860,door_2,4,0.982014,0.777063,2.538,1,1,0,32988,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
31920,door_3,4,0.982014,-0.370494,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936815,0,2.04177,0.999999,0,0,1
31920,door_2,4,0.982014,0.777063,2.538,1,1,0,33051,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
31980,door_3,4,0.982014,-0.367996,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936682,0,2.04177,0.999999,0,0,1
31980,door_2,4,0.982014,0.777063,2.538,1,1,0,33116,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
32040,door_3,4,0.982014,-0.366801,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936618,0,2.04177,0.999999,0,0,1
32040,door_2,4,0.982014,0.777063,2.538,1,1,0,33184,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
32100,door_3,4,0.982014,-0.368887,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93673,0,2.04177,0.999999,0,0,1
32100,door_2,4,0.982014,0.777063,2.538,1,1,0,33251,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
32160,door_3,4,0.982014,-0.366636,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.93661,0,2.04177,0.999999,0,0,0
32160,door_2,4,0.982014,0.777063,2.538,1,1,0,33314,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
32220,door_3,4,0.982014,-0.369989,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936789,0,2.04177,0.999999,0,0,1
32220,door_2,4,0.982014,0.777063,2.538,1,1,0,33381,0,0,0,0,420,420,0,0,0,0.734192,0,2.05811,0.999681,0,0,0
32280,door_3,4,0.982014,-0.366938,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936626,0,2.04177,0.999999,0,0,0
32280,door_2,4,0.982014,0.777063,2.538,1,1,0,33453,0,0,0,0,420,420,0,0,0,0.734193,0,2.05811,0.999681,0,0,0
32340,door_3,4,0.982014,-0.371233,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936855,0,2.04177,0.999999,0,0,1
32340,door_2,4,0.982014,0.777063,2.538,1,1,0,33518,0,0,0,0,420,420,0,0,0,0.734193,0,2.05811,0.999681,0,0,0
32400,door_3,4,0.982014,-0.369963,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936788,0,2.04177,0.999999,0,0,1
32400,door_2,4,0.982014,0.777063,2.538,1,1,0,33583,0,0,0,0,420,420,0,0,0,0.734193,0,2.05811,0.999681,0,0,0
32460,door_3,4,0.982014,-0.367303,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936646,0,2.04177,0.999999,0,0,1
32460,door_2,4,0.982014,0.777063,2.538,1,1,0,33649,0,0,0,0,420,420,0,0,0,0.734193,0,2.05811,0.999681,0,0,0
32520,door_3,4,0.982014,-0.366054,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93658,0,2.04177,0.999999,0,0,1
32520,door_2,4,0.982014,0.777063,2.538,1,1,0,33710,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32580,door_3,4,0.982014,-0.373124,4.60943,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936956,0,2.04177,0.999999,0,0,1
32580,door_2,4,0.982014,0.777063,2.538,1,1,0,33780,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32640,door_3,4,0.982014,-0.369397,4.60937,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936758,0,2.04177,0.999999,0,0,0
32640,door_2,4,0.982014,0.777063,2.538,1,1,0,33846,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32700,door_3,4,0.982014,-0.367993,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936683,0,2.04177,0.999999,0,0,1
32700,door_2,4,0.982014,0.777063,2.538,1,1,0,33911,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32760,door_3,4,0.982014,-0.370037,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936792,0,2.04177,0.999999,0,0,1
32760,door_2,4,0.982014,0.777063,2.538,1,1,0,33976,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32820,door_3,4,0.982014,-0.374279,4.60944,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.937018,0,2.04177,0.999999,0,0,1
32820,door_2,4,0.982014,0.777063,2.538,1,1,0,34044,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32880,door_3,4,0.982014,-0.368329,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936702,0,2.04177,0.999999,0,0,1
32880,door_2,4,0.982014,0.777063,2.538,1,1,0,34109,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
32940,door_3,4,0.982014,-0.369875,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936784,0,2.04177,0.999999,0,0,1
32940,door_2,4,0.982014,0.777063,2.538,1,1,0,34173,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33000,door_3,4,0.982014,-0.370163,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936799,0,2.04177,0.999999,0,0,1
33000,door_2,4,0.982014,0.777063,2.538,1,1,0,34238,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33060,door_3,4,0.982014,-0.370216,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936802,0,2.04177,0.999999,0,0,1
33060,door_2,4,0.982014,0.777063,2.538,1,1,0,34304,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33120,door_3,4,0.982014,-0.368062,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936687,0,2.04177,0.999999,0,0,1
33120,door_2,4,0.982014,0.777063,2.538,1,1,0,34370,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33180,door_3,4,0.982014,-0.366572,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936608,0,2.04177,0.999999,0,0,1
33180,door_2,4,0.982014,0.777063,2.538,1,1,0,34437,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33240,door_3,4,0.982014,-0.365089,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936529,0,2.04177,0.999999,0,0,1
33240,door_2,4,0.982014,0.777063,2.538,1,1,0,34506,0,0,0,0,420,420,0,0,0,0.734194,0,2.05811,0.999681,0,0,0
33300,door_3,4,0.982014,-0.368225,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936696,0,2.04177,0.999999,0,0,1
33300,door_2,4,0.982014,0.777063,2.538,1,1,0,34573,0,0,0,0,420,420,0,0,0,0.734195,0,2.05811,0.999681,0,0,0
33360,door_3,4,0.982014,-0.366428,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936601,0,2.04177,0.999999,0,0,1
33360,door_2,4,0.982014,0.777063,2.538,1,1,0,34641,0,0,0,0,420,420,0,0,0,0.734195,0,2.05811,0.999681,0,0,0
33420,door_3,4,0.982014,-0.371401,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936866,0,2.04177,0.999999,0,0,1
33420,door_2,4,0.982014,0.777063,2.538,1,1,0,34706,0,0,0,0,420,420,0,0,0,0.734195,0,2.05811,0.999681,0,0,0
33480,door_3,4,0.982014,-0.367462,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936656,0,2.04177,0.999999,0,0,1
33480,door_2,4,0.982014,0.777063,2.538,1,1,0,34773,0,0,0,0,420,420,0,0,0,0.734195,0,2.05811,0.999681,0,0,0
33540,door_3,4,0.982014,-0.366991,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936631,0,2.04177,0.999999,0,0,1
33540,door_2,4,0.982014,0.777063,2.538,1,1,0,34843,0,0,0,0,420,420,0,0,0,0.734196,0,2.05811,0.999681,0,0,0
33600,door_3,4,0.982014,-0.367426,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936655,0,2.04177,0.999999,0,0,1
33600,door_2,4,0.982014,0.777063,2.538,1,1,0,34908,0,0,0,0,420,420,0,0,0,0.734196,0,2.05811,0.999681,0,0,0
33660,door_3,4,0.982014,-0.369626,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936772,0,2.04177,0.999999,0,0,1
33660,door_2,4,0.982014,0.777063,2.538,1,1,0,34977,0,0,0,0,420,420,0,0,0,0.734196,0,2.05811,0.999681,0,0,0
33720,door_3,4,0.982014,-0.369322,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936756,0,2.04177,0.999999,0,0,1
33720,door_2,4,0.982014,0.777063,2.538,1,1,0,35045,0,0,0,0,420,420,0,0,0,0.734197,0,2.05811,0.999681,0,0,0
33780,door_3,4,0.982014,-0.368302,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936702,0,2.04177,0.999999,0,0,1
33780,door_2,4,0.982014,0.777063,2.538,1,1,0,35112,0,0,0,0,420,420,0,0,0,0.734197,0,2.05811,0.999681,0,0,0
33840,door_3,4,0.982014,-0.370307,4.60939,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936809,0,2.04177,0.999999,0,0,0
33840,door_2,4,0.982014,0.777063,2.538,1,1,0,35179,0,0,0,0,420,420,0,0,0,0.734197,0,2.05811,0.999681,0,0,0
33900,door_3,4,0.982014,-0.369343,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936758,0,2.04177,0.999999,0,0,1
33900,door_2,4,0.982014,0.777063,2.538,1,1,0,35245,0,0,0,0,420,420,0,0,0,0.734198,0,2.05811,0.999681,0,0,0
33960,door_3,4,0.982014,-0.36946,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936765,0,2.04177,0.999999,0,0,1
33960,door_2,4,0.982014,0.777063,2.538,1,1,0,35310,0,0,0,0,420,420,0,0,0,0.734198,0,2.05811,0.999681,0,0,0
34020,door_3,4,0.982014,-0.368651,4.60936,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936722,0,2.04177,0.999999,0,0,0
34020,door_2,4,0.982014,0.777063,2.538,1,1,0,35378,0,0,0,0,420,420,0,0,0,0.734199,0,2.05811,0.999681,0,0,0
34080,door_3,4,0.982014,-0.367301,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93665,0,2.04177,0.999999,0,0,1
34080,door_2,4,0.982014,0.777063,2.538,1,1,0,35444,0,0,0,0,420,420,0,0,0,0.734199,0,2.05811,0.999681,0,0,0
34140,door_3,4,0.982014,-0.371405,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936869,0,2.04177,0.999999,0,0,1
34140,door_2,4,0.982014,0.777063,2.538,1,1,0,35509,0,0,0,0,420,420,0,0,0,0.734199,0,2.05811,0.999681,0,0,0
34200,door_3,4,0.982014,-0.370663,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936829,0,2.04177,0.999999,0,0,1
34200,door_2,4,0.982014,0.777063,2.538,1,1,0,35577,0,0,0,0,420,420,0,0,0,0.734199,0,2.05811,0.999681,0,0,0
34260,door_3,4,0.982014,-0.370515,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936822,0,2.04177,0.999999,0,0,1
34260,door_2,4,0.982014,0.777063,2.538,1,1,0,35646,0,0,0,0,420,420,0,0,0,0.734199,0,2.05811,0.999681,0,0,0
34320,door_3,4,0.982014,-0.368664,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936723,0,2.04177,0.999999,0,0,1
34320,door_2,4,0.982014,0.777063,2.538,1,1,0,35714,0,0,0,0,420,420,0,0,0,0.7342,0,2.05811,0.999681,0,0,0
