cycle,n_door_slices,slice_idx,npts,conf,cx,cy,range,trunc_frac,motion_var
821,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
821,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
822,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
822,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
823,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
823,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
824,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
824,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
825,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
825,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
826,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
826,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
827,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
827,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
828,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
828,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
829,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
829,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
830,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
830,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
831,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
831,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
832,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
832,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
833,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
833,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
834,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
834,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
835,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
835,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
836,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
836,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
837,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
837,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
838,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
838,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
839,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
839,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
840,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
840,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
841,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
841,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
842,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
842,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
843,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
843,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
844,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
844,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
845,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
845,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
846,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
846,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
847,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
847,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
848,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
848,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
849,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
849,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
850,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
850,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
851,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
851,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
852,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
852,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
853,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
853,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
854,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
854,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
855,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
855,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
856,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
856,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
857,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
857,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
858,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
858,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
859,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
859,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
860,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
860,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
861,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
861,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
862,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
862,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
863,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
863,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
864,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
864,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
865,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
865,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
866,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
866,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
867,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
867,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
868,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
868,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
869,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
869,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
870,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
870,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
871,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
871,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
872,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
872,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
873,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
873,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
874,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
874,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
875,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
875,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
876,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
876,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
877,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
877,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
878,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
878,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
879,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
879,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
880,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
880,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
881,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
881,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
882,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
882,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
883,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
883,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
884,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
884,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
885,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
885,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
886,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
886,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
887,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
887,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
888,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
888,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
889,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
889,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
890,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
890,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
891,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
891,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
892,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
892,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
893,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
893,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
894,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
894,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
895,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
895,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
896,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
896,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
897,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
897,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
898,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
898,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
899,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
899,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
900,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
900,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
901,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
901,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
902,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
902,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
903,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
903,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
904,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
904,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
905,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
905,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
906,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
906,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
907,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
907,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
908,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
908,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
909,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
909,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
910,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
910,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
911,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
911,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
912,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
912,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
913,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
913,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
914,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
914,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
915,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
915,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
916,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
916,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
917,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
917,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
918,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
918,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
919,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
919,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
920,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
920,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
921,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
921,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
922,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
922,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
923,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
923,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
924,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
924,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
925,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
925,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
926,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
926,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
927,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
927,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
928,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
928,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
929,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
929,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
930,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
930,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
931,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
931,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
932,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
932,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
933,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
933,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
934,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
934,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
935,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
935,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
936,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
936,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
937,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
937,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
938,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
938,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
939,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
939,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
940,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
940,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
941,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
941,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
942,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
942,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
943,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
943,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
944,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
944,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
945,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
945,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
946,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
946,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
947,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
947,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
948,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
948,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
949,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
949,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
950,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
950,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
951,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
951,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
952,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
952,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
953,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
953,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
954,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
954,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
955,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
955,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
956,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
956,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
957,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
957,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
958,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
958,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
959,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
959,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
960,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
960,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
961,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
961,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
962,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
962,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
963,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
963,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
964,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
964,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
965,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
965,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
966,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
966,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
967,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
967,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
968,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
968,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
969,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
969,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
970,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
970,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
971,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
971,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
972,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
972,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
973,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
973,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
974,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
974,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
975,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
975,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
976,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
976,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
977,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
977,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
978,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
978,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
979,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
979,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
980,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
980,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
981,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
981,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
982,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
982,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
983,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
983,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
984,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
984,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
985,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
985,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
986,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
986,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
987,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
987,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
988,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
988,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
989,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
989,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
990,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
990,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
991,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
991,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
992,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
992,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
993,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
993,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
994,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
994,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
995,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
995,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
996,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
996,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
997,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
997,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
998,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
998,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
999,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
999,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1000,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1000,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1001,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1001,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1002,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1002,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1003,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1003,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1004,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1004,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1005,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1005,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1006,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1006,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1007,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1007,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1008,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1008,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1009,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1009,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1010,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1010,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1011,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1011,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1012,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1012,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1013,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1013,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1014,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1014,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1015,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1015,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1016,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1016,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1017,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1017,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1018,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1018,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1019,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1019,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1020,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1020,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1021,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1021,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1022,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1022,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1023,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1023,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1024,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1024,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1025,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1025,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1026,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1026,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1027,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1027,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1028,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1028,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1029,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1029,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1030,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1030,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1031,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1031,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1032,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1032,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1033,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1033,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1034,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1034,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1035,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1035,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1036,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1036,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1037,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1037,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1038,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1038,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1039,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1039,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1040,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1040,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1041,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1041,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1042,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1042,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1043,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
1043,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1044,2,4,1816,1,-3.2513,7.12022,4.10191,0,0
