room,sigma,error
341,0.0342961,0.003782076149418771
341,0.0297709,0.005060247029543348
341,0.0237252,0.012254272724237696
341,0.0232395,0.016106290975888768
341,0.0226336,0.011100128332591472
341,0.0284696,0.007510559233506229
341,0.0295548,0.003630812581227692
342,0.0234042,0.05300725327726417
342,0.0224233,0.010772067248675892
342,0.0258868,0.03166675387531831
342,0.0317691,0.007151873880319778
342,0.031842,0.01957717548575379
342,0.0304297,0.1416596198781079
342,0.034913,0.1314743426900021
342,0.0297135,0.03665904799636774
342,0.0243352,0.018369104496409286
342,0.0230804,0.043820713138879856
343,0.0413479,0.02159872681432925
343,0.0293588,0.09081392184571706
343,0.0244455,0.07908289627978995
343,0.0283749,0.0066731252048795675
343,0.0280405,0.009091474027901033
343,0.0244963,0.1366680949197725
343,0.0244963,0.05032407431836169
343,0.0217077,0.09108802445985953
343,0.03045,0.010624358804181685
343,0.0407576,0.015388112294885275
344,0.0284238,0.1965307663344344
344,0.0231172,0.13206973294816654
344,0.0246607,0.0593710451314444
344,0.0246607,0.10721757038843967
344,0.0232482,0.05803753988583604
344,0.0232482,0.06724382309179025
344,0.0332355,0.04460063676675446
344,0.0284449,0.052756441312886114
344,0.033873,0.06714483524441756
344,0.0410937,0.08136437795497473
344,0.0352671,0.07751307760629815
344,0.536924,0.08422826603937655
344,0.647017,0.08494071873960139
344,0.647017,0.14903461510669297
345,0.0288636,0.012180147782354463
345,0.114627,0.02093166261910384
345,0.102214,0.01549209153084274
345,0.022288,0.022223998290136857
345,0.0217721,0.023125786473112635
345,0.0236497,0.008154489560972129
346,0.0224619,0.024336378120008034
346,0.0246972,0.023404617065869618
346,0.0410925,0.021699544142677354
346,0.0339315,0.02109644842147593
346,0.0245204,0.010910270390783253
346,0.0219814,0.013873517938864446
347,0.0302671,0.058168343624346
347,0.0910273,0.05515086241392779
347,0.0656444,0.04160635648551784
347,0.022421,0.046802670863958555
347,0.0221383,0.017239286528160425
347,0.0248611,0.024975932415027005
347,0.027398,0.03914586983322755
347,0.0249348,0.02839131559121555
348,0.0246643,0.04505795046381947
348,0.0220371,0.0474899578858518
348,0.0225343,0.028461377338421127
348,0.0251534,0.030571033675687267
348,0.0528279,0.04112533399256462
348,0.0457641,0.03618947859530458
349,0.0228078,0.0072248252574029165
349,0.0225485,0.06252376588146362
349,0.0219889,0.061956661538530806
349,0.0251077,0.028435137576597068
349,1.10632,0.06387777031957206
349,1.3909,0.06071052977037837
349,0.0344501,0.02286032948144005
349,0.0230905,0.05882872231316902
349,0.0230905,0.0280813122912733
349,0.0232458,0.007577928476832742
350,0.023431,0.02501087763354209
350,0.0269288,0.01947450641223014
350,0.0699103,0.034717622326421
350,0.0629016,0.0309731249472829
350,0.0224489,0.043646672267195825
350,0.0224996,0.04827955675024351
351,0.0298133,0.03323874847222732
351,0.031118,0.02136755718373063
351,0.031118,0.03683106309896584
351,0.031118,0.03535117927311617
351,0.031118,0.07532605193424104
351,0.0451902,0.06648743114303624
351,0.0561986,0.06709744033865976
351,0.0241098,0.11114419867901373
351,0.0231876,0.0913068387581126
351,0.0258723,0.03364811560845554
352,0.0227541,0.012098417251855766
352,0.0247246,0.0023070543990117765
352,0.0786665,0.01177972835000867
352,0.100861,0.013129451626019948
352,0.0695058,0.010291831518247882
352,0.0218901,0.014113996599121182
353,0.0241612,0.021193988982727674
353,0.0247657,0.019187063350080455
353,0.0273171,0.01605692996808506
353,0.0340771,0.01913541219832966
353,0.0435086,0.016061211037776427
353,0.035508,0.013532956070275177
353,0.035508,0.10984992899406006
353,0.0228338,0.0023535717537393618
353,0.0235455,0.006594126174103969
353,0.0243592,0.012814421407148955
354,0.025544,0.00798748270733654
354,0.0238524,0.0019126944345608072
354,0.0257451,0.006278321125906041
354,0.0384175,0.011648796285024366
354,0.0371444,0.008850564953718863
354,0.0257057,0.008834317687291976
355,0.0242509,0.014536027655449648
355,0.0213021,0.008886844209278657
355,0.0234499,0.0015882380174266403
355,0.116681,0.006960669867189563
355,0.145435,0.008199607063756206
355,0.0280954,0.012010703559742226
356,0.0229899,0.026560018825294122
356,0.0221612,0.03474114131688747
356,0.0221612,0.2942945818393537
356,0.0230471,0.025098902366438545
356,0.0244233,0.009626183096118382
356,0.0295961,0.03660168023465616
356,0.0293591,0.045608031091026346
356,0.0224312,0.022961151974585203
357,0.0232455,0.03426588390805104
357,0.0220697,0.035463137199069
357,0.0220697,0.13207390809694391
357,0.0310749,0.051195031008878525
357,0.0350392,0.04001947151075324
357,0.0501522,0.01757800045511451
357,0.0425878,0.010241411035594429
357,0.0236777,0.01669044337337984
358,0.0402908,0.03491681829720444
358,0.023325,0.03219750897196879
358,0.0236293,0.02871772971528209
358,0.0234816,0.009635764058962756
358,0.0355853,0.006443375644023823
358,0.0661175,0.027960196570303273
359,0.0261607,0.005206944977623485
359,0.0214582,0.017662586560297677
359,0.0306953,0.010528749403419153
359,0.0493062,0.020526631384618303
359,0.044057,0.026204696144011948
359,0.0262207,0.0034096920682081524
360,0.0219014,0.013327359078227076
360,0.0245468,0.00114982607380436
360,0.0368757,0.014364156779985888
360,0.0301903,0.01778606758111537
360,0.0285602,0.00713599327353978
360,0.0252135,0.0034838197427534906
360,0.0266176,0.11852341709552563
360,0.0243402,0.01366852223175619
361,0.02315,0.0066780011979633664
361,0.0314118,0.029571325638192238
361,0.0314118,0.1508233249998156
361,0.0257884,0.01060423312880291
361,0.0242553,0.008640537946216175
361,0.0268741,0.010427425425290838
361,0.0304406,0.014506233143031946
361,0.0238928,0.010033907514024424
362,0.043537,0.03921445141781296
362,0.0278892,0.018627807171001126
362,0.0306624,0.025453072506084373
362,0.021801,0.011535636089960034
362,0.0238946,0.01797481015198777
362,0.0266445,0.046492564996997054
363,0.0232609,0.03940761855276212
363,0.0322067,0.01907576472910083
363,0.0372913,0.02419838837608806
363,0.0252893,0.01441602580463865
363,0.0243933,0.011351704717794541
363,0.0240654,0.0410641766019971
364,0.0253453,0.005806823572315483
364,0.0249834,0.008861207592647719
364,0.0222797,0.02860756018957259
364,0.0384218,0.038674928571362226
364,0.0338456,0.0327969647985913
364,0.0241071,0.018486887244747275
364,0.0225615,0.015518405201566284
364,0.0230379,0.018545236585172303
365,0.0266948,0.04050244437067967
365,0.0274424,0.033116094274536455
365,0.127595,0.030383484000357692
365,0.148382,0.03563243466281771
365,0.0263116,0.06429223281237025
365,0.0223395,0.06791656646209374
366,0.0277527,0.05052802885527987
366,0.026245,0.0036549848152899003
366,0.0264861,0.014351359134243612
366,0.0270638,0.024464774677074055
366,0.0255331,0.021042396940463014
366,0.028066,0.049589286302587826
367,0.0465791,0.013021536007706445
367,0.0343377,0.022416895413950814
367,0.0246584,0.020302100876510243
367,0.0250002,0.11028714975009561
367,0.0293005,0.11737696239041082
367,0.0238023,0.021010771047250958
367,0.0235829,0.04917425749312293
367,0.0235829,0.011232274925410513
367,0.0235829,0.009062141027373042
367,0.028819,0.007513035338662968
368,0.0235221,0.016479481181153607
368,0.0236742,0.011733358428003575
368,0.0262516,0.03025382289893287
368,0.0227084,0.033995252609739644
368,0.0237827,0.0070289970835107855
368,0.025174,0.010173603884563344
368,0.023306,0.002550317823331005
368,0.0245374,0.004720021186393167
368,0.0244315,0.007607576815254719
368,0.024599,0.012266772191575341
369,0.0273955,0.031646574854160815
369,0.0275453,0.016676930173146465
369,0.0277909,0.015394300893512458
369,0.0294895,0.005448118941432782
369,0.0261679,0.006273341135312228
369,0.0275816,0.030075532646987306
370,0.0248526,0.014286864596544713
370,0.0225746,0.024184643888219278
370,0.0267232,0.024951092160464542
370,0.0348249,0.028762379943252384
370,0.0301587,0.025204414295912622
370,0.0268567,0.013574332396107109
370,0.0234398,0.01895346765106595
370,0.026388,0.015415576538034674
371,0.0232795,0.02800815952539579
371,0.0232795,0.07094952360657544
371,0.0250589,0.1346638518682716
371,0.0248268,0.024800050403174474
371,0.0219084,0.02258058345127515
371,0.0219084,0.1031536445502534
371,0.0300406,0.06304285526528756
371,0.0223044,0.024923214078445173
372,0.0234906,0.016304128662400396
372,0.024663,0.010436902582667877
372,0.0330217,0.008266462217907791
372,0.0848765,0.007546479298328338
372,0.0484766,0.009709153133002673
372,0.0303158,0.01389349656350424
372,0.0304948,0.16420658483605363
372,0.0245613,0.019605330278271518
373,0.0244423,0.06556283779703188
373,0.0252896,0.03054287478283538
373,0.0243072,0.005462490274591087
373,0.029002,0.013535848698918032
373,0.0278914,0.038091123637928874
373,0.0278914,0.1955719903258135
374,0.0218091,0.12477261318093824
374,0.0248635,0.05702570736080324
374,0.0221986,0.013925653341944347
374,0.0262453,0.015581002053783386
374,0.0286948,0.00853014654035914
374,0.0580218,0.007679387996448362
374,0.0496352,0.007100683065734153
374,0.0218091,0.0081418978131637
375,0.0260053,0.050389310374324335
375,0.025753,0.04851651905279272
375,0.0215158,0.018273999808470977
375,0.0289057,0.030245297155094702
375,0.834477,0.1798590983214363
375,1.03746,0.17340213121239328
375,0.0363686,0.04273379575932821
375,0.0245575,0.025095246561849426
375,0.0247596,0.013484320524223986
375,0.0242108,0.010829604101720463
375,0.0226648,0.021877635269836673
375,0.0235799,0.02903705391392166
376,0.0235111,0.08196070521902556
376,0.0237865,0.020133757721796496
376,0.0223274,0.018315381513907936
376,0.0230697,0.02317495380793647
376,0.0239494,0.024676543133104925
376,0.0237049,0.029728575478821476
376,0.0237049,0.017092328688625258
376,0.0239186,0.02935038330243745
376,0.0342456,0.037918311684461976
376,0.031099,0.08020620206068858
377,0.0231554,0.005340636666166338
377,0.0226691,0.0033714833530656945
377,0.0230619,0.0018876705220988975
377,0.0275651,0.0033320414163091117
377,0.0258082,0.002476781984753671
377,0.0282952,0.004369174864891433
378,0.02738,0.01749835706573639
378,0.0234167,0.015535330701340517
378,0.0232575,0.007751180555244291
378,0.0222193,0.01110157646462925
378,0.307764,0.01512966741207488
378,0.375095,0.01427013528317092
379,0.0462063,0.014035090452148943
379,0.0237613,0.013464085561225117
379,0.0220643,0.009260637127109412
379,0.0220551,0.016348363832506253
379,0.0727981,0.016226397505299892
379,0.0790415,0.019261325914900186
379,0.032968,0.029072270361978972
379,0.0310863,0.02605818113376301
379,0.0237319,0.01881777085629454
379,0.0384172,0.01376201384245774
380,0.0214507,0.019135082962976575
380,0.0238156,0.025825779755894767
380,0.0243927,0.021078614755244512
380,0.0291015,0.007818260676134775
380,0.0228592,0.015121051021671683
380,0.0232804,0.016262831272567543
381,0.0238082,0.0451969302054907
381,0.0234894,0.0343819778372329
381,0.0212031,0.019376016205608505
381,0.0428287,0.05863125872774681
381,0.0436074,0.05189504924364184
381,0.0213414,0.01149374477705146
381,0.0244132,0.03154780657985601
381,0.033815,0.04027940585460519
381,0.038516,0.047303284674533846
381,0.0251344,0.04739303113327877
382,0.0240761,0.03399322432485673
382,0.0235784,0.030379330144030443
382,0.0222719,0.005474011326257936
382,0.0251207,0.015809253619320757
382,0.0251291,0.03028684532928417
382,0.0235303,0.024238541622795914
382,0.0394755,0.010371185986183392
382,0.0463234,0.017599284359314186
384,0.0226892,0.026529323398835576
384,0.0283788,0.05249298334063342
384,0.0263852,0.050457548493758886
384,0.0263852,0.008055662604652809
384,0.0221871,0.12644756225408219
384,0.0232729,0.07777216275763449
385,0.0217536,0.05210611367776425
385,0.0230691,0.0907150785569857
385,0.186299,0.0845363642450994
385,0.165948,0.07754381430069131
385,0.0230134,0.06859896767007553
385,0.0225483,0.01321405002261222
386,0.0228147,0.022498075473248884
386,0.0241614,0.018675333999690444
386,0.028027,0.10420238960791632
386,0.42606,0.026804387868406762
386,0.522936,0.024910149517816896
386,0.0224322,0.02182567295640594
387,0.022351,0.025937727348401118
387,0.0284573,0.05604374809021969
387,0.0284573,0.01954260118305652
387,0.0284573,0.020598996965871905
387,0.0246056,0.009856353281005719
387,0.0229946,0.01089119369031698
388,0.0241173,0.02161453446179208
388,0.0274217,0.021061861266280048
388,0.0266619,0.007526553062326153
388,0.0229555,0.007112563602527739
388,0.0255405,0.009266077918946878
388,0.0246555,0.016403392941705446
389,0.0268226,0.008804930436976895
389,0.0232396,0.009341177655948552
389,0.0217521,0.009000022222194788
389,0.0290729,0.005296260795127084
389,0.0605217,0.00874572718531752
389,0.0589649,0.00578890317763216
389,0.0241006,0.002144411341137746
389,0.0245208,0.0034338462400055995
389,0.0288214,0.0016571252215810774
389,0.0320558,0.004147000000000012
390,0.0226338,0.009671773363763419
390,0.0296824,0.01087862583233703
390,0.0392582,0.017042183076120383
390,0.0326731,0.012246739361968864
390,0.0247825,0.01408537184457685
390,0.0221051,0.01648627611075355
391,0.0238347,0.02789280373142827
391,0.0254406,0.034304490959639763
391,0.0249905,0.017452719587502673
391,0.0242725,0.0016095017862680046
391,0.0300043,0.021437334255919396
391,0.0300043,0.07019653054104588
392,0.0238776,0.016966216431485846
392,0.0312556,0.029913990038107324
392,0.0280888,0.029657756152480775
392,0.0226207,0.04831316280269773
392,0.0245161,0.05102573860317934
392,0.0273447,0.03298669580300541
392,0.0243566,0.026769962638935427
392,0.0219704,0.010240529753875032
393,0.0235774,0.025728670777947403
393,0.022036,0.017028320527873522
393,0.0240898,0.01761801634691039
393,0.0240898,0.17233626693183296
393,0.0239676,0.005188390887356122
393,0.0246873,0.014563110931390769
393,0.0227509,0.00991181113621551
393,0.0241029,0.018266307782362295
394,0.0331083,0.0173706678052399
394,0.0341263,0.01569907640595442
394,0.0225605,0.021697820167011942
394,0.0246199,0.025592440290055064
394,0.0234373,0.017316685595113204
394,0.0242767,0.006192786125807805
395,0.0216291,0.011370562870851898
395,0.0320948,0.013826152754834007
395,0.0294256,0.010618309658321456
395,0.0302783,0.009907759585294683
395,0.0254461,0.07878513628851488
395,0.0231667,0.004335758295846479
396,0.0350609,0.01563182970736336
396,0.0240774,0.02301416954834536
396,0.0223742,0.03616230772503304
396,0.0223742,0.054495751210529915
396,0.040421,0.13972674225072326
396,0.0272382,0.018173180789283983
396,0.0215932,0.023225726597891284
396,0.0318677,0.003512717039557875
397,0.0415567,0.012704034792143633
397,0.0224471,0.03215215233852938
397,0.0219377,0.029253351944691974
397,0.0236001,0.021812496418337966
397,0.0232324,0.01922833846176001
397,0.0352544,0.013680738284171639
398,0.0277927,0.07484875416464869
398,0.0255075,0.05196487756167657
398,0.0253762,0.024412165000261308
398,0.0243523,0.028500822795140712
398,0.0246868,0.04699362722752945
398,0.0246868,0.024894035430198982
398,0.0223365,0.013795023160546047
398,0.0248657,0.007874768314052651
399,0.0228751,0.01344906316439911
399,0.0228748,0.027656709854934326
399,0.0251872,0.024076401080726523
399,0.0314163,0.02171057861964997
399,0.0307088,0.01641513935365756
399,0.0236201,0.017548005584681076
399,0.0236334,0.02139998130840267
399,0.0232671,0.0039361529441825135
400,0.379143,0.09915882461989965
400,0.379143,0.1226562456624203
400,0.0370979,0.009350133688884224
400,0.0335219,0.012187444358847211
400,0.0238731,0.015916904347265372
400,0.026877,0.016998332300552168
400,0.0270805,0.01157343617945876
400,0.290668,0.09867408630942565
401,0.0271773,0.019773113057887415
401,0.0231239,0.019233109472989243
401,0.0214617,0.011310035366877033
401,0.0256893,0.005791752757153804
401,0.0243698,0.010211158063608753
401,0.0274111,0.01563834121638169
402,0.0256403,0.01798492980247607
402,0.0227955,0.012558256248381203
402,0.0248239,0.01207081190309908
402,0.0244797,0.008566241883113468
402,0.0226928,0.0018225707119341051
402,0.025893,0.015041150920059353
403,0.0232389,0.08199762191673615
403,0.0219882,0.08310618328379675
403,0.0227071,0.02544426318445855
403,0.0245988,0.028076843768486407
403,0.0230644,0.01756001138951816
403,0.0243508,0.011982395419948647
403,0.0241816,0.010624523518727764
403,0.0260183,0.010151497426488418
403,0.0223902,0.030221935146512367
403,0.0231798,0.027641608129774172
404,0.0265851,0.022960054442444033
404,0.0235483,0.014799810809601879
404,0.0218349,0.02805708823096214
404,0.0237576,0.02793211234403877
404,0.0296765,0.02601544156842229
404,0.0340136,0.03267053297698075
405,0.0231825,0.007985142453331755
405,0.0230456,0.008247987633356386
405,0.0246241,0.007774132041585031
405,0.0314149,0.014680392501564818
405,0.0300412,0.012170694310514816
405,0.0222414,0.002008083663595632
406,0.0223822,0.1496997651968765
406,0.0233872,0.02061365081687394
406,0.0240843,0.06902856872339139
406,0.0235022,0.04217729839617494
406,0.0812998,0.05428293020241264
406,0.0949102,0.060923698621800706
406,0.028358,0.08164057385883562
406,0.028358,0.10622029984894601
406,0.0273414,0.16940636646832374
406,0.0233894,0.12070640165293635
407,0.647739,0.050371770864245005
407,0.0646038,0.009575620084359731
407,0.0224702,0.006587085850359002
407,0.0217166,0.006012420477645021
407,0.0234257,0.006009667212084596
407,0.504261,0.051727649279664736
408,0.023475,0.031857244074150276
408,0.0229461,0.03093146294632694
408,0.0239518,0.0161623018162637
408,0.0272906,0.01997728710310755
408,0.0288268,0.027408137915589943
408,0.03185,0.0243247186211883
409,0.0240145,0.009933121362391738
409,0.0232816,0.01307648653117488
409,0.0245095,0.0027762204523415985
409,0.0224085,0.01586307662466514
409,0.0231879,0.020262332047422334
409,0.0252934,0.009974337070703283
409,0.0240896,0.015185688295233762
409,0.0241511,0.003690758729583836
410,0.0230674,0.025923271398494617
410,0.607514,0.054875347069517626
410,0.491395,0.05921773278334772
410,0.0264577,0.008452366532515947
410,0.0238096,0.02255975177168399
410,0.0225767,0.031837997738551796
411,0.0222511,0.00586276385333737
411,0.0236218,0.012133952365161394
411,0.024656,0.011470627707322746
411,0.0449194,0.006840411975897454
411,0.0539636,0.007900443025552607
411,0.0230628,0.0046444913607414165
412,0.0234284,0.011810660438773197
412,0.0228787,0.01237606157062921
412,0.0531715,0.022792647937438078
412,0.0631529,0.02501271076872735
412,0.028329,0.030217321191660658
412,0.0223848,0.02705540981023933
413,0.0216051,0.02009828848434607
413,0.0228812,0.026686118114105904
413,0.0242818,0.024385505941029707
413,0.024165,0.07113244548024496
413,0.0407351,0.07826050089285165
413,0.426749,0.11950456434797901
413,1.10248,0.12739442530974507
413,0.465694,0.06536291306237808
414,0.0223712,0.007860617024127126
414,0.0239073,0.024119336640961005
414,0.0256117,0.025871907544671047
414,0.0290498,0.011130543562647754
414,0.0942776,0.0056539109473002025
414,0.0789452,0.008527986925412087
414,0.0227965,0.009862114377759081
414,0.0229523,0.010821594152434211
415,0.0225882,0.030472837084853103
415,0.0224791,0.019504132895363804
415,0.0258103,0.02011346315282346
415,0.0261677,0.012134479799315477
415,0.0291484,0.015068526802577432
415,0.0232799,0.030712775843287018
416,0.0221052,0.00486987679515619
416,0.02262,0.0017940178371464717
416,0.0233956,0.004090782321267855
416,0.165499,0.005287958017987721
416,0.19828,0.006190218089857808
416,0.0254327,0.0069724744531620315
417,0.022143,0.019129027680464886
417,0.0230679,0.014629439497123278
417,0.0235681,0.0026706740722144554
417,0.0256628,0.0090902653976661
417,0.0287325,0.009840352077034707
417,0.0222837,0.013664468522412453
418,0.0216028,0.012252007998691453
418,0.0234988,0.0213264765022263
418,0.0291262,0.021939610297359517
418,0.0341466,0.026946964578594274
418,0.0426925,0.15166812222744777
418,0.0238799,0.02292190655246564
419,0.0244832,0.007039382075153901
419,0.0218545,0.005926997553567738
419,0.0227303,0.0089222418707406
419,0.0271637,0.009307985818639822
419,0.136746,0.010730098601597168
419,0.113447,0.011242639191933603
420,0.0273875,0.029282911398971247
420,0.0279961,0.043632076789903135
420,0.0293857,0.04161048210487342
420,0.0217614,0.05700193856352611
420,0.0240901,0.048893838057571054
420,0.026722,0.04062981171504492
420,0.0306515,0.0431192068572696
420,0.024955,0.017305424005207366
421,0.0238185,0.0380172342497451
421,0.0238185,0.050418488711979355
421,0.0238185,0.05388814819605528
421,0.0238185,0.10738367520251867
421,0.0229171,0.0646528823796743
421,0.0321727,0.04868824601482361
421,0.0375121,0.0548645495743835
421,0.0231313,0.02623555793193675
422,0.0217829,0.02287773808749482
422,0.0316675,0.029158170381558674
422,0.091785,0.017448184117552234
422,0.0770581,0.016916923597391838
422,0.0258869,0.015188419930986552
422,0.0226988,0.007220339327206362
423,0.114385,0.9623718458579303
423,0.114385,0.21441481292112258
423,0.114385,0.12178444769345541
423,0.114385,0.8038625865158796
423,0.114385,0.06184087402357756
423,0.112121,0.7535267740432319
423,0.0233114,0.022183320310539597
423,0.023337,0.017943918189737423
424,0.0258524,0.04739203440452827
424,0.0258524,0.013743656573125334
424,0.025045,0.022272909553984782
424,0.0231952,0.03398792285503806
424,0.0254702,0.1346628383073816
424,0.0241964,0.14002836404100416
424,0.0253378,0.03040640228636061
424,0.0397055,0.031078925914516418
424,0.032814,0.023696295512168224
424,0.025453,0.019344117969036366
425,0.0232785,0.018517529532850404
425,0.0253523,0.007433115093955975
425,0.0392072,0.004745871890390551
425,0.0363793,0.009004221232288577
425,0.0243794,0.003920420895771456
425,0.0239254,0.01565571141788211
426,0.0248948,0.022007600959668597
426,0.0237293,0.0356217152871673
426,0.0218763,0.027607433781501576
426,0.0247088,0.01825920589730005
426,0.0333457,0.024174176325161594
426,0.0301961,0.016897634627367392
427,0.0225013,0.012416448767662914
427,0.022411,0.03814084424865252
427,0.0243154,0.03817324324707042
427,0.310073,0.026321629888743574
427,0.371896,0.029971403036895213
427,0.0247768,0.01801552941214888
428,0.0224942,0.006709664671203942
428,0.0229409,0.009113725912051675
428,0.0247395,0.007922928751414976
428,0.0245595,0.008952318135544384
428,0.0250962,0.008476876842327924
428,0.0293482,0.00774741918318565
428,0.0279421,0.007350979526566421
428,0.0232041,0.0036472592449672755
429,0.0369541,0.017642857931752826
429,0.0250661,0.023355590337219175
429,0.0282183,0.012548326581659988
429,0.0350495,0.02261118307386903
429,0.0318374,0.07871030745715564
429,0.0227108,0.038873878118860124
429,0.022652,0.03346569885718827
429,0.0296528,0.015087312020369462
430,0.0227512,0.025639713336931255
430,0.0221674,0.03753944059252868
430,0.026032,0.059868861040193594
430,0.0360692,0.011731959836702052
430,0.031795,0.005653538714822656
430,0.0219791,0.09256713023530515
430,0.0230771,0.08247132471350248
430,0.0230771,0.15026994642975033
431,0.0227132,0.0533350466391472
431,0.0928258,0.03453776543148075
431,0.117708,0.04298127556273734
431,0.0295349,0.05662041063079664
431,0.0226996,0.038842309406110394
431,0.0222981,0.043988026780022796
432,0.0220004,0.03251915435554854
432,0.0224374,0.02814123309309699
432,0.0352014,0.021065927465934133
432,0.0424123,0.043415392385650495
432,0.219533,0.04616465856041839
432,0.18295,0.03765120184004771
432,0.024061,0.058117650503096106
432,0.0414322,0.04439477920882135
432,0.0358408,0.03405706136765181
432,0.0234568,0.044473893465718
433,0.0308144,0.0115261138290405
433,0.0300905,0.009660227740586686
433,0.0545823,0.011032026105842996
433,0.0401954,0.010733036336470603
433,0.0304237,0.006401249877953397
433,0.0363314,0.006177450930602293
433,0.0232134,0.0038764158703626056
433,0.023178,0.0017083940558312953
433,0.026654,0.00551209802525321
433,0.0319546,0.008184088220443374
434,0.0230932,0.00664091108207297
434,0.0263685,0.008082103686541133
434,0.0263685,0.04376314088362495
434,0.0242649,0.007459396758451832
434,0.0238785,0.024553940702054394
434,0.0251964,0.13029043288361572
434,0.031729,0.1340124270357042
434,0.031729,0.13797246283226225
435,0.0312294,0.005452118854170022
435,0.0256898,0.09089140773472512
435,0.0232432,0.017338007382625958
435,0.0214351,0.028594926123352696
435,0.0322966,0.027330411632465475
435,0.0302784,0.016530365997158014
435,0.476098,0.04150745957054029
435,0.601583,0.038612044752901156
436,0.0227472,0.006294028916361611
436,0.0279323,0.00939652063265942
436,0.0276168,0.0020846162716429443
436,0.0225157,0.005978891536062681
436,0.0263157,0.006362554518430174
436,0.0242178,0.0051324945202116815
437,0.021981,0.01980189889884267
437,0.0244342,0.033581006536433915
437,0.0262199,0.027362808700862343
437,0.0227109,0.007646067460466338
437,0.0251491,0.014871600953660245
437,0.024745,0.011211645731113655
438,0.0313708,0.022184679398179464
438,0.0230989,0.040701088437533846
438,0.0252099,0.03179019031084902
438,0.027423,0.02128522785877556
438,0.0292055,0.024418707602983022
438,0.0233642,0.011051995294968241
438,0.0264192,0.01404108614032383
438,0.0318053,0.015563615421874132
439,0.067529,0.07361255123958152
439,0.0305356,0.047356142157063505
439,0.0238261,0.04635813628695618
439,0.023839,0.14676404259899656
439,0.0231259,0.14359055714078137
439,0.0541816,0.05300459319719369
440,0.0226967,0.018853296793929764
440,0.0248526,0.015038783195458255
440,0.0255686,0.007939748358732235
440,0.0226385,0.014031203405268108
440,0.0256715,0.0051430924549339405
440,0.0234973,0.014484094724904195
441,0.122847,0.017212100394780407
441,0.174336,0.010047750992137559
441,0.0224842,0.011325060706239056
441,0.0259471,0.019907558865918187
441,0.023805,0.018546711298772178
441,0.0230029,0.017813357347788144
442,0.0239016,0.009460084566218012
442,0.0262783,0.007175862317519216
442,0.0427429,0.014950926426145076
442,0.0343389,0.015437072390838776
442,0.0267762,0.0031457431554405635
442,0.0306365,0.003105559530905815
442,0.0280799,0.006811196664316487
442,0.0229731,0.009300650514883192
443,0.0225347,0.025107074700171622
443,0.0244668,0.0147440191264115
443,0.103708,0.012296166069145204
443,0.139766,0.016155386098759477
443,0.0518669,0.105653260243118
443,0.0583739,0.010052810999914548
443,0.0423634,0.0016600168673840763
443,0.0227169,0.022747520744028638
444,0.0239607,0.023752073593688364
444,0.0257971,0.053773080625904225
444,0.0270358,0.03749118963169944
444,0.03418,0.05614133949239224
444,0.0272255,0.07615807048501232
444,0.954946,0.0907259367546019
444,1.11087,0.09916981658246636
444,1.11087,0.07798264694148317
444,0.954946,0.07010229845732609
444,0.0421365,0.026740366489635365
444,0.0839126,0.05858044468933282
444,0.0462063,0.06703803845579029
444,0.0481828,0.04398809043366153
444,0.04012,0.03880453581734994
446,0.0302149,0.013879048958772195
446,0.0212242,0.009636871899117438
446,0.0212242,0.08566411850944346
446,0.0254054,0.006476557727682349
446,0.0438712,0.010362014089934413
446,0.0544642,0.013044186597867895
447,0.0247784,0.005925343871877645
447,0.0240589,0.005977775505988569
447,0.0240589,0.006138118604262971
447,0.0240589,0.00610253226128343
447,0.0240589,0.015804615275292366
447,0.0240589,0.014755328834017667
447,0.0281098,0.0006579513659836848
447,0.0349659,0.003809278146840529
447,0.0246395,0.009432163060507752
447,0.0219682,0.006888396039718028
447,0.0221542,0.001731415605798177
447,0.0235542,0.0021466718426434066
448,0.0496322,0.009268662255147633
448,0.0352422,0.014211041481890146
448,0.0246752,0.01736611067568099
448,0.0246173,0.018539687160251773
448,0.0245516,0.022471771180750392
448,0.0293663,0.016258059539809938
449,0.0253307,0.023762602971896966
449,0.0231713,0.035861769337276216
449,0.0275237,0.04339477042225278
449,0.0246485,0.03222292506896295
449,0.0246485,0.1301071258617298
449,0.0239339,0.2758183757475194
450,0.0295903,0.00953201972301745
450,0.0294435,0.008250909101426115
450,0.0232942,0.009969003209950308
450,0.0244569,0.0010383159442095954
450,0.0235016,0.0061929153070258616
450,0.0235016,0.12936936345209438
451,0.0251292,0.015500096773891392
451,0.0211356,0.02012908592062733
451,0.0240231,0.014224064116840768
451,0.117538,0.0110986710916218
451,0.0969759,0.011366415441994184
451,0.0969759,0.08197561588667698
452,0.0271579,0.005266896619452808
452,0.0265555,0.007922133551007623
452,0.022744,0.0032501778412880656
452,0.0264987,0.010565378601829618
452,0.026462,0.014391511386925022
452,0.0228489,0.007351584863143366
453,0.024044,0.026907474797907522
453,0.0228254,0.04849994845358076
453,0.0230256,0.04539634897213643
453,0.0476858,0.02020910933217987
453,0.0651638,0.03522385555273597
453,0.0257856,0.029508325282875753
453,0.0246342,0.020690488732748712
453,0.0282946,0.029748131033730297
454,0.0225087,0.04071040407561717
454,0.0354126,0.02761400550445345
454,0.0354126,0.040438055047195415
454,0.0354126,0.04415325062778511
454,0.0354126,0.09357832708485417
