frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
2189,0.34318,7,0,1.51211,0.0062831,25331,0.159804,0.821918,0.1532,0.0274284,0.04,0.0679255,0.0952404,0.791813,1.61033e-09,8.6785,0.561572,227.447,0.04187,2.64589,113.375,11,7,0
2190,0.345187,7,0,1.51179,0.00628223,25338,0.15976,0.821749,0.153169,0.0274465,0.04,0.0675318,0.100778,0.79184,1.61033e-09,8.67624,0.56142,227.464,0.0418688,2.64591,113.375,11,7,0
2191,0.495355,8,0,1.51147,0.00628124,25346,0.15971,0.821617,0.153134,0.0274645,0.04,0.0724258,0.102332,0.791875,1.61033e-09,8.67372,0.561247,227.487,0.0418671,2.64584,113.374,11,8,0
2192,0.496372,8,0,1.51115,0.00628025,25354,0.159659,0.821485,0.153098,0.0274826,0.04,0.0733194,0.103838,0.791909,1.61033e-09,8.67115,0.561074,227.511,0.0418656,2.6458,113.373,11,8,1
2193,0.784629,9,0,1.51089,0.00627913,25363,0.159603,0.821335,0.153099,0.0275002,0.04,0.090816,0.247679,0.791928,1.61033e-09,8.66858,0.56089,227.531,0.0418627,2.64569,113.374,11,9,1
2194,0.489473,9,0,1.51053,0.00627802,25372,0.159546,0.821205,0.153099,0.0275181,0.04,0.0686492,0.124853,0.791932,1.61033e-09,8.66619,0.560709,227.552,0.0418596,2.64559,113.374,11,8,1
2195,0.51404,9,0,1.51017,0.00627691,25381,0.159489,0.821103,0.153097,0.0275358,0.04,0.0685709,0.11283,0.791949,1.61033e-09,8.66823,0.560534,227.571,0.0418569,2.64545,113.374,11,8,1
2196,0.47746,9,0,1.50981,0.00627579,25390,0.159433,0.820978,0.153083,0.027554,0.04,0.0728039,0.112323,0.791961,1.61033e-09,8.6677,0.560351,227.59,0.0418543,2.64531,113.374,11,8,1
2197,0.6015,9,0,1.50949,0.00627468,25399,0.159376,0.820878,0.153045,0.027572,0.04,0.081258,0.107752,0.791986,1.61033e-09,8.66511,0.560157,227.61,0.0418517,2.64513,113.374,11,9,1
2198,0.468502,9,0,1.50912,0.00627357,25408,0.15932,0.820718,0.153017,0.0275899,0.04,0.08898,0.183292,0.791994,1.61033e-09,8.66395,0.559966,227.63,0.0418497,2.64494,113.375,11,9,1
2199,0.52127,10,0,1.50873,0.00627234,25418,0.159257,0.820567,0.152994,0.0276077,0.04,0.128093,0.578144,0.791991,1.61033e-09,8.66294,0.559755,227.642,0.0418464,2.6447,113.377,11,10,0
2200,0.712143,10,0,1.50841,0.0062711,25428,0.159195,0.820512,0.152956,0.0276257,0.04,0.112164,0.500462,0.792006,1.61033e-09,8.66014,0.55954,227.653,0.041843,2.64449,113.376,11,10,0
2201,0.76778,10,0,1.50812,0.00626987,25438,0.159132,0.820486,0.152923,0.0276436,0.04,0.0879849,0.18312,0.792016,1.61033e-09,8.65836,0.559328,227.665,0.0418402,2.64428,113.376,11,10,0
2202,0.462559,10,0,1.50771,0.00626864,25448,0.159069,0.820443,0.152924,0.0276618,0.04,0.0841371,0.185134,0.792007,1.61033e-09,8.66676,0.559414,227.678,0.0418381,2.64405,113.377,11,9,0
2203,0.507778,10,0,1.50732,0.00626741,25458,0.159007,0.820312,0.152935,0.0276796,0.04,0.0959368,0.25167,0.792,1.61033e-09,8.6744,0.559464,227.693,0.0418364,2.64381,113.379,11,8,0
2204,0.528939,9,0,1.50697,0.0062663,25467,0.158951,0.82018,0.152936,0.0276973,0.04,0.108271,0.398562,0.792005,1.61033e-09,8.6718,0.559282,227.719,0.0418357,2.64371,113.38,11,9,0
2205,0.575071,8,0,1.50668,0.00626531,25475,0.158901,0.820081,0.152941,0.0277144,0.04,0.118935,0.432025,0.791996,1.61033e-09,8.66967,0.559123,227.735,0.0418365,2.64368,113.381,10,8,0
2206,0.622587,8,0,1.5064,0.00626433,25483,0.158851,0.820002,0.152947,0.0277317,0.04,0.158312,0.754335,0.791985,1.61033e-09,8.66805,0.558964,227.752,0.0418374,2.64364,113.383,10,8,0
2207,0.627392,8,0,1.50613,0.00626335,25491,0.158801,0.819925,0.152953,0.0277488,0.04,0.170283,0.849048,0.791972,1.61033e-09,8.66661,0.558805,227.769,0.0418384,2.64361,113.385,10,8,0
2208,0.59592,8,0,1.50584,0.00626237,25499,0.158751,0.819835,0.152963,0.0277661,0.04,0.197994,1.08631,0.791964,1.61033e-09,8.66657,0.558653,227.787,0.0418388,2.64356,113.387,10,8,0
2209,0.670379,8,0,1.50558,0.00626138,25507,0.158702,0.819859,0.152974,0.0277833,0.04,0.294767,1.31116,0.791952,1.61033e-09,8.66741,0.558509,227.805,0.0418398,2.64353,113.39,10,8,0
2210,0.577596,7,0,1.50533,0.00626052,25514,0.158658,0.819772,0.152984,0.0278004,0.04,0.14783,0.589384,0.791955,1.61033e-09,8.66538,0.558372,227.812,0.0418416,2.6436,113.391,10,7,1
2211,0.589981,7,0,1.50507,0.00625967,25521,0.158614,0.819693,0.152993,0.0278174,0.04,0.149057,0.57993,0.791959,1.61033e-09,8.66333,0.558235,227.819,0.0418431,2.64365,113.392,10,7,1
2212,0.566601,7,0,1.50482,0.00625881,25528,0.158571,0.81961,0.153003,0.0278343,0.04,0.147468,0.582019,0.791961,1.61033e-09,8.6613,0.558097,227.826,0.0418446,2.64371,113.393,10,7,1
2213,0.592868,7,0,1.50457,0.00625795,25535,0.158528,0.819534,0.153012,0.0278512,0.04,0.153355,0.579886,0.791966,1.61033e-09,8.65924,0.557958,227.833,0.0418456,2.64376,113.395,10,7,1
2214,0.559381,7,0,1.50431,0.00625709,25542,0.158484,0.819444,0.153021,0.027868,0.04,0.144582,0.571166,0.791967,1.61033e-09,8.6572,0.557821,227.841,0.0418468,2.64383,113.396,10,7,1
2215,0.543281,7,0,1.50405,0.00625623,25549,0.158441,0.819344,0.153031,0.027885,0.04,0.146571,0.579099,0.791972,1.61033e-09,8.65515,0.557682,227.849,0.0418478,2.64388,113.397,10,7,1
2216,0.54071,7,0,1.50378,0.00625538,25556,0.158397,0.819249,0.15304,0.0279018,0.04,0.145538,0.575421,0.791976,1.61033e-09,8.6531,0.557544,227.856,0.0418491,2.64394,113.398,10,7,1
2217,0.578467,7,0,1.50353,0.00625452,25563,0.158354,0.819165,0.153049,0.0279185,0.04,0.142476,0.583286,0.791975,1.61033e-09,8.65105,0.557407,227.864,0.04185,2.64402,113.4,10,7,1
2218,0.487033,7,0,1.50325,0.00625367,25570,0.158311,0.819047,0.153058,0.0279352,0.04,0.139397,0.590708,0.79198,1.61033e-09,8.64899,0.557268,227.872,0.0418506,2.64407,113.401,10,7,1
2219,0.491636,7,0,1.50297,0.00625281,25577,0.158267,0.81893,0.153068,0.027952,0.04,0.142572,0.585124,0.791984,1.61033e-09,8.64693,0.557129,227.88,0.0418509,2.64414,113.402,10,7,1
2220,0.448157,7,0,1.50268,0.00625195,25584,0.158224,0.8188,0.153077,0.0279687,0.04,0.13699,0.568905,0.791992,1.61033e-09,8.64486,0.556989,227.887,0.041851,2.6442,113.404,10,7,1
2221,0.50702,7,0,1.50241,0.0062511,25591,0.158181,0.818687,0.153086,0.0279852,0.04,0.137375,0.58385,0.791992,1.61033e-09,8.6428,0.556851,227.895,0.0418511,2.64429,113.405,10,7,1
2222,0.443766,7,0,1.50212,0.00625024,25598,0.158137,0.81856,0.153095,0.0280019,0.04,0.132861,0.546787,0.792,1.61033e-09,8.64072,0.556712,227.903,0.0418509,2.64435,113.406,10,7,1
2223,0.473265,7,0,1.50184,0.00624939,25605,0.158094,0.818433,0.153105,0.0280184,0.04,0.134225,0.573678,0.792005,1.61033e-09,8.63866,0.556573,227.91,0.0418509,2.64441,113.408,10,7,1
2224,0.506708,7,0,1.50157,0.00624854,25612,0.158051,0.818316,0.153114,0.0280351,0.04,0.141423,0.603052,0.792005,1.61033e-09,8.6366,0.556435,227.918,0.041851,2.6445,113.409,10,7,1
2225,0.716972,8,0,1.50132,0.00624756,25620,0.158002,0.818272,0.15312,0.0280537,0.04,0.155565,0.586608,0.792012,1.61033e-09,8.6343,0.556281,227.919,0.0418501,2.64458,113.41,10,8,1
2226,0.637313,8,0,1.50105,0.00624658,25628,0.157952,0.818202,0.153125,0.0280722,0.04,0.14909,0.557087,0.792023,1.61033e-09,8.632,0.556127,227.92,0.0418491,2.64466,113.41,10,8,1
2227,0.496692,8,0,1.50074,0.00624561,25636,0.157903,0.818071,0.15313,0.0280906,0.04,0.132544,0.578884,0.792029,1.61033e-09,8.62964,0.555969,227.922,0.0418489,2.64476,113.411,10,8,1
2228,0.944505,8,1,1.50057,0.00624464,25644,0.157893,0.818005,0.153135,0.0280897,0.04,0.122895,0.571405,0.792037,1.61033e-09,8.62729,0.555811,227.924,0.0418493,2.64484,113.411,10,7,2
2229,0.862396,8,0,1.50037,0.00624366,25652,0.157843,0.818028,0.15314,0.0280885,0.04,0.140016,0.70002,0.79204,1.61033e-09,8.62495,0.555655,227.927,0.0418499,2.64494,113.412,10,8,1
2230,0.904028,8,0,1.50018,0.00624269,25660,0.157794,0.818063,0.153145,0.0280874,0.04,0.125096,0.583968,0.792047,1.61033e-09,8.62261,0.555498,227.929,0.0418507,2.64503,113.413,10,8,1
2231,0.70171,8,0,1.49993,0.00624172,25668,0.157745,0.818021,0.15315,0.0280859,0.04,0.114982,0.551153,0.792049,1.61033e-09,8.62028,0.555342,227.932,0.0418519,2.64513,113.413,10,8,1
2232,0.561513,7,0,1.49968,0.00624086,25675,0.157702,0.817932,0.15312,0.0280851,0.04,0.0480088,0.0667319,0.792065,1.61033e-09,8.61811,0.555196,227.938,0.0418539,2.64525,113.412,10,7,1
2233,0.621652,8,0,1.4994,0.00623989,25683,0.157653,0.817859,0.153125,0.0280843,0.04,0.115185,0.570794,0.792069,1.61033e-09,8.61577,0.55504,227.941,0.0418552,2.64536,113.412,10,8,1
2234,0.540585,8,0,1.49911,0.00623892,25691,0.157604,0.817734,0.15313,0.0280832,0.04,0.0995432,0.491706,0.792076,1.61033e-09,8.61342,0.554883,227.943,0.0418563,2.64545,113.413,10,8,1
2235,0.566148,8,0,1.49882,0.00623795,25699,0.157555,0.817638,0.153134,0.0280817,0.04,0.131541,0.734399,0.79208,1.61033e-09,8.61108,0.554726,227.946,0.0418575,2.64555,113.413,10,8,1
2236,0.501956,8,0,1.4985,0.00623698,25707,0.157506,0.817515,0.153139,0.0280811,0.04,0.107777,0.554686,0.792083,1.61033e-09,8.60872,0.554569,227.948,0.041858,2.64565,113.414,10,8,1
2237,0.584775,8,0,1.49822,0.00623601,25715,0.157457,0.817423,0.153144,0.0280796,0.04,0.111379,0.568756,0.792088,1.61033e-09,8.60638,0.554412,227.95,0.0418587,2.64575,113.414,10,8,1
2238,0.536784,8,0,1.49792,0.00623504,25723,0.157408,0.817408,0.153149,0.028077,0.04,0.091877,0.421709,0.792091,1.61033e-09,8.60404,0.554255,227.952,0.0418598,2.64585,113.414,10,8,1
2239,0.701667,8,0,1.49767,0.00623407,25731,0.157359,0.817353,0.153154,0.0280737,0.04,0.120082,0.646019,0.792096,1.61033e-09,8.6017,0.554099,227.955,0.0418608,2.64595,113.415,10,8,1
2240,0.563625,7,0,1.49742,0.00623322,25738,0.157316,0.817264,0.153123,0.0280715,0.04,0.0430609,0.0814857,0.792114,1.61033e-09,8.59953,0.553953,227.959,0.0418624,2.64606,113.413,10,7,1
2241,0.878533,8,0,1.49723,0.00623225,25746,0.157267,0.817226,0.153128,0.0280683,0.04,0.0928185,0.399621,0.792116,1.61033e-09,8.59722,0.553798,227.961,0.0418639,2.64615,113.414,10,8,1
2242,0.617729,7,0,1.49699,0.00623141,25753,0.157224,0.817157,0.153098,0.0280666,0.04,0.0462628,0.0833992,0.792132,1.61033e-09,8.59506,0.553654,227.965,0.0418664,2.64626,113.412,10,7,1
2243,0.713236,8,0,1.49675,0.00623044,25761,0.157176,0.817175,0.153103,0.0280633,0.04,0.0916709,0.396164,0.792136,1.61033e-09,8.59276,0.5535,227.967,0.041869,2.64636,113.412,10,8,1
2244,0.700875,8,0,1.4965,0.00622947,25769,0.157127,0.81719,0.153108,0.0280606,0.04,0.0894915,0.372675,0.792141,1.61033e-09,8.59046,0.553345,227.968,0.0418715,2.64646,113.413,10,8,1
2245,0.83807,7,0,1.49632,0.00622863,25776,0.157084,0.817198,0.153077,0.028058,0.04,0.0545904,0.086135,0.792157,1.61033e-09,8.58833,0.553202,227.973,0.0418752,2.64657,113.411,10,7,1
2246,0.743102,7,0,1.49611,0.00622778,25783,0.157041,0.817172,0.153047,0.028056,0.04,0.053976,0.0749138,0.792172,1.61033e-09,8.58618,0.553058,227.977,0.0418786,2.64668,113.408,10,7,1
2247,0.759765,8,0,1.49589,0.00622681,25791,0.156993,0.817199,0.153052,0.0280531,0.04,0.0954919,0.388201,0.792177,1.61033e-09,8.58389,0.552904,227.979,0.0418812,2.64678,113.409,10,8,1
2248,0.549189,8,0,1.49559,0.00622585,25799,0.156944,0.817094,0.153057,0.0280522,0.04,0.120508,0.626454,0.792187,1.61033e-09,8.58156,0.552749,227.979,0.0418833,2.64687,113.409,10,8,1
2249,0.660606,8,0,1.49533,0.00622488,25807,0.156895,0.817032,0.153062,0.0280538,0.04,0.113709,0.568488,0.792197,1.61033e-09,8.57925,0.552595,227.979,0.0418855,2.64696,113.409,10,8,1
2250,0.542327,8,0,1.49504,0.00622392,25815,0.156847,0.816969,0.153067,0.0280561,0.04,0.0953579,0.420024,0.7922,1.61033e-09,8.57696,0.552442,227.979,0.0418878,2.64706,113.409,10,8,1
2251,0.540612,7,0,1.49478,0.00622308,25822,0.156804,0.816873,0.153037,0.0280578,0.04,0.0500255,0.0908531,0.792214,1.61033e-09,8.57484,0.552301,227.982,0.0418906,2.64717,113.407,10,7,1
2252,0.744592,8,0,1.49455,0.00622211,25830,0.156756,0.816857,0.153042,0.0280597,0.04,0.125684,0.628872,0.792217,1.61033e-09,8.57255,0.552148,227.981,0.0418927,2.64727,113.407,10,8,1
2253,0.807769,8,0,1.49434,0.00622115,25838,0.156707,0.816865,0.153047,0.0280615,0.04,0.099832,0.406465,0.792221,1.61033e-09,8.57026,0.551994,227.979,0.0418947,2.64735,113.407,10,8,1
2254,0.83844,7,0,1.49416,0.00622031,25845,0.156665,0.816882,0.153056,0.0280625,0.04,0.127405,0.574348,0.792226,1.61033e-09,8.56826,0.551861,227.985,0.0418978,2.64739,113.407,9,7,1
2255,0.809672,6,0,1.494,0.00621958,25851,0.156628,0.81688,0.15303,0.0280638,0.04,0.0591878,0.115197,0.792237,1.61033e-09,8.56644,0.55174,227.995,0.0419018,2.64745,113.405,9,6,1
2256,0.607711,7,0,1.49376,0.00621874,25858,0.156586,0.816842,0.153039,0.028065,0.04,0.244458,1.41946,0.792242,1.61033e-09,8.56444,0.551607,228.001,0.0419052,2.64748,113.405,10,7,1
2257,0.675648,7,0,1.49354,0.0062179,25865,0.156544,0.816788,0.153048,0.0280663,0.04,0.105471,0.455058,0.792251,1.61033e-09,8.56239,0.551471,228.006,0.0419078,2.64751,113.406,10,7,1
2258,0.703842,7,0,1.49332,0.00621706,25872,0.156501,0.816753,0.153058,0.0280673,0.04,0.116085,0.511194,0.792262,1.61033e-09,8.56034,0.551334,228.01,0.0419103,2.64753,113.407,10,7,1
2259,0.590382,6,0,1.49311,0.00621634,25878,0.156465,0.816686,0.153032,0.0280697,0.04,0.0560509,0.095844,0.792285,1.61033e-09,8.55846,0.551209,228.018,0.0419138,2.64755,113.405,11,6,1
2260,0.501359,8,0,1.49281,0.00621538,25886,0.156417,0.816561,0.153036,0.0280729,0.04,0.119988,0.589678,0.792293,1.61033e-09,8.55619,0.551065,228.015,0.0419147,2.64764,113.405,11,8,1
2261,0.755911,8,0,1.49258,0.00621442,25894,0.156368,0.816537,0.153041,0.0280761,0.04,0.137291,0.634524,0.792305,1.61033e-09,8.55388,0.550915,228.012,0.0419157,2.64771,113.406,11,8,1
2262,0.728217,9,0,1.49231,0.00621334,25903,0.156314,0.816553,0.153049,0.0280805,0.04,0.167381,0.620543,0.792289,1.61033e-09,8.55248,0.550809,228,0.0419155,2.64781,113.408,11,9,1
2263,0.491042,7,0,1.49204,0.0062125,25910,0.156272,0.816439,0.153083,0.0280826,0.04,0.172806,0.570691,0.792283,1.61033e-09,8.55289,0.550777,228.003,0.0419176,2.64781,113.408,10,7,1
2264,0.422974,7,0,1.49176,0.00621166,25917,0.156229,0.816318,0.153132,0.0280848,0.04,0.138823,0.585179,0.792261,1.61033e-09,8.55115,0.550664,228.007,0.0419207,2.64787,113.408,10,7,2
2265,0.401512,7,0,1.49146,0.00621082,25924,0.156187,0.81621,0.153181,0.0280871,0.04,0.14461,0.602012,0.792237,1.61033e-09,8.54948,0.550557,228.011,0.041924,2.64794,113.408,10,7,2
2266,1.22999,7,0,1.49139,0.00620998,25931,0.156145,0.816343,0.15319,0.028085,0.04,0.144984,0.570735,0.792221,1.61033e-09,8.54778,0.550439,228.011,0.0419278,2.64797,113.408,10,7,2
2267,1.2634,7,0,1.49133,0.00620914,25938,0.156103,0.816491,0.153201,0.0280824,0.04,0.151688,0.639951,0.792212,1.61033e-09,8.54628,0.550338,228.011,0.0419315,2.64801,113.409,10,7,2
2268,1.33701,7,0,1.49129,0.00620831,25945,0.156061,0.816667,0.153211,0.0280804,0.04,0.139314,0.523966,0.792201,1.61033e-09,8.54486,0.550241,228.011,0.0419349,2.64805,113.409,10,7,2
2269,1.37356,7,0,1.49126,0.00620747,25952,0.156019,0.816854,0.153223,0.0280778,0.04,0.144925,0.565295,0.792189,1.61033e-09,8.5439,0.550161,228.01,0.0419389,2.64808,113.41,10,7,2
2270,1.25819,7,0,1.49119,0.00620663,25959,0.155977,0.817004,0.153235,0.0280756,0.04,0.14417,0.576637,0.792177,1.61033e-09,8.54282,0.550078,228.01,0.041943,2.64812,113.41,10,7,2
2271,1.56094,6,1,1.49121,0.00620592,25965,0.155979,0.817114,0.153211,0.0280734,0.04,0.0709474,0.106566,0.792176,1.61033e-09,8.54168,0.549994,228.013,0.0419477,2.64815,113.408,10,5,3
2272,1.3114,7,1,1.49116,0.00620508,25972,0.155976,0.817174,0.153222,0.0280714,0.04,0.153816,0.585734,0.792167,1.61033e-09,8.54025,0.549895,228.012,0.0419516,2.64819,113.408,10,6,3
2273,1.21662,7,0,1.49109,0.00620424,25979,0.155934,0.817311,0.153234,0.0280689,0.04,0.141447,0.56633,0.792161,1.61033e-09,8.53914,0.549811,228.011,0.0419557,2.64824,113.408,10,7,2
2274,1.36215,7,1,1.49105,0.00620341,25986,0.15593,0.817431,0.15325,0.0280667,0.04,0.173243,0.736369,0.792156,1.61033e-09,8.53914,0.549753,228.009,0.0419596,2.64824,113.408,11,6,3
2275,1.10497,6,0,1.49096,0.00620269,25992,0.155894,0.817516,0.153225,0.0280645,0.04,0.0625599,0.0997552,0.792163,1.61033e-09,8.53764,0.549657,228.012,0.0419648,2.64831,113.406,11,6,3
2276,1.11217,6,0,1.49087,0.00620198,25998,0.155858,0.817603,0.1532,0.0280627,0.04,0.0613336,0.106567,0.79217,1.61033e-09,8.53629,0.549565,228.015,0.04197,2.64837,113.404,11,6,3
2277,1.09176,6,0,1.49078,0.00620126,26004,0.155822,0.817683,0.153175,0.0280607,0.04,0.0638711,0.101455,0.792175,1.61033e-09,8.53475,0.549463,228.018,0.0419751,2.64843,113.402,11,6,3
2278,1.29448,6,0,1.49074,0.00620054,26010,0.155786,0.817823,0.153152,0.0280589,0.04,0.0736452,0.10958,0.792175,1.61033e-09,8.53381,0.549387,228.021,0.0419794,2.64847,113.4,11,6,3
2279,1.1854,7,0,1.49066,0.00619971,26017,0.155744,0.817946,0.153162,0.0280565,0.04,0.14271,0.566134,0.792164,1.61033e-09,8.53234,0.549287,228.02,0.0419826,2.64854,113.4,11,7,3
2280,1.28169,7,0,1.4906,0.00619888,26024,0.155702,0.818097,0.153172,0.0280542,0.04,0.149756,0.598448,0.792154,1.61033e-09,8.53062,0.549176,228.018,0.0419857,2.64862,113.399,11,7,3
2281,1.20695,7,0,1.49052,0.00619804,26031,0.155661,0.818226,0.153182,0.0280516,0.04,0.1476,0.603042,0.792143,1.61033e-09,8.52898,0.549068,228.016,0.0419884,2.64868,113.399,11,7,3
2282,1.03555,7,0,1.4904,0.00619721,26038,0.155619,0.818349,0.153192,0.0280494,0.04,0.136153,0.551754,0.792134,1.61033e-09,8.52741,0.548961,228.015,0.0419912,2.64875,113.398,11,7,3
2283,1.208,7,0,1.49032,0.00619638,26045,0.155577,0.818485,0.153183,0.0280472,0.04,0.146983,0.600343,0.792125,1.61033e-09,8.53662,0.549218,228.009,0.0419939,2.64879,113.398,11,7,3
2284,1.20824,8,0,1.49024,0.00619543,26053,0.155529,0.818726,0.153194,0.0280444,0.04,0.298003,1.39025,0.792105,1.61033e-09,8.53819,0.549194,228.006,0.0419964,2.64883,113.399,11,8,2
2285,1.03463,9,0,1.49008,0.00619436,26062,0.155475,0.818821,0.153235,0.0280413,0.04,0.312195,1.24618,0.792077,1.61033e-09,8.53688,0.54907,228,0.0419987,2.64883,113.401,12,9,1
2286,1.13244,8,0,1.48997,0.00619341,26070,0.155428,0.818944,0.153242,0.0280389,0.04,0.230164,1.40384,0.792059,1.61033e-09,8.53535,0.548948,227.997,0.0420017,2.64885,113.402,12,8,2
2287,1.34583,8,0,1.48993,0.00619245,26078,0.15538,0.819054,0.153258,0.0280365,0.04,0.0688304,0.108513,0.792034,1.61033e-09,8.53671,0.548931,227.993,0.0420053,2.64889,113.403,12,6,2
2288,1.17774,8,0,1.48983,0.00619151,26086,0.155332,0.819194,0.153265,0.0280339,0.04,0.186943,1.03563,0.792016,1.61033e-09,8.53581,0.54883,227.987,0.0420078,2.64894,113.404,12,8,2
2289,1.06032,7,0,1.48972,0.00619067,26093,0.155291,0.819276,0.153275,0.0280313,0.04,0.13636,0.606633,0.792008,1.61033e-09,8.53417,0.548721,227.991,0.0420122,2.64902,113.404,12,7,2
2290,0.813056,6,0,1.48956,0.00618996,26099,0.155255,0.819274,0.15325,0.0280295,0.04,0.0556087,0.0849443,0.792012,1.61033e-09,8.53277,0.548628,227.994,0.0420166,2.6491,113.402,12,6,3
2291,0.693746,8,0,1.48932,0.00618901,26107,0.155207,0.819255,0.153256,0.0280275,0.04,0.0518182,0.087261,0.791995,1.61033e-09,8.5308,0.5485,227.987,0.0420184,2.64932,113.402,12,7,2
2292,1.07405,6,0,1.48922,0.0061883,26113,0.155172,0.81933,0.15323,0.0280258,0.04,0.0648272,0.0960417,0.791997,1.61033e-09,8.52915,0.548392,227.99,0.0420218,2.6494,113.4,12,6,3
2293,0.899301,7,0,1.48906,0.00618747,26120,0.15513,0.819357,0.153201,0.0280236,0.04,0.0593709,0.087103,0.791991,1.61033e-09,8.52717,0.548266,227.985,0.0420238,2.64964,113.398,12,7,3
2294,0.90698,8,0,1.48888,0.00618653,26128,0.155083,0.819391,0.153168,0.028021,0.04,0.0637904,0.0862998,0.791981,1.61033e-09,8.52525,0.548144,227.971,0.0420254,2.64984,113.395,12,8,3
2295,0.902351,8,0,1.48871,0.00618558,26136,0.155035,0.819423,0.153138,0.0280183,0.04,0.0646537,0.0845022,0.791962,1.61033e-09,8.52688,0.54814,227.958,0.0420267,2.65009,113.395,12,8,3
2296,1.09486,9,0,1.48857,0.00618452,26145,0.154982,0.81943,0.15314,0.0280164,0.04,0.0601669,0.0912991,0.791935,1.61033e-09,8.52477,0.548003,227.945,0.0420288,2.65031,113.395,12,7,2
2297,0.807339,8,0,1.48836,0.00618357,26153,0.154934,0.819425,0.153109,0.028014,0.04,0.0610832,0.0866364,0.791923,1.61033e-09,8.52296,0.547884,227.932,0.0420306,2.65055,113.393,12,8,3
2298,1.06096,9,0,1.48821,0.00618251,26162,0.154881,0.819511,0.153117,0.0280114,0.04,0.105913,0.409761,0.791894,1.61033e-09,8.52215,0.547798,227.918,0.0420324,2.65083,113.394,12,8,2
2299,1.09793,9,0,1.48808,0.00618144,26171,0.154828,0.819556,0.153139,0.0280082,0.04,0.0714801,0.12787,0.791863,1.61033e-09,8.52533,0.547891,227.905,0.042035,2.65111,113.395,12,8,2
2300,0.942932,8,1,1.48791,0.0061805,26179,0.154819,0.819496,0.153145,0.0280058,0.04,0.0566296,0.0904001,0.791846,1.61033e-09,8.52348,0.547782,227.899,0.0420387,2.6514,113.394,12,7,3
2301,0.523237,8,0,1.48762,0.00617955,26187,0.154771,0.81941,0.153151,0.0280045,0.04,0.0468451,0.0778793,0.791836,1.61033e-09,8.52164,0.547667,227.895,0.0420421,2.65166,113.394,12,7,1
2302,0.732967,8,0,1.48739,0.00617861,26195,0.154724,0.81939,0.153159,0.0280029,0.04,0.0574748,0.078562,0.791824,1.61033e-09,8.52013,0.547565,227.89,0.0420457,2.6519,113.394,12,7,2
2303,0.64372,8,0,1.48713,0.00617767,26203,0.154677,0.819339,0.153165,0.0280009,0.04,0.0548335,0.0828636,0.791811,1.61033e-09,8.51821,0.547451,227.886,0.0420493,2.65218,113.394,12,7,1
2304,0.677769,8,0,1.48688,0.00617672,26211,0.15463,0.819284,0.153171,0.0279981,0.04,0.192656,1.13632,0.791788,1.61033e-09,8.51642,0.547343,227.881,0.0420545,2.65246,113.394,12,8,2
2305,0.72627,9,0,1.48662,0.00617566,26220,0.154577,0.819269,0.153212,0.0279982,0.04,0.115032,0.52396,0.79176,1.61033e-09,8.51438,0.547217,227.874,0.0420574,2.65277,113.396,12,8,2
2306,0.4414,10,0,1.48622,0.00617449,26230,0.154518,0.819121,0.153209,0.0280007,0.04,0.0528828,0.0792387,0.791755,1.61033e-09,8.51203,0.547059,227.855,0.0420605,2.65306,113.394,12,9,1
2307,0.761874,9,0,1.48598,0.00617343,26239,0.154465,0.819128,0.153211,0.0279981,0.04,0.0654921,0.12051,0.791735,1.61033e-09,8.51005,0.546918,227.844,0.0420646,2.65333,113.393,12,8,1
2308,0.803249,9,0,1.48574,0.00617237,26248,0.154412,0.819121,0.153213,0.0279946,0.04,0.0971389,0.388399,0.7917,1.61033e-09,8.50794,0.546785,227.831,0.0420674,2.65363,113.392,12,9,2
2309,0.662579,10,0,1.48543,0.00617119,26258,0.154353,0.819078,0.153249,0.0279961,0.04,0.0948339,0.357758,0.791654,1.61033e-09,8.50584,0.546642,227.816,0.0420691,2.65395,113.394,12,9,1
2310,1.13814,10,1,1.4853,0.00617002,26268,0.154332,0.819046,0.153287,0.0279948,0.04,0.0982887,0.365328,0.791601,1.61033e-09,8.50421,0.546519,227.801,0.0420706,2.65429,113.396,12,8,2
2311,1.18985,10,1,1.48518,0.00616884,26278,0.154312,0.819077,0.153323,0.0279928,0.04,0.100741,0.35652,0.79157,1.61033e-09,8.51248,0.546378,227.781,0.0420716,2.65456,113.396,12,8,2
2312,0.79259,8,1,1.48497,0.00616791,26286,0.154303,0.818975,0.153306,0.0279908,0.04,0.0402729,0.0653031,0.791554,1.61033e-09,8.51196,0.546296,227.774,0.0420741,2.65486,113.395,12,6,2
