# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
456;1789210721769;2.67915,-1.86362,2.37817;-4.21027,3.36491 -4.13928,-3.49572 4.07363,-3.55846 4.17461,3.56942;0.0475566 0.0449358 0.055306 0.0433395;0.0173913 0.0175856 0.0208169 0.00298328;1,1
457;1789210721823;2.65333,-1.89091,2.34525;-4.21419,3.35645 -4.13851,-3.49645 4.07628,-3.55721 4.1716,3.57234;0.047185 0.0447542 0.054911 0.0431446;0.0172123 0.0174791 0.0206544 0.00298212;1,1
458;1789210721876;2.57045,-1.95378,2.25765;-4.21457,3.32463 -4.13856,-3.49687 4.07721,-3.55659 4.1695,3.5815;0.0465366 0.044585 0.0543515 0.0428924;0.0170461 0.0173723 0.0204564 0.00298083;1,1
459;1789210721930;2.55103,-1.94644,2.25487;-4.21664,3.32927 -4.13762,-3.49687 4.07761,-3.55648 4.17019,3.57993;0.0465708 0.0445712 0.0543487 0.0428801;0.0170461 0.0173723 0.0204564 0.00298083;1,1
460;1789210721972;2.56795,-1.94473,2.259;-4.21655,3.33708 -4.13781,-3.49685 4.07954,-3.55677 4.16863,3.57731;0.046615 0.0445729 0.0543695 0.0428399;0.0170461 0.0173723 0.0204564 0.00298083;1,1
461;1789210722025;2.54954,-1.95072,2.23476;-4.21642,3.33627 -4.13788,-3.49683 4.07959,-3.55673 4.1685,3.57764;0.0466096 0.0445736 0.0543702 0.0428419;0.0170461 0.0173723 0.0204564 0.00298083;1,1
462;1789210722075;2.52134,-1.9684,2.2022;-4.21646,3.3351 -4.13788,-3.49685 4.07936,-3.55669 4.16872,3.57815;0.0466031 0.0445735 0.0543675 0.0428485;0.0170461 0.0173723 0.0204564 0.00298083;1,1
463;1789210722127;2.4903,-1.99139,2.16681;-4.21611,3.33444 -4.13797,-3.49689 4.07926,-3.55661 4.16853,3.57834;0.0465978 0.0445758 0.0543672 0.0428497;0.0170461 0.0173723 0.0204564 0.00298083;1,1
464;1789210722181;2.45598,-2.00831,2.13006;-4.22046,3.3226 -4.13676,-3.49725 4.08133,-3.55578 4.16593,3.58291;0.0463802 0.0445006 0.0539977 0.042732;0.0169696 0.0172874 0.020318 0.00297974;1,1
465;1789210722232;2.31409,-2.09128,1.95863;-4.22353,3.30963 -4.13604,-3.49773 4.08566,-3.55508 4.16322,3.58562;0.0456497 0.0442871 0.0532806 0.0423401;0.0168135 0.0171847 0.0200899 0.00297842;1,1
466;1789210722278;2.33355,-2.07835,1.971;-4.22382,3.30767 -4.13562,-3.49769 4.08506,-3.55527 4.16366,3.58665;0.0456425 0.0442837 0.053277 0.0423538;0.0168135 0.0171847 0.0200899 0.00297842;1,1
467;1789210722327;2.32724,-2.08535,1.95893;-4.2238,3.30775 -4.13563,-3.49769 4.08503,-3.55529 4.16368,3.58658;0.0456427 0.0442838 0.0532769 0.0423534;0.0168135 0.0171847 0.0200899 0.00297842;1,1
468;1789210722377;2.29499,-2.09808,1.92334;-4.22393,3.30945 -4.13558,-3.49769 4.08521,-3.55534 4.16359,3.58601;0.0456513 0.0442832 0.0532787 0.0423472;0.0168135 0.0171847 0.0200899 0.00297842;1,1
469;1789210722429;2.26226,-2.11322,1.88491;-4.22378,3.30791 -4.13565,-3.49768 4.085,-3.55531 4.1637,3.58647;0.0456433 0.044284 0.0532768 0.0423527;0.0168135 0.0171847 0.0200899 0.00297842;1,1
470;1789210722482;2.22406,-2.1203,1.84265;-4.22396,3.31014 -4.13557,-3.49769 4.08526,-3.55535 4.16356,3.58573;0.0456546 0.0442831 0.0532792 0.0423444;0.0168135 0.0171847 0.0200899 0.00297842;1,1
471;1789210722533;2.1921,-2.13298,1.80518;-4.22827,3.29581 -4.13367,-3.49808 4.0876,-3.55497 4.16065,3.59074;0.0454285 0.0441953 0.0528744 0.0422241;0.0167138 0.0170924 0.0199296 0.00297721;1,1
472;1789210722578;2.01453,-2.18402,1.60569;-4.22385,3.27798 -4.13598,-3.49846 4.0833,-3.55442 4.16277,3.59516;0.0445746 0.0440397 0.0520637 0.0419617;0.01655 0.0169921 0.0197002 0.0029757;1,1
473;1789210722630;1.94732,-2.1497,1.62225;-4.22809,3.29438 -4.1337,-3.49814 4.08811,-3.55526 4.16062,3.59012;0.0446647 0.044011 0.0521056 0.0418857;0.01655 0.0169921 0.0197002 0.0029757;1,1
474;1789210722680;1.98278,-2.19981,1.56243;-4.22851,3.29548 -4.13341,-3.49812 4.08787,-3.55533 4.16087,3.58955;0.0446716 0.0440079 0.0521037 0.0418833;0.01655 0.0169921 0.0197002 0.0029757;1,1
475;1789210722742;1.93612,-2.20274,1.51251;-4.22845,3.29578 -4.13345,-3.49811 4.08766,-3.55538 4.16096,3.58928;0.0446726 0.0440084 0.0521026 0.0418826;0.01655 0.0169921 0.0197002 0.0029757;1,1
476;1789210723048;1.97376,2.20728,-1.556;-4.22823,3.28001 -4.1334,-3.50132 4.08687,-3.55057 4.16083,3.59748;0.044603 0.0440296 0.0520573 0.0419538;0.01655 0.0169921 0.0197002 0.0029757;1,1
477;1789210723097;0.000762196,0.0335824,-0.0371333;-4.22842,3.27197 -4.13209,-3.50483 4.0875,-3.54502 4.16151,3.59954;0.0445704 0.0440463 0.0520082 0.0419721;0.01655 0.0169921 0.0197002 0.0029757;1,1
478;1789210723148;0.00269716,0.0682358,-0.0765655;-4.22847,3.27512 -4.13209,-3.50474 4.08722,-3.54597 4.15993,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
479;1789210723192;0.0044227,0.0651735,-0.0724316;-4.22847,3.27512 -4.13209,-3.50474 4.08722,-3.54597 4.15993,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
480;1789210723245;0.00843859,0.102212,-0.113305;-4.22847,3.27512 -4.13209,-3.50474 4.08722,-3.54597 4.15993,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
481;1789210723300;0.0136653,0.140504,-0.157981;-4.22847,3.27513 -4.13209,-3.50474 4.08722,-3.54598 4.15994,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
482;1789210723352;0.0320859,0.276728,-0.313588;-4.22847,3.27513 -4.13209,-3.50474 4.08722,-3.54598 4.15994,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
483;1789210723397;0.0415957,0.306106,-0.348747;-4.22847,3.27513 -4.13209,-3.50474 4.08722,-3.54598 4.15994,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
484;1789210723449;0.0428704,0.3063,-0.347307;-4.22847,3.27513 -4.13209,-3.50474 4.08722,-3.54598 4.15994,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
485;1789210723504;0.056345,0.342099,-0.389468;-4.22847,3.27513 -4.13209,-3.50474 4.08722,-3.54598 4.15994,3.59859;0.0445839 0.0440462 0.0520231 0.0419577;0.01655 0.0169921 0.0197002 0.0029757;1,1
486;1789210723705;0.121482,0.463775,-0.544773;-4.22835,3.28318 -4.13257,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419494;0.01655 0.0169921 0.0197002 0.0029757;1,1
487;1789210723764;0.00142008,0.040479,-0.0463065;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
488;1789210723810;0.00351994,0.0712027,-0.0849519;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
489;1789210723859;0.0040365,0.0643023,-0.0776392;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
490;1789210723910;0.00726696,0.0994739,-0.117416;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
491;1789210723959;0.0115563,0.132962,-0.155128;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
492;1789210724013;0.0182531,0.169806,-0.19675;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
493;1789210724065;0.0427686,0.336005,-0.39185;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
494;1789210724115;0.0565075,0.367296,-0.430431;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
495;1789210724422;-0.0302195,0.300326,-2.78853;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
496;1789210724470;0.000306549,0.0333389,-0.0290666;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
497;1789210724515;0.00102866,0.0636177,-0.0518174;-4.22835,3.28318 -4.13256,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446196 0.0440051 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
498;1789210724568;0.00135715,0.065755,-0.0434172;-4.22884,3.28316 -4.13186,-3.49826 4.08721,-3.55497 4.16123,3.59699;0.044622 0.0440001 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
499;1789210724624;0.00270269,0.10412,-0.0593369;-4.2281,3.28319 -4.13244,-3.49825 4.08721,-3.55497 4.16123,3.59699;0.0446191 0.0440056 0.0520958 0.0419493;0.01655 0.0169921 0.0197002 0.0029757;1,1
500;1789210724929;-0.000537336,0.0643573,-3.08277;-4.2281,3.28319 -4.13244,-3.49825 4.08061,-3.55492 4.16566,3.59716;0.0446191 0.0440056 0.0520403 0.0420031;0.01655 0.0169921 0.0197002 0.0029757;1,1
501;1789210724988;5.15634e-05,0.0426135,-0.000660746;-4.2281,3.28319 -4.13244,-3.49825 4.08085,-3.55493 4.16525,3.59714;0.0446191 0.0440056 0.0520436 0.0419999;0.01655 0.0169921 0.0197002 0.0029757;1,1
502;1789210725042;-3.46415e-05,0.0816305,-0.000346952;-4.22551,3.28329 -4.13512,-3.49824 4.08537,-3.55496 4.16205,3.59702;0.0446082 0.0440279 0.0520824 0.0419622;0.01655 0.0169921 0.0197002 0.0029757;1,1
503;1789210725094;-0.000257478,0.076296,0.00153123;-4.22525,3.2833 -4.13528,-3.49824 4.08624,-3.55496 4.1611,3.59699;0.0446073 0.0440297 0.0520916 0.0419533;0.01655 0.0169921 0.0197002 0.0029757;1,1
504;1789210725138;-0.000446458,0.107746,0.00704283;-4.22885,3.27651 -4.1317,-3.49826 4.08977,-3.55499 4.15897,3.5993;0.0445932 0.043999 0.0521203 0.041946;0.01655 0.0169921 0.0197002 0.0029757;1,1
505;1789210725442;0.000548579,0.0710096,-3.13167;-4.22885,3.27651 -4.1317,-3.49826 4.08138,-3.55493 4.16492,3.59953;0.0445932 0.043999 0.052048 0.042016;0.01655 0.0169921 0.0197002 0.0029757;1,1
506;1789210725498;-0.000251775,0.0405391,0.0201793;-4.22187,3.27677 -4.13757,-3.49822 4.08666,-3.55497 4.16071,3.59937;0.0445682 0.0440535 0.0520958 0.0419696;0.01655 0.0169921 0.0197002 0.0029757;1,1
507;1789210725547;-0.00220324,0.0762701,0.0391362;-4.22518,3.27665 -4.13535,-3.49823 4.08994,-3.55499 4.15675,3.59921;0.044579 0.0440299 0.0521324 0.0419339;0.01655 0.0169921 0.0197002 0.0029757;1,1
508;1789210725597;-0.00256007,0.0722329,0.0389168;-4.22593,3.27662 -4.13468,-3.49824 4.0911,-3.555 4.15549,3.59916;0.0445818 0.0440238 0.0521446 0.0419221;0.01655 0.0169921 0.0197002 0.0029757;1,1
509;1789210725642;-0.00361756,0.104741,0.0576664;-4.22593,3.27662 -4.13468,-3.49824 4.08615,-3.55496 4.15936,3.59931;0.0445818 0.0440238 0.0521 0.0419651;0.01655 0.0169921 0.0197002 0.0029757;1,1
510;1789210725956;0.0060721,0.0699691,-3.05419;-4.22586,3.27096 -4.1347,-3.49696 4.08462,-3.55409 4.16288,3.60107;0.0445582 0.0440135 0.0520669 0.0420043;0.01655 0.0169921 0.0197002 0.0029757;1,1
511;1789210726005;-0.000930196,0.0339311,0.0322074;-4.2276,3.26973 -4.13303,-3.49798 4.08856,-3.55183 4.15908,3.59889;0.0445562 0.0440052 0.0520857 0.0419504;0.01655 0.0169921 0.0197002 0.0029757;1,1
512;1789210726056;-0.00272103,0.06888,0.0661694;-4.22722,3.27678 -4.13327,-3.49884 4.0901,-3.54983 4.15753,3.59815;0.0445863 0.0440136 0.0520835 0.0419287;0.01655 0.0169921 0.0197002 0.0029757;1,1
513;1789210726106;-0.00337794,0.0659552,0.0675601;-4.22851,3.27626 -4.13241,-3.49881 4.09,-3.54986 4.1577,3.59825;0.0445886 0.0440042 0.0520823 0.0419308;0.01655 0.0169921 0.0197002 0.0029757;1,1
514;1789210726152;-0.00536255,0.0948496,0.0989624;-4.22755,3.27743 -4.13304,-3.49882 4.08939,-3.54984 4.15836,3.59808;0.0445904 0.0440111 0.0520758 0.0419353;0.01655 0.0169921 0.0197002 0.0029757;1,1
515;1789210726460;0.00869305,0.0651212,-3.00561;-4.22726,3.27639 -4.13188,-3.4989 4.08935,-3.55419 4.15835,3.59729;0.0445853 0.0440108 0.0521141 0.0419292;0.01655 0.0169921 0.0197002 0.0029757;1,1
516;1789210726511;-0.000620842,0.0288125,0.038514;-4.22148,3.27576 -4.13561,-3.49782 4.08818,-3.55389 4.16023,3.59499;0.0445587 0.0440429 0.052096 0.0419256;0.01655 0.0169921 0.0197002 0.0029757;1,1
517;1789210726557;-0.00227965,0.0546088,0.0708691;-4.22049,3.28059 -4.13634,-3.49725 4.08934,-3.55378 4.1591,3.59377;0.0445757 0.0440461 0.0521064 0.0419041;0.01655 0.0169921 0.0197002 0.0029757;1,1
518;1789210726606;-0.00298727,0.0527394,0.0663929;-4.22083,3.28018 -4.13608,-3.49719 4.0894,-3.55377 4.15888,3.59403;0.0445754 0.044043 0.0521078 0.0419049;0.01655 0.0169921 0.0197002 0.0029757;1,1
519;1789210726656;-0.00511843,0.080417,0.101205;-4.22118,3.28152 -4.13586,-3.49809 4.08892,-3.55351 4.15946,3.59345;0.044582 0.0440475 0.0521001 0.0419052;0.01655 0.0169921 0.0197002 0.0029757;1,1
520;1789210726967;0.00339341,0.0522501,3.076;-4.22883,3.27197 -4.13015,-3.4987 4.08892,-3.55386 4.15952,3.59901;0.0445736 0.0439948 0.0521032 0.0419513;0.01655 0.0169921 0.0197002 0.0029757;1,1
521;1789210727016;-0.00116833,0.027003,0.0339323;-4.22203,3.26542 -4.13397,-3.49748 4.08802,-3.55393 4.1605,3.59855;0.0445218 0.0440303 0.0520944 0.0419579;0.01655 0.0169921 0.0197002 0.0029757;1,1
522;1789210727064;-0.00273271,0.0541464,0.0669978;-4.21971,3.26738 -4.13562,-3.49804 4.08816,-3.55397 4.16035,3.59798;0.0445219 0.0440519 0.0520961 0.0419516;0.01655 0.0169921 0.0197002 0.0029757;1,1
523;1789210727120;-0.00315795,0.0589046,0.0718315;-4.22006,3.2681 -4.13539,-3.49777 4.08814,-3.55404 4.1603,3.59778;0.0445258 0.0440474 0.0520969 0.0419497;0.01655 0.0169921 0.0197002 0.0029757;1,1
524;1789210727170;-0.00620458,0.0873435,0.106847;-4.2195,3.26326 -4.13572,-3.49805 4.08798,-3.55393 4.16046,3.59931;0.044506 0.044053 0.0520944 0.0419643;0.01655 0.0169921 0.0197002 0.0029757;1,1
525;1789210727475;0.00970483,-0.114946,-3.01644;-4.23035,3.26543 -4.12872,-3.49942 4.08798,-3.55385 4.16048,3.60132;0.0445528 0.0439875 0.0520938 0.0419799;0.01655 0.0169921 0.0197002 0.0029757;1,1
526;1789210727535;-0.000126879,0.033945,0.017201;-4.22639,3.25635 -4.13026,-3.49844 4.08278,-3.55356 4.16303,3.60209;0.0445032 0.0440025 0.0520525 0.0420248;0.01655 0.0169921 0.0197002 0.0029757;1,1
527;1789210727584;-0.000457725,0.0617804,0.0262132;-4.23119,3.25192 -4.12481,-3.49839 4.08739,-3.55401 4.15907,3.60301;0.0445033 0.043959 0.0520995 0.0419921;0.01655 0.0169921 0.0197002 0.0029757;1,1
528;1789210727635;-0.000677227,0.0562656,0.0155153;-4.2313,3.25294 -4.12469,-3.49848 4.08771,-3.5538 4.15913,3.60305;0.0445079 0.0439587 0.0520988 0.0419909;0.01655 0.0169921 0.0197002 0.0029757;1,1
529;1789210727679;-0.00106341,0.0803934,0.0196198;-4.23124,3.25243 -4.12476,-3.49829 4.08755,-3.55412 4.15911,3.60271;0.0445051 0.043958 0.052101 0.041989;0.01655 0.0169921 0.0197002 0.0029757;1,1
530;1789210727731;-0.00170397,0.109993,0.0244695;-4.23119,3.25406 -4.12486,-3.49841 4.08674,-3.55392 4.1597,3.60237;0.0445112 0.0439595 0.0520922 0.0419927;0.01655 0.0169921 0.0197002 0.0029757;1,1
531;1789210727777;-0.00252417,0.135718,0.0325874;-4.23659,3.24264 -4.11677,-3.49904 4.088,-3.55293 4.15611,3.60511;0.0444889 0.0439072 0.0521079 0.0419936;0.01655 0.0169921 0.0197002 0.0029757;1,1
532;1789210727843;-0.00775411,0.281778,0.070679;-4.24181,3.22975 -4.10885,-3.49986 4.0919,-3.55155 4.15128,3.60878;0.0444619 0.0438585 0.0521398 0.0419839;0.01655 0.0169921 0.0197002 0.0029757;1,1
533;1789210727900;-0.0118713,0.312649,0.0881774;-4.24186,3.23053 -4.10878,-3.4996 4.09072,-3.55211 4.15122,3.60806;0.0444642 0.0438566 0.0521392 0.0419833;0.01655 0.0169921 0.0197002 0.0029757;1,1
534;1789210727951;-0.0105218,0.306267,0.0953807;-4.24141,3.22964 -4.10878,-3.49946 4.09046,-3.55203 4.15186,3.60863;0.0444603 0.0438572 0.0521339 0.0419923;0.01655 0.0169921 0.0197002 0.0029757;1,1
535;1789210728146;-0.0287098,0.412398,0.183287;-4.23321,3.27003 -4.12623,-3.49935 4.0886,-3.55201 4.15866,3.60106;0.0445847 0.0439637 0.0520897 0.0419654;0.01655 0.0169921 0.0197002 0.0029757;1,1
536;1789210728200;-0.000689724,0.029031,0.025104;-4.23775,3.26519 -4.1191,-3.49857 4.08228,-3.55459 4.1606,3.60136;0.0445851 0.0439115 0.0520714 0.0420077;0.01655 0.0169921 0.0197002 0.0029757;1,1
537;1789210728251;-0.00219328,0.0561185,0.0493671;-4.23916,3.26208 -4.11705,-3.49878 4.08389,-3.55454 4.15883,3.60258;0.044579 0.0438988 0.0520879 0.042002;0.01655 0.0169921 0.0197002 0.0029757;1,1
538;1789210728296;-0.00236394,0.0505257,0.0459716;-4.239,3.26128 -4.11728,-3.49875 4.08392,-3.55452 4.15898,3.60304;0.044575 0.0439001 0.0520872 0.0420063;0.01655 0.0169921 0.0197002 0.0029757;1,1
539;1789210728605;0.0021496,0.0262459,3.12088;-4.23252,3.27555 -4.12664,-3.49949 4.08394,-3.55313 4.15895,3.59956;0.0446068 0.0439705 0.0520749 0.0419758;0.01655 0.0169921 0.0197002 0.0029757;1,1
540;1789210728658;-0.000882612,0.0273423,0.0287011;-4.23303,3.27732 -4.12438,-3.4984 4.08462,-3.5522 4.16246,3.59859;0.0446195 0.0439501 0.0520522 0.0419814;0.01655 0.0169921 0.0197002 0.0029757;1,1
541;1789210728708;-0.00227219,0.0530347,0.0549748;-4.23301,3.28027 -4.12447,-3.49834 4.08358,-3.55274 4.16312,3.59648;0.0446314 0.0439507 0.0520484 0.0419722;0.01655 0.0169921 0.0197002 0.0029757;1,1
542;1789210728759;-0.00280954,0.0523303,0.053539;-4.2328,3.27979 -4.12476,-3.49833 4.08299,-3.55274 4.16326,3.59676;0.0446281 0.0439527 0.0520448 0.0419779;0.01655 0.0169921 0.0197002 0.0029757;1,1
543;1789210728806;-0.00445147,0.0767461,0.0786647;-4.2328,3.27999 -4.12476,-3.49854 4.08269,-3.55242 4.16337,3.59694;0.0446294 0.043954 0.05204 0.0419812;0.01655 0.0169921 0.0197002 0.0029757;1,1
544;1789210728863;-0.00702682,0.106125,0.109269;-4.23299,3.27957 -4.12449,-3.49847 4.08303,-3.5525 4.16323,3.59702;0.0446284 0.0439516 0.052043 0.0419797;0.01655 0.0169921 0.0197002 0.0029757;1,1
545;1789210728912;-0.0100827,0.131747,0.134484;-4.233,3.28092 -4.12446,-3.49875 4.07462,-3.55191 4.16739,3.59503;0.0446325 0.0439533 0.0519753 0.0420234;0.01655 0.0169921 0.0197002 0.0029757;1,1
546;1789210728962;-0.0223444,0.263285,0.269878;-4.2329,3.28194 -4.12457,-3.499 4.06792,-3.55138 4.17083,3.59332;0.0446347 0.0439558 0.0519204 0.0420581;0.01655 0.0169921 0.0197002 0.0029757;1,1
547;1789210729009;-0.0270001,0.288501,0.294771;-4.23295,3.28086 -4.12439,-3.49903 4.058,-3.55119 4.1754,3.59406;0.0446303 0.0439549 0.0518476 0.0421335;0.01655 0.0169921 0.0197002 0.0029757;1,1
548;1789210729060;-0.022558,0.287876,0.297083;-4.2329,3.28263 -4.12458,-3.49903 4.06766,-3.55139 4.17106,3.59305;0.0446379 0.0439562 0.051918 0.0420582;0.01655 0.0169921 0.0197002 0.0029757;1,1
549;1789210729264;-0.0633635,0.385852,0.399938;-4.22973,3.27963 -4.13122,-3.49899 4.07624,-3.55145 4.16548,3.59749;0.0446085 0.0439967 0.0519889 0.0420264;0.01655 0.0169921 0.0197002 0.0029757;1,1
550;1789210729312;-0.000437342,0.0245049,0.0245544;-4.22944,3.28236 -4.13161,-3.49899 4.05877,-3.55133 4.17336,3.59425;0.0446154 0.0439997 0.0518628 0.0421211;0.01655 0.0169921 0.0197002 0.0029757;1,1
551;1789210729370;-0.0016269,0.0541573,0.0546039;-4.22936,3.28439 -4.13184,-3.49899 4.05702,-3.55132 4.17418,3.59371;0.0446242 0.0440012 0.0518501 0.0421287;0.01655 0.0169921 0.0197002 0.0029757;1,1
552;1789210729415;-0.00232763,0.0519324,0.0528531;-4.22939,3.28417 -4.13182,-3.49899 4.05753,-3.55133 4.17393,3.59393;0.0446235 0.0440009 0.0518539 0.0421268;0.01655 0.0169921 0.0197002 0.0029757;1,1
553;1789210729468;-0.00428505,0.0781306,0.0798376;-4.22941,3.28462 -4.13166,-3.49899 4.05791,-3.55133 4.17375,3.59356;0.0446256 0.0440002 0.0518566 0.0421211;0.01655 0.0169921 0.0197002 0.0029757;1,1
554;1789210729515;-0.00655971,0.101779,0.104053;-4.2294,3.28483 -4.13168,-3.49899 4.05726,-3.55132 4.174,3.59338;0.0446264 0.0440003 0.0518521 0.042124;0.01655 0.0169921 0.0197002 0.0029757;1,1
555;1789210729571;-0.0097839,0.129621,0.1327;-4.22787,3.29636 -4.13336,-3.49768 4.04551,-3.55479 4.18006,3.58652;0.0446694 0.0440069 0.0517951 0.0421521;0.01655 0.0169921 0.0197002 0.0029757;1,1
556;1789210729620;-0.0205839,0.257335,0.262407;-4.22771,3.30367 -4.13361,-3.49755 4.03647,-3.55449 4.18457,3.58134;0.0447019 0.0440079 0.0517263 0.0421746;0.01655 0.0169921 0.0197002 0.0029757;1,1
557;1789210729670;-0.0239509,0.286404,0.290043;-4.22771,3.30393 -4.13361,-3.49758 4.03644,-3.55445 4.18461,3.58098;0.0447029 0.0440081 0.0517256 0.042172;0.01655 0.0169921 0.0197002 0.0029757;1,1
558;1789210729716;-0.0243653,0.285634,0.289249;-4.22772,3.30296 -4.13359,-3.49756 4.03683,-3.55441 4.18448,3.5817;0.0446984 0.0440078 0.0517278 0.0421754;0.01655 0.0169921 0.0197002 0.0029757;1,1
559;1789210729766;-0.032218,0.308702,0.314579;-4.22771,3.3037 -4.13361,-3.49757 4.03629,-3.55437 4.18465,3.58115;0.0447018 0.0440081 0.051724 0.0421743;0.01655 0.0169921 0.0197002 0.0029757;1,1
560;1789210729818;-0.0399664,0.334282,0.341089;-4.2277,3.30361 -4.13363,-3.49714 4.03618,-3.55477 4.1847,3.58129;0.0447014 0.0440051 0.0517267 0.0421762;0.01655 0.0169921 0.0197002 0.0029757;1,1
561;1789210729875;-0.0496607,0.361572,0.371915;-4.22754,3.30996 -4.13387,-3.49682 4.02683,-3.55477 4.18941,3.5766;0.044731 0.0440047 0.0516585 0.0422053;0.01655 0.0169921 0.0197002 0.0029757;1,1
562;1789210729925;-0.0848249,0.486007,0.50278;-4.22756,3.31133 -4.13384,-3.49872 4.06618,-3.55389 4.16869,3.58396;0.0447314 0.0440122 0.0516685 0.0419228;0.0165487 0.0169921 0.0196703 0.00297542;1,1
563;1789210729971;-0.317489,0.368506,1.30898;-4.22727,3.29031 -4.13384,-3.49887 4.0488,-3.55349 4.17906,3.58991;0.044574 0.0440132 0.050979 0.0418888;0.0165487 0.0169921 0.0195541 0.00297495;1,1
564;1789210730020;-0.289976,0.314122,1.28886;-4.2273,3.29258 -4.13384,-3.49885 4.04968,-3.55351 4.1784,3.58903;0.0445873 0.0440131 0.0509865 0.0418741;0.0165487 0.0169921 0.0195541 0.00297495;1,1
565;1789210730075;-0.30491,0.311496,1.29239;-4.22732,3.29366 -4.13384,-3.49884 4.05009,-3.55352 4.17808,3.58862;0.0445937 0.044013 0.05099 0.0418672;0.0165487 0.0169921 0.0195541 0.00297495;1,1
566;1789210730125;-0.336644,0.311892,1.31142;-4.22731,3.29318 -4.13384,-3.49884 4.04987,-3.55351 4.17824,3.58882;0.0445909 0.044013 0.0509882 0.0418707;0.0165487 0.0169921 0.0195541 0.00297495;1,1
567;1789210730174;-0.355634,0.319939,1.31901;-4.2273,3.29271 -4.13384,-3.49884 4.04961,-3.55351 4.17842,3.58902;0.0445881 0.044013 0.0509861 0.0418744;0.0165487 0.0169921 0.0195541 0.00297495;1,1
568;1789210730219;-0.377135,0.322537,1.32208;-4.2273,3.29285 -4.13384,-3.49884 4.04966,-3.55351 4.17839,3.58897;0.044589 0.044013 0.0509865 0.0418736;0.0165487 0.0169921 0.0195541 0.00297495;1,1
569;1789210730275;-0.40364,0.330692,1.32462;-4.22731,3.2934 -4.13384,-3.49884 4.04985,-3.55351 4.17824,3.58877;0.0445922 0.044013 0.0509881 0.0418703;0.0165487 0.0169921 0.0195541 0.00297495;1,1
570;1789210730330;-0.42633,0.337495,1.3248;-4.2272,3.28518 -4.13384,-3.49884 4.04286,-3.55347 4.18263,3.59103;0.0445042 0.0440128 0.0490863 0.0413988;0.0165487 0.0169905 0.0193358 0.00297425;1,1
