t_ms,node,yaw,hi,sdf0,sdf90,sdf180,sdf270,best_deg
467082705,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467082804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467082905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083207,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083305,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083703,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467083906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084006,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084307,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084404,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084508,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084607,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084709,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084807,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467084903,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085705,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085805,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467085906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086106,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086203,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086407,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086708,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467086907,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087206,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087304,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087407,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087606,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087805,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467087905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088108,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088208,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088305,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088506,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088807,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467088903,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089006,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089207,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089510,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089706,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089803,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467089905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090207,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090305,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090403,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090603,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090703,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090805,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467090904,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091310,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091410,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091606,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091703,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091805,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467091907,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092107,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092503,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092808,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467092904,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093207,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093408,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093503,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093808,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467093905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094107,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094308,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094409,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094510,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094610,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094706,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094807,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467094906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095108,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095207,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095308,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095408,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095506,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095607,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467095907,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096008,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096107,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096303,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096705,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467096912,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097109,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097309,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097504,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097606,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097705,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467097905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098007,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098307,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098609,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467098908,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099006,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099206,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099307,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099603,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099703,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099806,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467099905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100010,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100305,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100506,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100810,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467100906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101304,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101407,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101506,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101703,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467101903,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102203,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102303,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102404,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102603,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102804,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467102905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103006,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103104,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103206,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103309,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103403,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103506,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103609,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103706,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103803,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467103906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104003,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104110,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104302,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104408,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104607,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104708,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104807,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467104905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105107,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105205,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105607,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105709,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105808,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467105905,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106206,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106306,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106406,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106509,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106706,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106803,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467106911,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107208,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107308,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107411,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107504,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107809,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467107907,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108109,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108209,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108305,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108404,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108603,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108708,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108806,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467108906,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109003,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109103,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109208,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109309,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109410,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109505,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109604,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109806,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467109910,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110008,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110208,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110308,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110404,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110507,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110707,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110805,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467110904,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111005,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111106,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111204,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111307,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111405,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111504,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111605,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111704,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111806,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467111907,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467112004,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
467112105,chair_1,32.9078,3599,0.0560603,0.145324,0.279291,0.215139,0
