cycle,node,fresh,fe,warm_conf,settle_maturity,frames_converged,pts,silres,mask_conf,mask_w,state_cx,state_cy,state_cz,state_yaw,state_seat_w,state_seat_d,state_seat_h,state_back_h,obs_cx,obs_cy,obs_cz,obs_yaw,obs_seat_w,obs_seat_d,obs_seat_h,obs_back_h,acc_cx,acc_cy,acc_cz,acc_yaw,acc_seat_w,acc_seat_d,acc_seat_h,acc_back_h,raw_cx,raw_cy,raw_cz,raw_yaw,raw_seat_w,raw_seat_d,raw_seat_h,raw_back_h,std_cx,std_cy,std_cz,std_yaw,std_seat_w,std_seat_d,std_seat_h,std_back_h,gain_cx,gain_cy,gain_cz,gain_yaw,gain_seat_w,gain_seat_d,gain_seat_h,gain_back_h,ext_hw02,ext_hh02,ext_hw05,ext_hh05,ext_hw10,ext_hh10,ext_offx,ext_offy,n_top,n_leg,n_pts,ce_cx,ce_cy,ce_cz,ce_yaw,ce_seat_w,ce_seat_d,ce_seat_h,ce_back_h,ceg_cx,ceg_cy,ceg_cz,ceg_yaw,ceg_seat_w,ceg_seat_d,ceg_seat_h,ceg_back_h
35,chair_2,1,1.05776,0.784279,28,24,90,0,0.941895,1,-0.288717,0.910055,0,3.15061,0.417618,0.403149,0.440358,0.443563,8470.03,45372.8,571.979,1785.2,2112.05,11358.1,221.552,0,20.9643,17.373,7.21401,4.14604,4.81671,3.08181,7.10203,1.92862,33085.4,70084.5,8735.37,5238.9,18008.5,17675.8,7885.23,446.071,5.49771,3.77737,10.6994,13.8159,7.45181,7.5216,11.2614,47.3476,0,0,0.0232165,0.169868,0.053456,0.14705,0.0100601,0,0.198926,0.191385,0.191164,0.184879,0.187792,0.178409,0.113822,-0.151349,380,110,490,-25,16,0.00371085,-0.912248,-1.08301,0,0.025794,1,-1,-1,0,0,0,1,0,-1
36,chair_2,1,1.05673,0.803152,29,25,90,0,0.941895,1,-0.288717,0.910055,0,3.15907,0.416994,0.403149,0.440407,0.443563,49946.4,42580.4,339.78,2153.15,14035,10669,129.536,0,21.7547,18.1993,7.14511,4.3002,5.35714,3.8391,7.03224,1.90934,68054.2,68046.1,7509.41,5591,26452.8,22927.8,6716.31,441.151,3.8333,3.83353,11.5398,13.3738,6.14843,6.60418,12.2021,47.6109,0,0,0.0161395,0.189103,0.24071,0,0.00694891,0,0.198782,0.192296,0.192274,0.186019,0.188299,0.177425,0.11388,-0.152846,380,110,490,-26,17,0.00296868,-0.729798,-0.866405,-1,0.0206352,2,-1,-1,0,0,0,-1,0,-1
37,chair_2,1,1.05451,0.8133,30,26,90,0,0.941895,1,-0.288717,0.910055,0,3.17146,0.415359,0.403149,0.440467,0.443563,47559.9,50481,395.377,7440.37,12935,15657.3,121.921,0,22.5372,19.0173,7.07743,4.93319,5.84604,4.80071,6.96308,1.89024,72752.5,75672.5,6717.84,11026.4,28857.8,30231.4,5872.64,436.339,3.70746,3.63522,12.2007,9.5232,5.88666,5.75137,13.0492,47.8727,0,0,0.0211231,0.325186,0.191611,0,0.00752732,0,0.199399,0.19436,0.193463,0.185253,0.188782,0.177657,0.113096,-0.154265,380,110,490,-27,18,0.00237494,-0.583839,-0.693124,-2,0.0165082,3,-1,-1,0,0,0,-1,0,-1
38,chair_2,1,1.05513,0.813952,31,27,90,0,0.941895,1,-0.288717,0.910055,0,3.1741,0.412201,0.403149,0.440524,0.443563,47772.9,41304.6,373.377,3508.92,12850.9,10056.3,121.026,0,23.3118,19.8272,7.01021,5.20265,6.32652,5.49554,6.89461,0.561402,73582.5,67472.5,6125.22,8753,29614.5,27274.4,5241.85,130.475,3.68649,3.84979,12.7773,10.6886,5.81095,6.05511,13.812,87.5461,0,0,0.0220113,0.179502,0.176289,0,0.00842409,0,0.199665,0.194796,0.1938,0.185526,0.188906,0.177753,0.112788,-0.154564,380,110,490,-28,19,0.00189995,-0.467071,-0.554499,-3,0.0132066,0,-1,-1,0,0,0,-1,0,1
39,chair_2,1,1.05369,0.82592,32,28,90,0,0.941895,1,-0.288717,0.910055,0,3.18062,0.413255,0.403149,0.441149,0.443563,57228.1,57281.3,1402.71,5914.76,16707.8,11845.1,796.343,7.59359e-08,24.0787,20.6289,6.95347,5.68801,6.96395,6.31556,6.83325,0.555788,83141.4,82393.8,6714.52,10582.3,33724.1,28061.9,5430.86,130.051,3.4681,3.4838,12.2037,9.72099,5.4454,5.96954,13.5696,87.6888,0,0,0.0758955,0.242943,0.191904,0,0.053837,0,0.200073,0.195867,0.194627,0.186624,0.189393,0.177979,0.112267,-0.155297,381,109,490,-29,20,0.00151996,-0.373657,-0.4436,-4,0.0105652,0.60913,-1,-1,0,0,0,-1,0,-1
40,chair_2,1,1.0527,0.842957,33,29,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,46717.5,40476.5,106031,9751.9,16913.8,9056.02,105573,0,24.8379,21.4226,7.88394,6.51713,7.60364,6.92136,7.76491,0.550231,73724.3,67404,111780,14893.4,35211.3,25548,110354,129.629,3.68294,3.85174,2.991,8.19415,5.32916,6.25636,3.01027,87.8312,0,0,0.346398,0.270348,0.175248,0,0,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-30,21,0.00121597,-0.298925,-0.35488,-4.80931,0.0327179,1.60913,-1,-1,0,0,0,-1,-1,-1
1,chair_3,1,1.1033,0.0729604,0,0,1085,0,0.941895,1,-0.251358,0.887057,0,3.14159,0.45,0.45,0.447652,0.45,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,0,1,1,1,1,1,1,1,0,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,1e-09,9.16076,12.9509,7.49489,46.1798,19.6308,25.2162,7.49498,-1,0,0,1,0,0,0,1,0,0.19425,0.189242,0.188936,0.18383,0.186046,0.175623,0.156102,-0.172493,360,62,422,-1,1,0,1,1,1,0,0,-1,-1,0,-1,-1,-1,0,0
41,chair_2,1,1.05241,0.531126,34,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.7,16886.7,221.769,380.099,3831.88,4699.63,221.769,0,24.9302,21.7776,7.80721,6.48649,7.68831,7.1993,7.68938,0.544728,41324.6,41989.7,29680.2,6362.96,22558.5,20290,29580.2,129.21,4.91921,4.8801,5.80452,12.5363,6.65802,7.02035,5.81432,87.9734,0.0516691,0.0632765,0.00251497,0.0227196,0.0585556,0.0848328,0.002549,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-24,16.8,0.000972777,-0.23914,-0.283904,-3.84745,0.0261743,1.2873,0,0,0,0,0,0,0,0
42,chair_2,1,1.05213,0.359619,35,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.7,16886.7,221.649,380.099,3831.88,4699.62,221.649,0,25.0215,22.129,7.73125,6.45616,7.77213,7.47446,7.6146,0.539281,35719.4,37372,17259.6,4268.74,18255.8,18161.2,17226.6,128.794,5.29112,5.17281,7.61175,15.3056,7.40115,7.4204,7.61904,88.1154,0.0595863,0.0701157,0.00435058,0.0339647,0.0718321,0.0924244,0.00440285,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-19.2,13.44,0.000778221,-0.191312,-0.227123,-3.07796,0.0209395,1.02984,0,0,0,0,0,0,0,0
43,chair_2,1,1.05185,0.265291,36,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.6,16886.6,221.531,380.099,3831.87,4699.62,221.531,0,25.112,22.477,7.65605,6.42613,7.85511,7.74687,7.54056,0.533888,34263,36207.3,12278.6,3371.77,16366.8,17189.9,12262.5,128.381,5.40241,5.25535,9.02454,17.2215,7.81661,7.62717,9.03047,88.2571,0.0619235,0.0713975,0.00615178,0.0431247,0.0795521,0.0953053,0.00622173,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-15.36,10.752,0.000622577,-0.15305,-0.181698,-2.46237,0.0167516,0.823875,0,0,0,0,0,0,0,0
44,chair_2,1,1.05159,0.21341,37,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.6,16886.6,221.416,380.098,3831.86,4699.61,221.416,0,25.2015,22.8214,7.5816,6.3964,7.93726,8.01655,7.46726,0.528549,33848.5,35891.3,9616.17,2901.66,15446.4,16722.6,9606.74,127.97,5.43538,5.27844,10.1976,18.5642,8.04613,7.73299,10.2026,88.3986,0.0624868,0.0710797,0.00790161,0.0502559,0.0837024,0.0956963,0.00798852,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-12.288,8.6016,0.000498062,-0.12244,-0.145359,-1.9699,0.0134013,0.6591,0,0,0,0,0,0,0,0
45,chair_2,1,1.05132,0.184875,38,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.6,16886.5,221.304,380.099,3831.86,4699.58,221.304,0,25.2902,23.1625,7.50789,6.36697,8.01859,8.28354,7.3947,0.523264,33727.6,35803.7,7973.75,2629.16,14975.1,16492.1,7967.62,127.562,5.44512,5.28489,11.1987,19.5026,8.17174,7.78684,11.203,88.5399,0.0625185,0.0703379,0.00958556,0.0556234,0.0857422,0.0948554,0.00968859,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-9.8304,6.88128,0.000398449,-0.0979519,-0.116287,-1.57592,0.010721,0.52728,0,0,0,0,0,0,0,0
46,chair_2,1,1.05107,0.169181,39,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.6,16886.5,221.194,380.099,3831.86,4699.58,221.194,0,25.3779,23.5,7.43492,6.33784,8.0991,8.54785,7.32286,0.518031,33692.1,35779.3,6869.62,2461.91,14727.8,16377.1,6865.36,127.157,5.44799,5.28669,12.0652,20.1541,8.24008,7.81416,12.0689,88.681,0.062395,0.0695021,0.0111919,0.0595706,0.0865921,0.0934457,0.0113101,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-7.86432,5.50503,0.00031876,-0.0783615,-0.0930296,-1.26073,0.0085768,0.421824,0,0,0,0,0,0,0,0
47,chair_2,1,1.05082,0.16055,40,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.5,16886.6,221.085,380.097,3831.83,4699.59,221.085,0,25.4648,23.8343,7.36267,6.30899,8.17881,8.80953,7.25174,0.512851,33681.5,35772.6,6083.84,2355.65,14596.2,16319.3,6080.73,126.754,5.44884,5.28719,12.8207,20.6037,8.27713,7.82798,12.824,88.8218,0.0622277,0.068662,0.0127119,0.0624331,0.0867906,0.0918017,0.0128442,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-6.29146,4.40402,0.000255008,-0.0626892,-0.0744237,-1.00859,0.00686144,0.337459,0,0,0,0,0,0,0,0
48,chair_2,1,1.05057,0.155802,41,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.5,16886.5,220.98,380.097,3831.83,4699.59,220.98,0,25.5508,24.1652,7.29115,6.28043,8.25772,9.06858,7.18133,0.507722,33678.4,35770.7,5501.65,2286.63,14525.8,16290.1,5499.31,126.353,5.4491,5.28733,13.482,20.9123,8.29718,7.83498,13.4848,88.9625,0.0620499,0.0678411,0.0141397,0.0644973,0.0866406,0.090087,0.0142851,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-5.03317,3.52322,0.000204006,-0.0501514,-0.0595389,-0.806869,0.00548915,0.269967,0,0,0,0,0,0,0,0
1,chair_3,1,1.1033,0.0729604,0,0,1085,0,0.941895,1,-0.251358,0.887057,0,3.14159,0.45,0.45,0.447652,0.45,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,0,1,1,1,1,1,1,1,0,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,1e-09,9.16076,12.9509,7.49489,46.1798,19.6308,25.2162,7.49498,-1,0,0,1,0,0,0,1,0,0.19425,0.189242,0.188936,0.18383,0.186046,0.175623,0.156102,-0.172493,360,62,422,-1,1,0,1,1,1,0,0,-1,-1,0,-1,-1,-1,0,0
49,chair_2,1,1.05034,0.153191,42,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.4,16886.5,220.876,380.096,3831.82,4699.58,220.876,0,25.636,24.4927,7.22035,6.25216,8.33584,9.32505,7.11162,0.502645,33677.4,35770.2,5057.32,2241.17,14487.9,16275.4,5055.51,125.955,5.44917,5.28737,14.0618,21.1233,8.30802,7.83852,14.0643,89.1029,0.0618709,0.067045,0.0154722,0.0659884,0.0863077,0.088381,0.0156297,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-4.02653,2.81857,0.000163205,-0.0401211,-0.0476311,-0.645495,0.00439132,0.215974,0,0,0,0,0,0,0,0
50,chair_2,1,1.0501,0.151755,43,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.4,16886.5,220.775,380.096,3831.81,4699.58,220.775,0,25.7203,24.817,7.15025,6.22417,8.41318,9.57895,7.0426,0.497619,33677.1,35770,4710.45,2210.94,14467.5,16268,4709.02,125.56,5.4492,5.28738,14.5703,21.2673,8.31387,7.84031,14.5725,89.243,0.0616936,0.0662745,0.0167087,0.067075,0.0858819,0.0867194,0.0168773,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-3.22123,2.25486,0.000130564,-0.0320969,-0.0381049,-0.516396,0.00351306,0.172779,0,0,0,0,0,0,0,0
51,chair_2,1,1.04988,0.150965,44,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.4,16886.5,220.676,380.096,3831.8,4699.57,220.676,0,25.8038,25.1381,7.08085,6.19647,8.48975,9.83031,6.97428,0.492642,33677,35769.9,4434.86,2190.72,14456.5,16264.2,4433.72,125.167,5.44921,5.28739,15.0162,21.3652,8.31704,7.84122,15.0181,89.383,0.0615187,0.0655287,0.0178505,0.0678794,0.0854117,0.0851175,0.0180292,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-2.57698,1.80389,0.000104451,-0.0256775,-0.0304839,-0.413117,0.00281045,0.138223,0,0,0,0,0,0,0,0
52,chair_2,1,1.04965,0.150531,45,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.4,16886.4,220.58,380.097,3831.81,4699.54,220.58,0,25.8864,25.4559,7.01214,6.16904,8.56555,10.0792,6.90664,0.487716,33677,35769.8,4212.81,2177.14,14450.6,16262.3,4211.89,124.777,5.44921,5.2874,15.4069,21.4317,8.31874,7.84168,15.4085,89.5228,0.0613465,0.0648065,0.0189008,0.0684887,0.0849231,0.08358,0.0190885,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-2.06158,1.44311,8.35609e-05,-0.020542,-0.0243871,-0.330494,0.00224836,0.110579,0,0,0,0,0,0,0,0
53,chair_2,1,1.04944,0.150292,46,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.4,16886.3,220.485,380.097,3831.8,4699.54,220.485,0,25.9682,25.7706,6.94412,6.14188,8.6406,10.3255,6.83967,0.482839,33676.9,35769.7,4031.88,2167.98,14447.3,16261.3,4031.12,124.389,5.44921,5.2874,15.7488,21.4769,8.31967,7.84192,15.7502,89.6623,0.0611769,0.0641073,0.0198637,0.0689633,0.0844294,0.0821076,0.0200596,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-1.64927,1.15449,6.68487e-05,-0.0164336,-0.0195097,-0.264395,0.00179869,0.0884629,0,0,0,0,0,0,0,0
54,chair_2,1,1.04923,0.150161,47,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.3,16886.3,220.392,380.096,3831.8,4699.53,220.392,0,26.0491,26.0821,6.87678,6.11499,8.71489,10.5694,6.77338,0.478011,33676.9,35769.7,3883.08,2161.81,14445.6,16260.8,3882.46,124.003,5.44922,5.2874,16.0477,21.5076,8.32017,7.84204,16.0489,89.8016,0.0610099,0.0634297,0.0207443,0.0693455,0.0839381,0.080698,0.0209475,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-1.31941,0.92359,5.3479e-05,-0.0131469,-0.0156078,-0.211516,0.00143895,0.0707703,0,0,0,0,0,0,0,0
55,chair_2,1,1.04902,0.150088,48,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.3,16886.4,220.3,380.094,3831.77,4699.55,220.3,0,26.1293,26.3905,6.81011,6.08838,8.78844,10.8109,6.70774,0.47323,33676.8,35769.8,3759.78,2157.63,14444.6,16260.6,3759.26,123.62,5.44922,5.2874,16.3087,21.5284,8.32045,7.8421,16.3098,89.9407,0.0608453,0.062773,0.0215483,0.069664,0.0834527,0.0793485,0.0217581,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-1.05553,0.738872,4.27832e-05,-0.0105175,-0.0124862,-0.169213,0.00115116,0.0566163,0,0,0,0,0,0,0,0
56,chair_2,1,1.04882,0.150049,49,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.2,16886.4,220.211,380.094,3831.77,4699.55,220.211,0,26.2087,26.6958,6.7441,6.06203,8.86125,11.0499,6.64276,0.468498,33676.8,35769.8,3656.96,2154.81,14444.1,16260.4,3656.52,123.239,5.44922,5.2874,16.5364,21.5425,8.3206,7.84213,16.5373,90.0795,0.0606834,0.0621359,0.0222818,0.0699393,0.0829756,0.0780555,0.0224975,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.844425,0.591098,3.42266e-05,-0.008414,-0.00998897,-0.13537,0.000920927,0.045293,0,0,0,0,0,0,0,0
1,chair_3,1,1.1033,0.0729604,0,0,1085,0,0.941895,1,-0.251358,0.887057,0,3.14159,0.45,0.45,0.447652,0.45,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,0,1,1,1,1,1,1,1,0,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,1e-09,9.16076,12.9509,7.49489,46.1798,19.6308,25.2162,7.49498,-1,0,0,1,0,0,0,1,0,0.19425,0.189242,0.188936,0.18383,0.186046,0.175623,0.156102,-0.172493,360,62,422,-1,1,0,1,1,1,0,0,-1,-1,0,-1,-1,-1,0,0
57,chair_2,1,1.04862,0.150027,50,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.2,16886.3,220.124,380.094,3831.76,4699.54,220.124,0,26.2872,26.998,6.67876,6.03594,8.93333,11.2865,6.57843,0.463813,33676.7,35769.7,3570.75,2152.9,14443.8,16260.4,3570.39,122.86,5.44923,5.2874,16.7348,21.552,8.32068,7.84214,16.7356,90.2182,0.060524,0.0615178,0.0229508,0.0701846,0.0825074,0.076816,0.0231717,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.67554,0.472878,2.73812e-05,-0.0067312,-0.00799118,-0.108296,0.000736742,0.0362344,0,0,0,0,0,0,0,0
58,chair_2,1,1.04843,0.150015,51,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.2,16886.3,220.039,380.094,3831.76,4699.54,220.039,0,26.365,27.2973,6.61407,6.01011,9.0047,11.5208,6.51474,0.459175,33676.7,35769.7,3498.16,2151.6,14443.7,16260.3,3497.85,122.484,5.44923,5.2874,16.9075,21.5585,8.32073,7.84215,16.9083,90.3567,0.0603669,0.060918,0.0235613,0.0704094,0.0820483,0.0756269,0.0237868,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.540432,0.378302,2.1905e-05,-0.00538496,-0.00639294,-0.0866369,0.000589394,0.0289875,0,0,0,0,0,0,0,0
59,chair_2,1,1.04824,0.150008,52,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.2,16886.2,219.956,380.095,3831.76,4699.51,219.956,0,26.442,27.5935,6.55002,5.98454,9.07535,11.7528,6.45169,0.454583,33676.7,35769.6,3436.79,2150.73,14443.6,16260.3,3436.53,122.11,5.44923,5.28741,17.0578,21.5629,8.32075,7.84216,17.0585,90.4949,0.0602124,0.0603353,0.024119,0.07062,0.0815987,0.0744851,0.0243487,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-0.432346,0.302642,1.7524e-05,-0.00430797,-0.00511436,-0.0693095,0.000471515,0.02319,0,0,0,0,0,0,0,0
60,chair_2,1,1.04805,0.150004,53,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.2,16886.2,219.874,380.095,3831.76,4699.51,219.874,0,26.5183,27.8868,6.48662,5.95923,9.14529,11.9824,6.38927,0.450037,33676.7,35769.6,3384.74,2150.14,14443.5,16260.3,3384.52,121.739,5.44923,5.28741,17.1885,21.5659,8.32076,7.84217,17.189,90.6329,0.06006,0.0597696,0.0246295,0.0708203,0.081158,0.0733885,0.0248628,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-0.345877,0.242114,1.40192e-05,-0.00344638,-0.00409148,-0.0554476,0.000377212,0.018552,0,0,0,0,0,0,0,0
61,chair_2,1,1.04787,0.150002,54,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.1,16886.3,219.793,380.093,3831.74,4699.52,219.793,0,26.5937,28.1771,6.42385,5.93417,9.21453,12.2097,6.32747,0.445537,33676.6,35769.6,3340.47,2149.73,14443.5,16260.3,3340.28,121.369,5.44924,5.28741,17.302,21.5679,8.32078,7.84217,17.3025,90.7707,0.0599098,0.05922,0.0250976,0.0710133,0.080726,0.0723344,0.0253342,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.276701,0.193691,1.12154e-05,-0.0027571,-0.00327319,-0.0443581,0.00030177,0.0148416,0,0,0,0,0,0,0,0
62,chair_2,1,1.0477,0.150001,55,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.1,16886.3,219.715,380.093,3831.73,4699.52,219.715,0,26.6685,28.4646,6.3617,5.90936,9.28308,12.4348,6.26629,0.441082,33676.6,35769.6,3302.72,2149.46,14443.5,16260.3,3302.56,121.002,5.44924,5.28741,17.4006,21.5693,8.32079,7.84217,17.401,90.9083,0.059762,0.0586856,0.0255282,0.0712014,0.080303,0.0713199,0.0257677,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.221361,0.154953,8.97229e-06,-0.00220568,-0.00261855,-0.0354865,0.000241416,0.0118733,0,0,0,0,0,0,0,0
63,chair_2,1,1.04753,0.150001,56,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393.1,16886.2,219.638,380.092,3831.73,4699.52,219.638,0,26.7424,28.7492,6.30018,5.8848,9.35095,12.6575,6.20572,0.436671,33676.5,35769.6,3270.45,2149.27,14443.4,16260.3,3270.32,120.637,5.44925,5.28741,17.4862,21.5702,8.32079,7.84217,17.4866,91.0457,0.0596164,0.058166,0.0259256,0.0713858,0.0798886,0.0703432,0.0261676,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.177089,0.123962,7.17783e-06,-0.00176454,-0.00209484,-0.0283892,0.000193133,0.00949863,0,0,0,0,0,0,0,0
64,chair_2,1,1.04736,0.15,57,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393,16886.2,219.563,380.092,3831.72,4699.51,219.563,0,26.8157,29.0309,6.23927,5.86049,9.41813,12.8781,6.14575,0.432304,33676.5,35769.6,3242.83,2149.15,14443.4,16260.3,3242.71,120.274,5.44925,5.28741,17.5605,21.5708,8.3208,7.84217,17.5609,91.1829,0.059473,0.0576605,0.0262936,0.0715673,0.0794825,0.0694024,0.0265379,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.141671,0.0991697,5.74226e-06,-0.00141164,-0.00167587,-0.0227114,0.000154506,0.00759891,0,0,0,0,0,0,0,0
1,chair_3,1,1.1033,0.0729604,0,0,1085,0,0.941895,1,-0.251358,0.887057,0,3.14159,0.45,0.45,0.447652,0.45,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,0,1,1,1,1,1,1,1,0,11916.2,5962.09,17802,468.918,2594.91,1572.68,17801.6,1e-09,9.16076,12.9509,7.49489,46.1798,19.6308,25.2162,7.49498,-1,0,0,1,0,0,0,1,0,0.19425,0.189242,0.188936,0.18383,0.186046,0.175623,0.156102,-0.172493,360,62,422,-1,1,0,1,1,1,0,0,-1,-1,0,-1,-1,-1,0,0
65,chair_2,1,1.04719,0.15,58,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393,16886.2,219.489,380.092,3831.71,4699.51,219.489,0,26.8882,29.3098,6.17897,5.83642,9.48465,13.0965,6.08639,0.427981,33676.5,35769.5,3219.14,2149.06,14443.4,16260.2,3219.04,119.914,5.44925,5.28741,17.625,21.5713,8.3208,7.84217,17.6253,91.3199,0.0593316,0.0571687,0.0266358,0.0717466,0.0790845,0.0684953,0.0268821,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178461,0.111239,-0.155601,381,109,490,-0.113337,0.0793358,4.59381e-06,-0.00112931,-0.0013407,-0.0181691,0.000123605,0.00607913,0,0,0,0,0,0,0,0
66,chair_2,1,1.04703,0.15,59,30,90,0,0.941895,1,-0.288717,0.910055,0,3.18653,0.413517,0.403149,0.441149,0.443563,15393,16886.1,219.418,380.093,3831.72,4699.48,219.418,0,26.9599,29.5859,6.11927,5.81259,9.5505,13.3127,6.02761,0.423701,33676.5,35769.4,3198.78,2149,14443.4,16260.2,3198.7,119.555,5.44925,5.28742,17.681,21.5716,8.3208,7.84218,17.6813,91.4567,0.0591924,0.0566899,0.0269553,0.0719243,0.0786946,0.0676203,0.0272034,0,0.200988,0.196477,0.195073,0.187539,0.189989,0.178462,0.111238,-0.155602,381,109,490,-0.0906695,0.0634686,3.67505e-06,-0.000903447,-0.00107256,-0.0145353,9.88839e-05,0.0048633,0,0,0,0,0,0,0,0
